dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
D-6,Noviembre,Carrera popular Costa de Ajo,https://runedia.mundodeportivo.com/carrera/carrera-popular-costa-de-ajo-2011/20113171/,"Cantabria, Ajo",Ruta,6200 m,cantabria,2002
J-8,Diciembre,Gran Premio Santa Barbara,https://runedia.mundodeportivo.com/carrera/gran-premio-santa-barbara-2011/20113754/,"Cantabria, Pielagos",Btt,42000 m,cantabria,2002
D-18,Diciembre,Carrera de Navidad de Piélagos,https://runedia.mundodeportivo.com/carrera/carrera-de-navidad-de-pielagos-2011/20113172/,"Cantabria, Renedo de Piélagos",Ruta,7700 m,cantabria,2002
S-31,Diciembre,San Silvestre de Santander,https://runedia.mundodeportivo.com/carrera/san-silvestre-de-santander-2011/20113173/,"Cantabria, Santander",Ruta,8500 m,cantabria,2002
D-15,Enero,Cross Internacional Ayuntamiento de Camargo,https://runedia.mundodeportivo.com/carrera/cross-internacional-ayuntamiento-de-camargo-2012/20123166/,"Cantabria, Maliaño",Cross,10000 m,cantabria,2002
X-7,Marzo,Medio Maratón Internacional de Santander,https://runedia.mundodeportivo.com/carrera/medio-maraton-internacional-de-santander-2012/201231036/,"Cantabria, Santander",Asfalto,21097 m,cantabria,2002
S-10,Marzo,10 km Villa de Laredo,https://runedia.mundodeportivo.com/carrera/10-km-villa-de-laredo-2012/20123167/,"Cantabria, Laredo",Ruta,10000 m,cantabria,2002
D-22,Abril,Marcha Alpina Sierra Ibio,https://runedia.mundodeportivo.com/carrera/marcha-alpina-sierra-ibio-2012/201210225/,"Cantabria, Torrelavega (Barrio Covadonga)",Montaña,21000 m,cantabria,2002
D-29,Abril,3º Itaka GPS raid experience,https://runedia.mundodeportivo.com/carrera/3-itaka-gps-raid-experience-2012/201210690/,"Cantabria, Potes",Raid,10000 m,cantabria,2002
S-5,Mayo,10 Km ciudad de Santander,https://runedia.mundodeportivo.com/carrera/10-km-ciudad-de-santander-2012/201215140/,"Cantabria, Santander",Asfalto,10000 m,cantabria,2002
D-6,Mayo,Carrera popular 10km Bajo Ason,https://runedia.mundodeportivo.com/carrera/carrera-popular-10km-bajo-ason-2012/20122488/,"Cantabria, Colindres",Ruta,10000 m,cantabria,2002
D-13,Mayo,Medio Maratón parque natural Marismas de Santoña,https://runedia.mundodeportivo.com/carrera/medio-maraton-parque-natural-marismas-de-santona-2012/20123030/,"Cantabria, Santoña",Ruta,21097 m,cantabria,2002
