dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
D-15,Mayo,Triatlón Cros Ardantze,https://runedia.mundodeportivo.com/carrera/triatlon-cros-ardantze-2022/202225394/,"Navarra, Ayegui",Triatlón,25000 m,navarra,2022
L-16,Mayo,IV Carrera Solidaria Villa de Allo - 10Km,https://runedia.mundodeportivo.com/carrera/iv-carrera-solidaria-villa-de-allo-10km-2022/202225061/,"Navarra, Allo",Asfalto,10000 m,navarra,2022
S-21,Mayo,Goizutrail - 25Km,https://runedia.mundodeportivo.com/carrera/goizutrail-25km-2022/202223306/,"Navarra, Goizueta",Montaña,25000 m,navarra,2022
S-21,Mayo,Duatlón Cros Carrasquedo,https://runedia.mundodeportivo.com/carrera/duatlon-cros-carrasquedo-2022/202225614/,"Navarra, Grañon",Duatlón,31000 m,navarra,2022
S-21,Mayo,Goizutrail Motza - 10Km,https://runedia.mundodeportivo.com/carrera/goizutrail-motza-10km-2022/202223307/,"Navarra, Goizueta",Montaña,10000 m,navarra,2022
S-21,Mayo,Triatlón Aritzaleku JDN,https://runedia.mundodeportivo.com/carrera/triatlon-aritzaleku-jdn-2022/202225870/,"Navarra, Lerate",Triatlón,25000 m,navarra,2022
D-22,Mayo,La Conquista del Castillo,https://runedia.mundodeportivo.com/carrera/la-conquista-del-castillo-2022/202222653/,"Navarra, Sangüesa",Montaña,8000 m,navarra,2022
S-28,Mayo,10km San Cristobal Xtrem - Memorial Subtte Casanova,https://runedia.mundodeportivo.com/carrera/10km-san-cristobal-xtrem-memorial-subtte-casanova-2022/202225491/,"Navarra, Berrioplano",Montaña,10000 m,navarra,2022
S-28,Mayo,Gran Fondo Pamplona-Iruña,https://runedia.mundodeportivo.com/carrera/gran-fondo-pamplona-iruna-2022/202225029/,"Navarra, Pamplona",Bici Carretera,177000 m,navarra,2022
D-29,Mayo,Trail Peña de Andosilla larga 18k,https://runedia.mundodeportivo.com/carrera/trail-pena-de-andosilla-larga-18k-2022/202226486/,"Navarra, Andosilla",Montaña,18000 m,navarra,2022
D-29,Mayo,Trail Peña de Andosilla corta 7k,https://runedia.mundodeportivo.com/carrera/trail-pena-de-andosilla-corta-7k-2022/202226485/,"Navarra, Andosilla",Montaña,7000 m,navarra,2022
S-4,Junio,EDP San Fermín Marathon,https://runedia.mundodeportivo.com/carrera/edp-san-fermin-marathon-2022/202226902/,"Navarra, Pamplona",Asfalto,42195 m,navarra,2022
S-4,Junio,BHZ Mendi Trail - Bimendi,https://runedia.mundodeportivo.com/carrera/bhz-mendi-trail-bimendi-2022/202226674/,"Navarra, Villava",Montaña,13000 m,navarra,2022
S-4,Junio,BTT Roscas Fitero,https://runedia.mundodeportivo.com/carrera/btt-roscas-fitero-2022/202226707/,"Navarra, Fitero",Btt,50000 m,navarra,2022
S-4,Junio,BHZ Mendi Trail - Zazpimendi,https://runedia.mundodeportivo.com/carrera/bhz-mendi-trail-zazpimendi-2022/202226676/,"Navarra, Villava",Montaña,44000 m,navarra,2022
S-4,Junio,Euskal Herria Mendi Erronka,https://runedia.mundodeportivo.com/carrera/euskal-herria-mendi-erronka-2022/202224423/,"Navarra, Leitza",Montaña,67000 m,navarra,2022
S-4,Junio,Hiru Mendi Trail - Hirumendi,https://runedia.mundodeportivo.com/carrera/hiru-mendi-trail-hirumendi-2022/202225037/,"Navarra, Villava",Montaña,29000 m,navarra,2022
S-4,Junio,Hiru Mendi Trail - Zazpimendi,https://runedia.mundodeportivo.com/carrera/hiru-mendi-trail-zazpimendi-2022/202254400/,"Navarra, Villava",Montaña,44000 m,navarra,2022
S-4,Junio,SANCRISTOBALXTREM,https://runedia.mundodeportivo.com/carrera/sancristobalxtrem-2022/202254546/,"Navarra, BERRIOPLANO",Montaña,21600 m,navarra,2022
S-4,Junio,Hiru Mendi Trail - Bimendi,https://runedia.mundodeportivo.com/carrera/hiru-mendi-trail-bimendi-2022/202254399/,"Navarra, Villava",Montaña,13000 m,navarra,2022
S-4,Junio,10km Nocturnos ciudad de Tudela - La Revoltosa,https://runedia.mundodeportivo.com/carrera/10km-nocturnos-ciudad-de-tudela-la-revoltosa-2022/202226590/,"Navarra, Tudela",Asfalto,10000 m,navarra,2022
S-4,Junio,Bi Mendi Trail (corta),https://runedia.mundodeportivo.com/carrera/bi-mendi-trail-corta-2022/202226677/,"Navarra, Villava",Montaña,12000 m,navarra,2022
S-4,Junio,Medio Maratón de Montaña San Cristobal Xtrem - Memorial Subtte Casanova,https://runedia.mundodeportivo.com/carrera/medio-maraton-de-montana-san-cristobal-xtrem-memorial-subtte-casanova-2022/202225773/,"Navarra, Berrioplano",Montaña,21000 m,navarra,2022
S-4,Junio,BHZ Mendi Trail - Hirumendi,https://runedia.mundodeportivo.com/carrera/bhz-mendi-trail-hirumendi-2022/202226675/,"Navarra, Villava",Montaña,28000 m,navarra,2022
S-4,Junio,Triatlón Antsoain,https://runedia.mundodeportivo.com/carrera/triatlon-antsoain-2022/202227539/,"Navarra, Antsoain",Triatlón,13400 m,navarra,2022
D-5,Junio,Irati Trail Motza,https://runedia.mundodeportivo.com/carrera/irati-trail-motza-2022/202223889/,"Navarra, Casas de Irati",Montaña,13000 m,navarra,2022
D-5,Junio,Carrera Solidaria Contra la Violencia de Genero,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-contra-la-violencia-de-genero-2022/202227879/,"Navarra, Obanos",Asfalto,7000 m,navarra,2022
,Junio,Farinato Race Pamplona,https://runedia.mundodeportivo.com/carrera/farinato-race-pamplona-2022/202228082/,"Navarra, Pamplona",Otros,5000 m,navarra,2022
D-5,Junio,Roller Maraton Ciudad de Pamplona - 10k,https://runedia.mundodeportivo.com/carrera/roller-maraton-ciudad-de-pamplona-10k-2022/202228606/,"Navarra, Pamplona",Otros,10000 m,navarra,2022
,Junio,Lakuntza-Aralar Mendi Lasterketa Luzea,https://runedia.mundodeportivo.com/carrera/lakuntza-aralar-mendi-lasterketa-luzea-2022/20221828/,"Navarra, Lakuntza",Montaña,26000 m,navarra,2022
D-5,Junio,Roller Maraton Ciudad de Pamplona - 21k,https://runedia.mundodeportivo.com/carrera/roller-maraton-ciudad-de-pamplona-21k-2022/202228607/,"Navarra, Pamplona",Otros,21000 m,navarra,2022
D-5,Junio,Cross Lantzeluze,https://runedia.mundodeportivo.com/carrera/cross-lantzeluze-2022/202227992/,"Navarra, Berriozar",Cross,7000 m,navarra,2022
D-5,Junio,Irati Trail,https://runedia.mundodeportivo.com/carrera/irati-trail-2022/202228187/,"Navarra, Casas de Irati",Montaña,3100 m,navarra,2022
S-11,Junio,Irati Xtrem,https://runedia.mundodeportivo.com/carrera/irati-xtrem-2022/202229278/,"Navarra, Ochagavia",Bici Carretera,128000 m,navarra,2022
,Junio,VIII Night & Bike Murchante,https://runedia.mundodeportivo.com/carrera/viii-night-bike-murchante-2022/202229593/,"Navarra, Murchante",Btt,57000 m,navarra,2022
S-11,Junio,10km del Soto Pablo Ariza,https://runedia.mundodeportivo.com/carrera/10km-del-soto-pablo-ariza-2022/202229626/,"Navarra, Azagra",Tierra,10000 m,navarra,2022
S-11,Junio,Cross virgen de la Asunción,https://runedia.mundodeportivo.com/carrera/cross-virgen-de-la-asuncion-2022/20221838/,"Navarra, Murchante",Cross,6600 m,navarra,2022
D-12,Junio,Iruña MTB Pamplona (Corta),https://runedia.mundodeportivo.com/carrera/iruna-mtb-pamplona-corta-2022/202229843/,"Navarra, Sarriguen / Pamplona",Btt,40000 m,navarra,2022
