dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-21,Junio,XXI cross popular Ferias y Fiestas de San Pedro,https://runedia.mundodeportivo.com/carrera/xxi-cross-popular-ferias-y-fiestas-de-san-pedro-2014/201430503/,"Badajoz, Puebla de la Calzada",Cross,7200 m,extremadura,2014
L-23,Junio,NocturnAOEx Solidaria Badajoz 1139 Unidos por el cáncer,https://runedia.mundodeportivo.com/carrera/nocturnaoex-solidaria-badajoz-1139-unidos-por-el-cancer-2014/201430447/,"Badajoz, Badajoz",Asfalto,5000 m,extremadura,2014
V-27,Junio,Carrera Madrigal de la Vera,https://runedia.mundodeportivo.com/carrera/carrera-madrigal-de-la-vera-2014/201412362/,"Cáceres, Madrigal de la Vera",Asfalto,6000 m,extremadura,2014
S-28,Junio,Carrera nocturna Santeña,https://runedia.mundodeportivo.com/carrera/carrera-nocturna-santena-2014/20142384/,"Badajoz, Los Santos de Maimona",Asfalto,7000 m,extremadura,2014
S-28,Junio,II Ruta cicloturista Norte de Extremadura LaExtrema,https://runedia.mundodeportivo.com/carrera/ii-ruta-cicloturista-norte-de-extremadura-laextrema-2014/201417105/,"Cáceres, Valle del Jerte (Cáceres)",Bici Carretera,410000 m,extremadura,2014
D-29,Junio,I Carrera Popular Residencial Universidad,https://runedia.mundodeportivo.com/carrera/i-carrera-popular-residencial-universidad-2014/201430432/,"Cáceres, Cáceres",Asfalto,2800 m,extremadura,2014
S-5,Julio,Carrera Caminata Nocturna Solidaria Corremos por el TDAH,https://runedia.mundodeportivo.com/carrera/carrera-caminata-nocturna-solidaria-corremos-por-el-tdah-2014/201412671/,"Badajoz, Las Vaguadas",Asfalto,5000 m,extremadura,2014
S-5,Julio,Carrera Solidaria contra el Cáncer,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-contra-el-cancer-2014/201417502/,"Badajoz, Badajoz",Asfalto,10000 m,extremadura,2014
S-5,Julio,Carrera popular Villanueva de la Vera,https://runedia.mundodeportivo.com/carrera/carrera-popular-villanueva-de-la-vera-2014/20142437/,"Cáceres, Villanueva de la Vera",Asfalto,6000 m,extremadura,2014
D-6,Julio,Ruta MTB Helechosa de Los Montes,https://runedia.mundodeportivo.com/carrera/ruta-mtb-helechosa-de-los-montes-2014/201413531/,"Badajoz, Helechosa de los Montes",Btt,40000 m,extremadura,2014
D-6,Julio,I Ruta cicloturista Sistema Central,https://runedia.mundodeportivo.com/carrera/i-ruta-cicloturista-sistema-central-2014/201417106/,"Cáceres, Plasencia",Bici Carretera,710000 m,extremadura,2014
V-11,Julio,Carrera Popular de Jaraíz 2014,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-jaraiz-2014-2014/201430462/,"Cáceres, Jaraíz de la Vera",Asfalto,5200 m,extremadura,2014
V-11,Julio,Carrera Popular de San Cristóbal,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-san-cristobal-2014/201412788/,"Cáceres, Jaraíz de la Vera",Asfalto,5200 m,extremadura,2014
S-12,Julio,Ruta Nocturna Luna Marinera,https://runedia.mundodeportivo.com/carrera/ruta-nocturna-luna-marinera-2014/201412989/,"Badajoz, Alange",Caminata,7440 m,extremadura,2014
S-12,Julio,VIII Cross Popular Solana de los Barros,https://runedia.mundodeportivo.com/carrera/viii-cross-popular-solana-de-los-barros-2014/201430491/,"Badajoz, Solana de los Barros",Cross,7000 m,extremadura,2014
S-12,Julio,VII Carrera Popular Losar de la Vera,https://runedia.mundodeportivo.com/carrera/vii-carrera-popular-losar-de-la-vera-2014/201430444/,"Cáceres, Losar de la Vera",Asfalto,4700 m,extremadura,2014
