dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-24,Agosto,Cross popular Minero Llano del Beal,https://runedia.mundodeportivo.com/carrera/cross-popular-minero-llano-del-beal-2013/20131990/,"Murcia, Llano del Beal",Cross,6670 m,murcia,2013
X-28,Agosto,Carrera nocturna fiestas de las torres,https://runedia.mundodeportivo.com/carrera/carrera-nocturna-fiestas-de-las-torres-2013/20131989/,"Murcia, Las Torres de Cotillas",Ruta,5660 m,murcia,2013
S-31,Agosto,XX Cros Subida a la Fuente del Sapo,https://runedia.mundodeportivo.com/carrera/xx-cros-subida-a-la-fuente-del-sapo-2013/201316214/,"Murcia, El Algar",Asfalto,9000 m,murcia,2013
D-1,Septiembre,Bicihuerta 0.6 El País del Búho,https://runedia.mundodeportivo.com/carrera/bicihuerta-06-el-pais-del-buho-2013/201316942/,"Murcia, Torreagüera",Btt,55000 m,murcia,2013
S-7,Septiembre,Carrera popular virgen de la luz,https://runedia.mundodeportivo.com/carrera/carrera-popular-virgen-de-la-luz-2013/20131991/,"Murcia, La Pinilla",Ruta,10000 m,murcia,2013
D-8,Septiembre,Carrera juegos deportivos del Guadalentín,https://runedia.mundodeportivo.com/carrera/carrera-juegos-deportivos-del-guadalentin-2013/20131993/,"Murcia, Lorca",Ruta,5000 m,murcia,2013
D-8,Septiembre,VII Memorial MTB Domingo Pelegrin,https://runedia.mundodeportivo.com/carrera/vii-memorial-mtb-domingo-pelegrin-2013/201316943/,"Murcia, Totana",Btt,48000 m,murcia,2013
D-8,Septiembre,Carrera por Montaña el Valle,https://runedia.mundodeportivo.com/carrera/carrera-por-montana-el-valle-2013/20131992/,"Murcia, Murcia",Tierra,21430 m,murcia,2013
X-11,Septiembre,Carrera popular barrio Sagrado Corazón,https://runedia.mundodeportivo.com/carrera/carrera-popular-barrio-sagrado-corazon-2013/20131913/,"Murcia, Molina de Segura",Ruta,5000 m,murcia,2013
S-14,Septiembre,Milla urbana noctura ciudad de Puerto Lumbreras,https://runedia.mundodeportivo.com/carrera/milla-urbana-noctura-ciudad-de-puerto-lumbreras-2013/20133369/,"Murcia, Puerto Lumbreras",Asfalto,1609 m,murcia,2013
D-15,Septiembre,Campeonato de España de Triatlón Cros,https://runedia.mundodeportivo.com/carrera/campeonato-de-espana-de-triatlon-cros-2013/201316000/,"Murcia, Mazarrón",Triatlón,27000 m,murcia,2013
D-15,Septiembre,Carrera de Nonduermas,https://runedia.mundodeportivo.com/carrera/carrera-de-nonduermas-2013/201312408/,"Murcia, Ermita de Burgos",Asfalto,10650 m,murcia,2013
D-15,Septiembre,V Marcha Bike Maratón Villa de Pliego,https://runedia.mundodeportivo.com/carrera/v-marcha-bike-maraton-villa-de-pliego-2013/201316947/,"Murcia, Pliego",Btt,57000 m,murcia,2013
D-22,Septiembre,Triathlón Olímpico La Manga,https://runedia.mundodeportivo.com/carrera/triathlon-olimpico-la-manga-2013/201312474/,"Murcia, San Javier",Triatlón,51500 m,murcia,2013
S-28,Septiembre,Ultrafondo 6 horas Región Murcia,https://runedia.mundodeportivo.com/carrera/ultrafondo-6-horas-region-murcia-2013/201313202/,"Murcia, Molina de Segura",Otros,6666 m,murcia,2013
D-29,Septiembre,Carrera Popular Gran Premio Sport Zone,https://runedia.mundodeportivo.com/carrera/carrera-popular-gran-premio-sport-zone-2013/201312530/,"Murcia, Patiño",Asfalto,5000 m,murcia,2013
D-29,Septiembre,Media maratón Villa de San Javier,https://runedia.mundodeportivo.com/carrera/media-maraton-villa-de-san-javier-2013/20133375/,"Murcia, San Javier",Ruta,21097 m,murcia,2013
S-5,Octubre,Carrera popular ciudad de Yecla,https://runedia.mundodeportivo.com/carrera/carrera-popular-ciudad-de-yecla-2013/201313110/,"Murcia, Yecla",Asfalto,9000 m,murcia,2013
S-5,Octubre,Edición Maratón Alpino Al-Mudayna,https://runedia.mundodeportivo.com/carrera/edicion-maraton-alpino-al-mudayna-2013/20131996/,"Murcia, La Almudema - Caravaca de la Cruz",Montaña,42200 m,murcia,2013
S-5,Octubre,Medio Maratón Alpino Al-Mudayna,https://runedia.mundodeportivo.com/carrera/medio-maraton-alpino-al-mudayna-2013/20131995/,"Murcia, La Almudema",Montaña,21000 m,murcia,2013
S-5,Octubre,VIII Maratón Alpino AL-MUDAYNA,https://runedia.mundodeportivo.com/carrera/viii-maraton-alpino-al-mudayna-2013/201316078/,"Murcia, La Almudema - Caravaca de la Cruz",Btt,47000 m,murcia,2013
D-6,Octubre,Media Maratón Bahia de Mazarrón,https://runedia.mundodeportivo.com/carrera/media-maraton-bahia-de-mazarron-2013/201317021/,"Murcia, Puerto de Mazarrón",Asfalto,21097 m,murcia,2013
D-6,Octubre,Correlimos 13.4,https://runedia.mundodeportivo.com/carrera/correlimos-134-2013/201317063/,"Murcia, San Pedro del Pinatar",Asfalto,13400 m,murcia,2013
D-6,Octubre,The Pila Trail,https://runedia.mundodeportivo.com/carrera/the-pila-trail-2013/201315493/,"Murcia, Sierra De La Pila",Montaña,83000 m,murcia,2013
D-6,Octubre,Carrera Popular Bahía de Mazarrón,https://runedia.mundodeportivo.com/carrera/carrera-popular-bahia-de-mazarron-2013/201313209/,"Murcia, Puerto de Mazarrón",Asfalto,10000 m,murcia,2013
S-12,Octubre,Cresta del Gallo Running Day,https://runedia.mundodeportivo.com/carrera/cresta-del-gallo-running-day-2013/201317122/,"Murcia, San Jose de la Montaña - Los Garres",Montaña,12000 m,murcia,2013
S-12,Octubre,Carrera popular Virgen del Pilar,https://runedia.mundodeportivo.com/carrera/carrera-popular-virgen-del-pilar-2013/20133368/,"Murcia, Aguaderas",Asfalto,4200 m,murcia,2013
S-12,Octubre,I Carrera Popular Virgen del Rosario,https://runedia.mundodeportivo.com/carrera/i-carrera-popular-virgen-del-rosario-2013/201317251/,"Murcia, Bullas",Asfalto,5000 m,murcia,2013
D-13,Octubre,Legua Huertana,https://runedia.mundodeportivo.com/carrera/legua-huertana-2013/201313143/,"Murcia, Puente Tocinos",Asfalto,5572 m,murcia,2013
D-13,Octubre,Media maratón Alpina Alto del Canalón,https://runedia.mundodeportivo.com/carrera/media-maraton-alpina-alto-del-canalon-2013/20133372/,"Murcia, Cehegin",Montaña,21097 m,murcia,2013
D-13,Octubre,II Media Maratón Rural Villa de Molina,https://runedia.mundodeportivo.com/carrera/ii-media-maraton-rural-villa-de-molina-2013/201317132/,"Murcia, Molina de Segura",Asfalto,21097 m,murcia,2013
,Octubre,Raid de aventura juegos del Guadalentín,https://runedia.mundodeportivo.com/carrera/raid-de-aventura-juegos-del-guadalentin-2013/20133367/,"Murcia, Lorca",Orientación,60000 m,murcia,2013
S-19,Octubre,I Rogaine OBM La Alcayna,https://runedia.mundodeportivo.com/carrera/i-rogaine-obm-la-alcayna-2013/201317259/,"Murcia, La Alcayna/Molina de Segura",Orientación,1000 m,murcia,2013
D-20,Octubre,Carrera popular Manos Unidas Murcia,https://runedia.mundodeportivo.com/carrera/carrera-popular-manos-unidas-murcia-2013/201313124/,"Murcia, Murcia",Asfalto,10000 m,murcia,2013
D-20,Octubre,Carrera por montaña Ricotetrail,https://runedia.mundodeportivo.com/carrera/carrera-por-montana-ricotetrail-2013/20131998/,"Murcia, Ricote",Montaña,24500 m,murcia,2013
D-20,Octubre,TriWhite Cup San Javier - Olímpico,https://runedia.mundodeportivo.com/carrera/triwhite-cup-san-javier-olimpico-2013/201316531/,"Murcia, San Javier",Triatlón,51500 m,murcia,2013
V-25,Octubre,3 Raid tierra adentro,https://runedia.mundodeportivo.com/carrera/3-raid-tierra-adentro-2013/20133385/,"Murcia, murcia",Raid,100000 m,murcia,2013
S-26,Octubre,Carrera Popular del Castillo de Mula,https://runedia.mundodeportivo.com/carrera/carrera-popular-del-castillo-de-mula-2013/201317280/,"Murcia, Mula",Asfalto,7000 m,murcia,2013
S-26,Octubre,Carrera alcalde de la Unión,https://runedia.mundodeportivo.com/carrera/carrera-alcalde-de-la-union-2013/20133366/,"Murcia, La Unión",Asfalto,5000 m,murcia,2013
S-26,Octubre,Carrera Popular de Santomera,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-santomera-2013/201317278/,"Murcia, Santomera",Asfalto,9000 m,murcia,2013
D-27,Octubre,Carrera Popular Ruta de las Norias,https://runedia.mundodeportivo.com/carrera/carrera-popular-ruta-de-las-norias-2013/20133370/,"Murcia, Abarán",Cross,6050 m,murcia,2013
D-27,Octubre,Duatlón cross ciudad de Cieza,https://runedia.mundodeportivo.com/carrera/duatlon-cross-ciudad-de-cieza-2013/201313095/,"Murcia, Cieza",Duatlón,28500 m,murcia,2013
D-27,Octubre,VIII Integral de la Cabra,https://runedia.mundodeportivo.com/carrera/viii-integral-de-la-cabra-2013/201316952/,"Murcia, Sangonera la Verde",Btt,77000 m,murcia,2013
S-2,Noviembre,Yeti trail,https://runedia.mundodeportivo.com/carrera/yeti-trail-2013/201313462/,"Murcia, Sierra Espuña (Murcia)",Tierra,44000 m,murcia,2013
D-3,Noviembre,Caravaca 10.0,https://runedia.mundodeportivo.com/carrera/caravaca-100-2013/201313375/,"Murcia, Caravaca de la Cruz",Ruta,10000 m,murcia,2013
D-3,Noviembre,Yeti Trail Btt,https://runedia.mundodeportivo.com/carrera/yeti-trail-btt-2013/201317029/,"Murcia, El Berro (Murcia)",Btt,35000 m,murcia,2013
D-3,Noviembre,Maratón de Murcia,https://runedia.mundodeportivo.com/carrera/maraton-de-murcia-2013/201315580/,"Murcia, Murcia",Asfalto,42195 m,murcia,2013
D-3,Noviembre,XVIII Marcha Bahía de Mazarrón,https://runedia.mundodeportivo.com/carrera/xviii-marcha-bahia-de-mazarron-2013/201317285/,"Murcia, Puerto de Mazarrón",Btt,52000 m,murcia,2013
S-9,Noviembre,Cross Patrón de Lorca - Subida al Castillo,https://runedia.mundodeportivo.com/carrera/cross-patron-de-lorca-subida-al-castillo-2013/201313459/,"Murcia, Lorca",Cross,4500 m,murcia,2013
S-9,Noviembre,Subida al castillo,https://runedia.mundodeportivo.com/carrera/subida-al-castillo-2013/20133376/,"Murcia, Lorca",Asfalto,4500 m,murcia,2013
S-9,Noviembre,"4º Cross benéfico ""San Leandro""",https://runedia.mundodeportivo.com/carrera/4-cross-benefico-san-leandro-2013/201316956/,"Murcia, Cartagena",Cross,4250 m,murcia,2013
D-10,Noviembre,I Marcha Ciclista Cabezo de la Plata,https://runedia.mundodeportivo.com/carrera/i-marcha-ciclista-cabezo-de-la-plata-2013/201317197/,"Murcia, Puente Tocinos",Btt,90000 m,murcia,2013
D-17,Noviembre,II Trail Sierra del Algarrobo,https://runedia.mundodeportivo.com/carrera/ii-trail-sierra-del-algarrobo-2013/201317395/,"Murcia, Fuente Álamo",Montaña,29000 m,murcia,2013
D-17,Noviembre,Media maratón Ciudad de Lorca,https://runedia.mundodeportivo.com/carrera/media-maraton-ciudad-de-lorca-2013/20133379/,"Murcia, Lorca",Ruta,21097 m,murcia,2013
D-17,Noviembre,5 km Ciudad de Murcia,https://runedia.mundodeportivo.com/carrera/5-km-ciudad-de-murcia-2013/201311231/,"Murcia, Murcia",Asfalto,5000 m,murcia,2013
