dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
V-18,Abril,Carrera popular Puente la Canasta,https://runedia.mundodeportivo.com/carrera/carrera-popular-puente-la-canasta-2014/201410735/,"Toledo, San Martín de Montalbán",Tierra,5800 m,castilla-la-mancha,2014
S-19,Abril,Carrera popular de Minaya,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-minaya-2014/201410691/,"Albacete, Minaya",Asfalto,10000 m,castilla-la-mancha,2014
S-26,Abril,Memorial Otilio Delicado,https://runedia.mundodeportivo.com/carrera/memorial-otilio-delicado-2014/201411278/,"Albacete, Alpera",Asfalto,10700 m,castilla-la-mancha,2014
S-26,Abril,Carrera del Vino,https://runedia.mundodeportivo.com/carrera/carrera-del-vino-2014/201411109/,"Cuenca, Casas de Benitez",Asfalto,12250 m,castilla-la-mancha,2014
S-26,Abril,Carrera solidaria Dia del libro - Subida-bajada cronometrada alcazar de toledo,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-dia-del-libro-subida-bajada-cronometrada-alcazar-de-toledo-2014/201420024/,"Toledo, Toledo",Tierra,8300 m,castilla-la-mancha,2014
S-26,Abril,IV Running 24h ACREAR - Carrera,https://runedia.mundodeportivo.com/carrera/iv-running-24h-acrear-carrera-2014/201420547/,"Ciudad Real, Carrión de Calatrava",Asfalto,24000 m,castilla-la-mancha,2014
S-26,Abril,IV Running 24h ACREAR - Marcha,https://runedia.mundodeportivo.com/carrera/iv-running-24h-acrear-marcha-2014/201420545/,"Ciudad Real, Carrión de Calatrava",Caminata,24000 m,castilla-la-mancha,2014
S-26,Abril,IV Running 24h ACREAR - BTT,https://runedia.mundodeportivo.com/carrera/iv-running-24h-acrear-btt-2014/201420548/,"Ciudad Real, Carrión de Calatrava",Btt,24000 m,castilla-la-mancha,2014
S-26,Abril,I Subida-bajada a los Torreones del Alcázar,https://runedia.mundodeportivo.com/carrera/i-subida-bajada-a-los-torreones-del-alcazar-2014/201420664/,"Toledo, Toledo",Asfalto,900 m,castilla-la-mancha,2014
D-27,Abril,I Cross Popular La Linde,https://runedia.mundodeportivo.com/carrera/i-cross-popular-la-linde-2014/201420558/,"Toledo, El Casar de Escalona",Cross,7000 m,castilla-la-mancha,2014
D-27,Abril,IV Cross Urbano Tinajeros,https://runedia.mundodeportivo.com/carrera/iv-cross-urbano-tinajeros-2014/201421040/,"Albacete, Tinajeros",Cross,5000 m,castilla-la-mancha,2014
D-27,Abril,I Ruta MTB Robledo del Buey,https://runedia.mundodeportivo.com/carrera/i-ruta-mtb-robledo-del-buey-2014/201420616/,"Toledo, Robledo del Buey - Toledo",Btt,40000 m,castilla-la-mancha,2014
D-27,Abril,VII Ruta MTB Villarrubia de los Ojos,https://runedia.mundodeportivo.com/carrera/vii-ruta-mtb-villarrubia-de-los-ojos-2014/201421055/,"Ciudad Real, Villarrubia de los Ojos",Btt,45000 m,castilla-la-mancha,2014
D-27,Abril,Desafío Lurbel el Calar del rio Mundo - Maratón,https://runedia.mundodeportivo.com/carrera/desafio-lurbel-el-calar-del-rio-mundo-maraton-2014/201410794/,"Albacete, Riopar",Montaña,42190 m,castilla-la-mancha,2014
D-27,Abril,Ruta BTT Higueruela,https://runedia.mundodeportivo.com/carrera/ruta-btt-higueruela-2014/201412067/,"Albacete, Higueruela",Btt,39000 m,castilla-la-mancha,2014
D-27,Abril,XI Carrera de Galgos en Recta,https://runedia.mundodeportivo.com/carrera/xi-carrera-de-galgos-en-recta-2014/201421020/,"Toledo, San Martín de Montalbán",Otros,800 m,castilla-la-mancha,2014
D-27,Abril,Desafío Lurbel el Calar del rio Mundo - 1/2 Maratón,https://runedia.mundodeportivo.com/carrera/desafio-lurbel-el-calar-del-rio-mundo-12-maraton-2014/201410793/,"Albacete, Riopar",Montaña,23800 m,castilla-la-mancha,2014
D-27,Abril,IX Marcha MTB Vereda del Fraile,https://runedia.mundodeportivo.com/carrera/ix-marcha-mtb-vereda-del-fraile-2014/201420650/,"Toledo, Sonseca",Btt,40000 m,castilla-la-mancha,2014
D-27,Abril,IV 10 Km Solidarios por la Integración,https://runedia.mundodeportivo.com/carrera/iv-10-km-solidarios-por-la-integracion-2014/201421045/,"Ciudad Real, Valdepeñas",Asfalto,10000 m,castilla-la-mancha,2014
D-27,Abril,I Carrera Popular Urban Trail Moral Extrem,https://runedia.mundodeportivo.com/carrera/i-carrera-popular-urban-trail-moral-extrem-2014/201420981/,"Ciudad Real, Moral de Calatrava",Montaña,10000 m,castilla-la-mancha,2014
D-27,Abril,II Circuito Provincial BTT Toledo - Yeles,https://runedia.mundodeportivo.com/carrera/ii-circuito-provincial-btt-toledo-yeles-2014/201420143/,"Toledo, Yeles",Btt,40000 m,castilla-la-mancha,2014
D-27,Abril,Circuito MTB Dip. Guadalajara - Tendilla,https://runedia.mundodeportivo.com/carrera/circuito-mtb-dip-guadalajara-tendilla-2014/201418738/,"Guadalajara, Tendilla",Btt,40000 m,castilla-la-mancha,2014
D-27,Abril,Marcha MTB San Marcos,https://runedia.mundodeportivo.com/carrera/marcha-mtb-san-marcos-2014/201412339/,"Cuenca, Quintanar del Rey",Btt,40000 m,castilla-la-mancha,2014
D-27,Abril,Desafío Lurbel el Calar del rio Mundo - Marcha senderista,https://runedia.mundodeportivo.com/carrera/desafio-lurbel-el-calar-del-rio-mundo-marcha-senderista-2014/201410795/,"Albacete, Riopar",Montaña,6000 m,castilla-la-mancha,2014
D-27,Abril,"XI Carrera Popular ""Villa de Burujón""",https://runedia.mundodeportivo.com/carrera/xi-carrera-popular-villa-de-burujon-2014/201420516/,"Toledo, Burujón",Asfalto,7600 m,castilla-la-mancha,2014
J-1,Mayo,XXIX Carrera Memorial Andrés Fernández Arroyo,https://runedia.mundodeportivo.com/carrera/xxix-carrera-memorial-andres-fernandez-arroyo-2014/201420589/,"Toledo, Oropesa",Asfalto,10000 m,castilla-la-mancha,2014
J-1,Mayo,Brevet 200 km,https://runedia.mundodeportivo.com/carrera/brevet-200-km-2014/201411228/,"Toledo, Yepes",Bici Carretera,200000 m,castilla-la-mancha,2014
J-1,Mayo,I Marcha MTB San Martín de Pusa,https://runedia.mundodeportivo.com/carrera/i-marcha-mtb-san-martin-de-pusa-2014/201421021/,"Toledo, San Martin de Pusa",Btt,10000 m,castilla-la-mancha,2014
J-1,Mayo,Milla urbana Juan José Lozano,https://runedia.mundodeportivo.com/carrera/milla-urbana-juan-jose-lozano-2014/20141901/,"Albacete, La Roda",Asfalto,1609 m,castilla-la-mancha,2014
J-1,Mayo,VI Eco Carrera Popular Villa de Santa Olalla,https://runedia.mundodeportivo.com/carrera/vi-eco-carrera-popular-villa-de-santa-olalla-2014/201420151/,"Toledo, Santa Olalla",Asfalto,6600 m,castilla-la-mancha,2014
J-1,Mayo,Fiesta del atletismo de Marchamalo,https://runedia.mundodeportivo.com/carrera/fiesta-del-atletismo-de-marchamalo-2014/20142633/,"Guadalajara, Marchamalo",Asfalto,10000 m,castilla-la-mancha,2014
J-1,Mayo,Carrera popular de Casas de Lázaro,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-casas-de-lazaro-2014/201411232/,"Albacete, Casas de Lázaro",Asfalto,11000 m,castilla-la-mancha,2014
J-1,Mayo,X Ruta BTT Tomijara 2014,https://runedia.mundodeportivo.com/carrera/x-ruta-btt-tomijara-2014-2014/201420594/,"Toledo, Polán",Btt,57000 m,castilla-la-mancha,2014
S-3,Mayo,II Carrera Popular Villa de Atienza,https://runedia.mundodeportivo.com/carrera/ii-carrera-popular-villa-de-atienza-2014/201420913/,"Guadalajara, Atienza",Asfalto,6340 m,castilla-la-mancha,2014
S-3,Mayo,Carrera popular de Valdeganga,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-valdeganga-2014/20141900/,"Albacete, Valdeganga",Asfalto,8800 m,castilla-la-mancha,2014
S-3,Mayo,I Carrera Cruz de Mayo,https://runedia.mundodeportivo.com/carrera/i-carrera-cruz-de-mayo-2014/201420574/,"Toledo, Noez",Asfalto,10000 m,castilla-la-mancha,2014
S-3,Mayo,II CARRERA CAMPESTRE CUESTA DEL PERRILLO,https://runedia.mundodeportivo.com/carrera/ii-carrera-campestre-cuesta-del-perrillo-2014/201420513/,"Guadalajara, Atanzón",Asfalto,12000 m,castilla-la-mancha,2014
S-3,Mayo,Doble Milla Urbana Ciudad de Talavera de la Reina,https://runedia.mundodeportivo.com/carrera/doble-milla-urbana-ciudad-de-talavera-de-la-reina-2014/20142267/,"Toledo, Talavera de la Reina",Ruta,1609 m,castilla-la-mancha,2014
S-3,Mayo,10km villa de Pantoja,https://runedia.mundodeportivo.com/carrera/10km-villa-de-pantoja-2014/201411257/,"Toledo, Pantoja",Asfalto,10000 m,castilla-la-mancha,2014
D-4,Mayo,Mineros Trail,https://runedia.mundodeportivo.com/carrera/mineros-trail-2014/201411193/,"Ciudad Real, Cabezarrubias del Puerto",Montaña,23000 m,castilla-la-mancha,2014
D-4,Mayo,XVI Marcha BTT Carrizosa,https://runedia.mundodeportivo.com/carrera/xvi-marcha-btt-carrizosa-2014/201420927/,"Ciudad Real, Carrizosa",Btt,52000 m,castilla-la-mancha,2014
D-4,Mayo,BTT Casasimarro,https://runedia.mundodeportivo.com/carrera/btt-casasimarro-2014/201421095/,"Cuenca, Casasimarro",Btt,37000 m,castilla-la-mancha,2014
D-4,Mayo,II Carrera Solidaria Fundación Caja Rural Castilla-La Mancha,https://runedia.mundodeportivo.com/carrera/ii-carrera-solidaria-fundacion-caja-rural-castilla-la-mancha-2014/201420677/,"Toledo, Toledo",Asfalto,1000 m,castilla-la-mancha,2014
D-4,Mayo,Infit 10K Running - Yepes,https://runedia.mundodeportivo.com/carrera/infit-10k-running-yepes-2014/201430090/,"Toledo, Yepes",Asfalto,10000 m,castilla-la-mancha,2014
D-4,Mayo,Carrera solidaria Toledo,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-toledo-2014/201421202/,"Toledo, Toledo",Asfalto,5300 m,castilla-la-mancha,2014
D-4,Mayo,Carrera Popular de Ontigola,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-ontigola-2014/20142315/,"Toledo, Ontígola",Asfalto,10000 m,castilla-la-mancha,2014
D-4,Mayo,Carrera popular el Caño,https://runedia.mundodeportivo.com/carrera/carrera-popular-el-cano-2014/201411311/,"Cuenca, Tarancón",Asfalto,10000 m,castilla-la-mancha,2014
D-4,Mayo,4ª Marcha Cicloturista MTB Montes de Toledo,https://runedia.mundodeportivo.com/carrera/4-marcha-cicloturista-mtb-montes-de-toledo-2014/201420629/,"Toledo, San Pablo de los Montes",Bici Carretera,30000 m,castilla-la-mancha,2014
D-4,Mayo,VIII Circuito BTT Albacete - Mahora,https://runedia.mundodeportivo.com/carrera/viii-circuito-btt-albacete-mahora-2014/201419425/,"Albacete, Mahora",Btt,40000 m,castilla-la-mancha,2014
S-10,Mayo,Carrera popular ciudad de Manzanares,https://runedia.mundodeportivo.com/carrera/carrera-popular-ciudad-de-manzanares-2014/20142507/,"Ciudad Real, Manzanares",Asfalto,10000 m,castilla-la-mancha,2014
S-10,Mayo,Du Limit Lafarge - Duatlón Popular de Lafarge,https://runedia.mundodeportivo.com/carrera/du-limit-lafarge-duatlon-popular-de-lafarge-2014/201421056/,"Toledo, Yepes",Duatlón,5000 m,castilla-la-mancha,2014
D-11,Mayo,Circuito MTB Dip. Guadalajara - Molina,https://runedia.mundodeportivo.com/carrera/circuito-mtb-dip-guadalajara-molina-2014/201418739/,"Guadalajara, Molina",Btt,40000 m,castilla-la-mancha,2014
D-11,Mayo,II Circuito Provincial BTT Toledo - Urda,https://runedia.mundodeportivo.com/carrera/ii-circuito-provincial-btt-toledo-urda-2014/201420161/,"Toledo, Urda",Btt,1000 m,castilla-la-mancha,2014
D-11,Mayo,Carrera Popular contra el Alzheimer,https://runedia.mundodeportivo.com/carrera/carrera-popular-contra-el-alzheimer-2014/20142277/,"Toledo, Villanueva de Alcardete",Asfalto,10000 m,castilla-la-mancha,2014
D-11,Mayo,I Open BTT de Ruidera,https://runedia.mundodeportivo.com/carrera/i-open-btt-de-ruidera-2014/201421011/,"Ciudad Real, Ruidera",Btt,48000 m,castilla-la-mancha,2014
D-11,Mayo,Medio maraton ciudad de Albacete . XXII CAMPEONATO DE ESPAÑA MEDIO MARATON,https://runedia.mundodeportivo.com/carrera/medio-maraton-ciudad-de-albacete-xxii-campeonato-de-espana-medio-maraton-2014/20141902/,"Albacete, Albacete",Asfalto,21097 m,castilla-la-mancha,2014
D-11,Mayo,Media Maratón Villa de Azuqueca,https://runedia.mundodeportivo.com/carrera/media-maraton-villa-de-azuqueca-2014/20143218/,"Guadalajara, Azuqueca de Henares",Asfalto,21097 m,castilla-la-mancha,2014
D-11,Mayo,V Subida a la Tonda,https://runedia.mundodeportivo.com/carrera/v-subida-a-la-tonda-2014/201420658/,"Guadalajara, Tamajón",Montaña,10000 m,castilla-la-mancha,2014
D-11,Mayo,Carrera Popular Villa  Romana de Carranque - La Gladiator,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-romana-de-carranque-la-gladiator-2014/20142268/,"Toledo, Carranque",Asfalto,13000 m,castilla-la-mancha,2014
D-11,Mayo,VIII Circuito BTT Albacete - Bogarra,https://runedia.mundodeportivo.com/carrera/viii-circuito-btt-albacete-bogarra-2014/201419428/,"Albacete, Bogarra",Btt,40000 m,castilla-la-mancha,2014
