dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-30,Julio,Carrera popular Aldeanueva de la Vera,https://runedia.mundodeportivo.com/carrera/carrera-popular-aldeanueva-de-la-vera-2011/20112440/,"Cáceres, Aldeanueva de la Vera",Ruta,5200 m,extremadura,2001
S-6,Agosto,Carrera popular Losar de la Vera,https://runedia.mundodeportivo.com/carrera/carrera-popular-losar-de-la-vera-2011/20112450/,"Cáceres, Losar de la Vera",Ruta,5000 m,extremadura,2001
S-6,Agosto,Cross de la gorra,https://runedia.mundodeportivo.com/carrera/cross-de-la-gorra-2011/20112449/,"Cáceres, Montehermoso",Ruta,5400 m,extremadura,2001
D-7,Agosto,Carrera nocturna Jarandilla de la Vera,https://runedia.mundodeportivo.com/carrera/carrera-nocturna-jarandilla-de-la-vera-2011/20112441/,"Cáceres, Jarandilla de la Vera",Ruta,9000 m,extremadura,2001
S-27,Agosto,Media maratón del Melón,https://runedia.mundodeportivo.com/carrera/media-maraton-del-melon-2011/20112385/,"Badajoz, Villanueva de la Serena",Ruta,21097 m,extremadura,2001
S-27,Agosto,Campeonato Ibercaja de pista,https://runedia.mundodeportivo.com/carrera/campeonato-ibercaja-de-pista-2011/20113004/,"Badajoz, Badajoz",Otros,10000 m,extremadura,2001
D-4,Septiembre,Carrera popular de Valdebótoa,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-valdebotoa-2011/20112386/,"Badajoz, Badajoz",Ruta,10000 m,extremadura,2001
J-8,Septiembre,Milla urbana Virgen de Gracia,https://runedia.mundodeportivo.com/carrera/milla-urbana-virgen-de-gracia-2011/20112387/,"Badajoz, Santa Marta de los Barros",Ruta,1609 m,extremadura,2001
D-11,Septiembre,"Carrera popular ?Badajoz por la Salud, el Deporte y la Solidaridad?",https://runedia.mundodeportivo.com/carrera/carrera-popular-badajoz-por-la-salud-el-deporte-y-la-solidaridad-2011/20113151/,"Badajoz, Badajoz",Ruta,10000 m,extremadura,2001
S-17,Septiembre,Carrera popular San Miguel,https://runedia.mundodeportivo.com/carrera/carrera-popular-san-miguel-2011/20112453/,"Cáceres, Navalmoral de la Mata",Ruta,10000 m,extremadura,2001
S-17,Septiembre,Carrera por montaña contra el crono Asperillas,https://runedia.mundodeportivo.com/carrera/carrera-por-montana-contra-el-crono-asperillas-2011/20112451/,"Cáceres, Casas del Castañar",Montaña,4000 m,extremadura,2001
D-25,Septiembre,10 km villa de Montehermoso,https://runedia.mundodeportivo.com/carrera/10-km-villa-de-montehermoso-2011/20112455/,"Cáceres, Montehermoso",Ruta,10400 m,extremadura,2001
D-2,Octubre,Maratón de montaña pueblo de los Artesanos,https://runedia.mundodeportivo.com/carrera/maraton-de-montana-pueblo-de-los-artesanos-2011/20112456/,"Cáceres, Torrejoncillo",Montaña,42195 m,extremadura,2001
