dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-20,Agosto,Carrera popular Villa de Iniesta,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-iniesta-2011/20111966/,"Cuenca, Iniesta",Ruta,8220 m,castilla-la-mancha,2011
S-20,Agosto,Carrera Popular Subida a los Castaños,https://runedia.mundodeportivo.com/carrera/carrera-popular-subida-a-los-castanos-2011/20112322/,"Toledo, Navamorcuende",Ruta,6000 m,castilla-la-mancha,2011
S-20,Agosto,Milla Popular Sonsecana,https://runedia.mundodeportivo.com/carrera/milla-popular-sonsecana-2011/20112340/,"Toledo, Sonseca",Ruta,1609 m,castilla-la-mancha,2011
S-20,Agosto,Carrera popular de Montalbanejo,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-montalbanejo-2011/20111967/,"Cuenca, Montalbanejo",Ruta,7725 m,castilla-la-mancha,2011
S-20,Agosto,Carrera popular de Casasimarro,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-casasimarro-2011/20111965/,"Cuenca, Casasimarro",Ruta,7500 m,castilla-la-mancha,2011
D-21,Agosto,Ruta cicloturista Ruta del Quijote Belmonte-Villaescusa-Rada,https://runedia.mundodeportivo.com/carrera/ruta-cicloturista-ruta-del-quijote-belmonte-villaescusa-rada-2011/201130935/,"Cuenca, Belmonte",Bici Carretera,30000 m,castilla-la-mancha,2011
D-21,Agosto,Clásica de los Cabrios Gabaldón,https://runedia.mundodeportivo.com/carrera/clasica-de-los-cabrios-gabaldon-2011/201113251/,"Cuenca, Gabaldón",Btt,34000 m,castilla-la-mancha,2011
M-23,Agosto,Marcha BTT de Montalbanejo,https://runedia.mundodeportivo.com/carrera/marcha-btt-de-montalbanejo-2011/201113555/,"Cuenca, Montalbanejo",Btt,33000 m,castilla-la-mancha,2011
X-24,Agosto,Miniolimpiada Popular Sonsecana,https://runedia.mundodeportivo.com/carrera/miniolimpiada-popular-sonsecana-2011/20112341/,"Toledo, Sonseca",Otros,500 m,castilla-la-mancha,2011
S-27,Agosto,Carrera popular de las antorchas,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-las-antorchas-2011/20112513/,"Ciudad Real, Villanueva de los Infantes",Ruta,10000 m,castilla-la-mancha,2011
S-27,Agosto,Carrera popular de Villalgordo del Júcar,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-villalgordo-del-jucar-2011/20111932/,"Albacete, Villalgordo del Júcar",Ruta,10000 m,castilla-la-mancha,2011
S-27,Agosto,Carrera por la Vía Verde de la Jara,https://runedia.mundodeportivo.com/carrera/carrera-por-la-via-verde-de-la-jara-2011/20112348/,"Toledo, Aldeanueva de Barbarroya",Ruta,7000 m,castilla-la-mancha,2011
S-27,Agosto,Carrera Popular de Mocejón,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-mocejon-2011/20112343/,"Toledo, Mocejón",Ruta,6000 m,castilla-la-mancha,2011
S-27,Agosto,Carrera popular Villar de Cañas,https://runedia.mundodeportivo.com/carrera/carrera-popular-villar-de-canas-2011/20111968/,"Cuenca, Villar de Cañas",Ruta,7000 m,castilla-la-mancha,2011
S-27,Agosto,Duatlón Cross Popular de Sonseca,https://runedia.mundodeportivo.com/carrera/duatlon-cross-popular-de-sonseca-2011/20112349/,"Toledo, Sonseca",Triatlón,0 m,castilla-la-mancha,2011
S-27,Agosto,Legua Urbana Menasalbeña,https://runedia.mundodeportivo.com/carrera/legua-urbana-menasalbena-2011/20112346/,"Toledo, Menasalbas",Ruta,6000 m,castilla-la-mancha,2011
D-28,Agosto,Carrera Popular las Lagunas,https://runedia.mundodeportivo.com/carrera/carrera-popular-las-lagunas-2011/20112351/,"Toledo, Villafranca de los Caballeros",Ruta,9000 m,castilla-la-mancha,2011
D-28,Agosto,Media Maratón de Montaña Montes de Toledo,https://runedia.mundodeportivo.com/carrera/media-maraton-de-montana-montes-de-toledo-2011/20112350/,"Toledo, San Pablo de los Montes",Ruta,21097 m,castilla-la-mancha,2011
D-28,Agosto,Carrera Popular Villa de Yepes,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-yepes-2011/20112353/,"Toledo, Yepes",Ruta,8000 m,castilla-la-mancha,2011
D-28,Agosto,Carrera popular Villa de Minglanilla,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-minglanilla-2011/20111970/,"Cuenca, Minglanilla",Ruta,8200 m,castilla-la-mancha,2011
S-3,Septiembre,Carrera popular Alcalá del Júcar,https://runedia.mundodeportivo.com/carrera/carrera-popular-alcala-del-jucar-2011/20111933/,"Albacete, Alcalá del Júcar",Ruta,12000 m,castilla-la-mancha,2011
S-3,Septiembre,Carrera popular Villa de Honrubia,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-honrubia-2011/20111971/,"Cuenca, Honrubia",Ruta,8300 m,castilla-la-mancha,2011
D-4,Septiembre,Carrera Popular Villa de Madridejos,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-madridejos-2011/20112373/,"Toledo, Madridejos",Ruta,8000 m,castilla-la-mancha,2011
D-4,Septiembre,Marcha MTB Sierra Mira,https://runedia.mundodeportivo.com/carrera/marcha-mtb-sierra-mira-2011/201113166/,"Cuenca, Mira",Btt,40000 m,castilla-la-mancha,2011
D-4,Septiembre,Carrera popular la Pita,https://runedia.mundodeportivo.com/carrera/carrera-popular-la-pita-2011/20111972/,"Cuenca, El Herrumblar",Ruta,7500 m,castilla-la-mancha,2011
X-7,Septiembre,Marcha MTB Villar de Cañas,https://runedia.mundodeportivo.com/carrera/marcha-mtb-villar-de-canas-2011/201131114/,"Cuenca, Villar de Cañas",Btt,32000 m,castilla-la-mancha,2011
S-10,Septiembre,Subida a la atalaya,https://runedia.mundodeportivo.com/carrera/subida-a-la-atalaya-2011/20112391/,"Toledo, Segurilla",Ruta,6500 m,castilla-la-mancha,2011
S-10,Septiembre,Carrera del pisto,https://runedia.mundodeportivo.com/carrera/carrera-del-pisto-2011/20112530/,"Ciudad Real, Piedrabuena",Ruta,10000 m,castilla-la-mancha,2011
S-10,Septiembre,Carrera popular Santa Eulalia,https://runedia.mundodeportivo.com/carrera/carrera-popular-santa-eulalia-2011/20111973/,"Cuenca, Villares del Saz",Ruta,9000 m,castilla-la-mancha,2011
D-11,Septiembre,Carrera Mtb Sierra de Noez,https://runedia.mundodeportivo.com/carrera/carrera-mtb-sierra-de-noez-2011/20112375/,"Toledo, Toledo",Btt,20800 m,castilla-la-mancha,2011
D-11,Septiembre,Medio maratón Ciudad Real - Torralba de Calatrava,https://runedia.mundodeportivo.com/carrera/medio-maraton-ciudad-real-torralba-de-calatrava-2011/20112529/,"Ciudad Real, Torralba de Calatrava",Ruta,21097 m,castilla-la-mancha,2011
D-11,Septiembre,"""Marcha cicloturista de pantoja, marcha del sacacorchos""",https://runedia.mundodeportivo.com/carrera/marcha-cicloturista-de-pantoja-marcha-del-sacacorchos-2011/20112374/,"Toledo, Pantoja",Bici Carretera,50000 m,castilla-la-mancha,2011
D-11,Septiembre,Ruta Btt  Cazaviriato,https://runedia.mundodeportivo.com/carrera/ruta-btt-cazaviriato-2011/20112376/,"Toledo, Cazalegas",Btt,60000 m,castilla-la-mancha,2011
D-11,Septiembre,Marcha MTB Villa de Sisante,https://runedia.mundodeportivo.com/carrera/marcha-mtb-villa-de-sisante-2011/201112180/,"Cuenca, Sisante",Btt,35000 m,castilla-la-mancha,2011
D-18,Septiembre,Cross Popular de Yuncos,https://runedia.mundodeportivo.com/carrera/cross-popular-de-yuncos-2011/20112378/,"Toledo, Yuncos",Cross,9500 m,castilla-la-mancha,2011
D-18,Septiembre,Carrera popular de Aguas Nuevas,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-aguas-nuevas-2011/20111934/,"Albacete, Aguas Nuevas",Ruta,8000 m,castilla-la-mancha,2011
D-18,Septiembre,Media maratón Ciudad de Puertollano,https://runedia.mundodeportivo.com/carrera/media-maraton-ciudad-de-puertollano-2011/20112531/,"Ciudad Real, Puertollano",Ruta,21097 m,castilla-la-mancha,2011
D-18,Septiembre,Edición Día del Deporte y la Mujer,https://runedia.mundodeportivo.com/carrera/edicion-dia-del-deporte-y-la-mujer-2011/20112380/,"Toledo, Illescas",Ruta,1609 m,castilla-la-mancha,2011
D-18,Septiembre,Carrera Popular Villa de Torrijos,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-torrijos-2011/20112377/,"Toledo, Torrijos",Ruta,10000 m,castilla-la-mancha,2011
X-21,Septiembre,Trofeo MTB Virgen de Belvis,https://runedia.mundodeportivo.com/carrera/trofeo-mtb-virgen-de-belvis-2011/201130936/,"Cuenca, San Lorenzo de la Parrilla",Btt,32000 m,castilla-la-mancha,2011
D-25,Septiembre,Carrera popular de Pozocañada,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-pozocanada-2011/20111935/,"Albacete, Pozocañana",Ruta,10000 m,castilla-la-mancha,2011
S-1,Octubre,Carrera popular muévete por la integración,https://runedia.mundodeportivo.com/carrera/carrera-popular-muevete-por-la-integracion-2011/20113220/,"Guadalajara, Guadalajara",Ruta,7000 m,castilla-la-mancha,2011
D-2,Octubre,Marcha Btt Bicicletas Aventura Bike,https://runedia.mundodeportivo.com/carrera/marcha-btt-bicicletas-aventura-bike-2011/20113809/,"Toledo, Quintanar de la Orden",Btt,60000 m,castilla-la-mancha,2011
D-2,Octubre,Medio maratón de Alcázar de San Juan,https://runedia.mundodeportivo.com/carrera/medio-maraton-de-alcazar-de-san-juan-2011/20113176/,"Ciudad Real, Alcázar de San Juan",Ruta,21097 m,castilla-la-mancha,2011
D-2,Octubre,10 km Ciudad de la cerámica,https://runedia.mundodeportivo.com/carrera/10-km-ciudad-de-la-ceramica-2011/20113508/,"Toledo, Talavera de la Reina",Ruta,10000 m,castilla-la-mancha,2011
D-2,Octubre,Marcha BTT Huertas del Cabriel la Ironmanchuela,https://runedia.mundodeportivo.com/carrera/marcha-btt-huertas-del-cabriel-la-ironmanchuela-2011/20113316/,"Albacete, Casas Ibañez",Btt,46000 m,castilla-la-mancha,2011
D-2,Octubre,Carrera popular de Chinchilla,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-chinchilla-2011/20111936/,"Albacete, Chinchilla",Ruta,13200 m,castilla-la-mancha,2011
