dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-15,Marzo,XIII NÁJERA XTREM,https://runedia.mundodeportivo.com/carrera/xiii-najera-xtrem-2025/20252013862/,"La Rioja, Nájera",Montaña,23000 m,la-rioja,2024
D-30,Marzo,VI BTT EL REDAL - SIERRA LA HEZ,https://runedia.mundodeportivo.com/carrera/vi-btt-el-redal-sierra-la-hez-2025/20252019913/,"La Rioja, EL REDAL",Btt,35000 m,la-rioja,2024
L-7,Abril,Foncea Trail 20k,https://runedia.mundodeportivo.com/carrera/foncea-trail-20k-2025/20252019073/,"La Rioja, La Rioja",Montaña,20000 m,la-rioja,2024
D-13,Abril,Promo Huellas de Dinosaurio RTS,https://runedia.mundodeportivo.com/carrera/promo-huellas-de-dinosaurio-rts-2025/20252020572/,"La Rioja, PREJANO",Montaña,14000 m,la-rioja,2024
D-13,Abril,Clásica Huellas de Dinosaurio RTS,https://runedia.mundodeportivo.com/carrera/clasica-huellas-de-dinosaurio-rts-2025/20252020421/,"La Rioja, PREJANO",Montaña,24500 m,la-rioja,2024
L-14,Abril,Carrera Popular Valle del Iregua,https://runedia.mundodeportivo.com/carrera/carrera-popular-valle-del-iregua-2025/20252021668/,"La Rioja, Villameiana-Albelda de Iregua",Otros,11200 m,la-rioja,2024
L-21,Abril,Sampol Experience 17k,https://runedia.mundodeportivo.com/carrera/sampol-experience-17k-2025/20252021932/,"La Rioja, Santo Domingo de la Calzada",Montaña,17000 m,la-rioja,2024
L-21,Abril,Carrera de la Mujer por la Investigación,https://runedia.mundodeportivo.com/carrera/carrera-de-la-mujer-por-la-investigacion-2025/20252022439/,"La Rioja, Logroño",Asfalto,5000 m,la-rioja,2024
L-21,Abril,10k Calahorra ciudad de la verdura,https://runedia.mundodeportivo.com/carrera/10k-calahorra-ciudad-de-la-verdura-2025/2025203258/,"La Rioja, Calahorra",Asfalto,10000 m,la-rioja,2024
L-21,Abril,Sampol Experience 28k,https://runedia.mundodeportivo.com/carrera/sampol-experience-28k-2025/20252021933/,"La Rioja, Santo Domingo de la Calzada",Montaña,28000 m,la-rioja,2024
L-28,Abril,Los Meandros de Briones - corta,https://runedia.mundodeportivo.com/carrera/los-meandros-de-briones-corta-2025/20252022216/,"La Rioja, Briones",Tierra,7000 m,la-rioja,2024
L-28,Abril,Carrera Campus Universidad de La Rioja,https://runedia.mundodeportivo.com/carrera/carrera-campus-universidad-de-la-rioja-2025/20252023539/,"La Rioja, Logroño",Asfalto,10000 m,la-rioja,2024
L-28,Abril,Los Meandros de Briones - larga,https://runedia.mundodeportivo.com/carrera/los-meandros-de-briones-larga-2025/20252022217/,"La Rioja, Briones",Tierra,13000 m,la-rioja,2024
L-5,Mayo,Carrera Campus Universitario de La Rioja - 10k,https://runedia.mundodeportivo.com/carrera/carrera-campus-universitario-de-la-rioja-10k-2025/20252023538/,"La Rioja, Logroño",Asfalto,10000 m,la-rioja,2024
S-10,Mayo,Rioja Ultra Trail - 1a etapa - Contrareloj,https://runedia.mundodeportivo.com/carrera/rioja-ultra-trail-1a-etapa-contrareloj-2025/20252024844/,"La Rioja, Logroño",Montaña,14900 m,la-rioja,2024
D-11,Mayo,Rioja Ultra Trail - Ruta de la Aventura - 2a etapa,https://runedia.mundodeportivo.com/carrera/rioja-ultra-trail-ruta-de-la-aventura-2a-etapa-2025/20252024845/,"La Rioja, NALDA",Montaña,28000 m,la-rioja,2024
D-11,Mayo,Rioja Ultra Trail - Ruta capital - 2a etapa,https://runedia.mundodeportivo.com/carrera/rioja-ultra-trail-ruta-capital-2a-etapa-2025/20252025409/,"La Rioja, Nalda",Montaña,27000 m,la-rioja,2024
L-12,Mayo,La Rioja Ultra Trail - La Ruta capital - 3a etapa,https://runedia.mundodeportivo.com/carrera/la-rioja-ultra-trail-la-ruta-capital-3a-etapa-2025/20252025290/,"La Rioja, San Millán de la Cogolla",Montaña,47900 m,la-rioja,2024
L-12,Mayo,La Rioja Bike Race by Gaes (Etapa 4),https://runedia.mundodeportivo.com/carrera/la-rioja-bike-race-by-gaes-etapa-4-2025/20252024536/,"La Rioja, Logroño",Btt,47987 m,la-rioja,2024
L-12,Mayo,Rioja Wine Ultratrail,https://runedia.mundodeportivo.com/carrera/rioja-wine-ultratrail-2025/20252024543/,"La Rioja, Logroño",Montaña,41000 m,la-rioja,2024
L-12,Mayo,La Rioja Bike Race,https://runedia.mundodeportivo.com/carrera/la-rioja-bike-race-2025/20252024535/,"La Rioja, Logroño",Btt,235215 m,la-rioja,2024
S-17,Mayo,La Rioja Bike Race presented by Shimano - Etapa1,https://runedia.mundodeportivo.com/carrera/la-rioja-bike-race-presented-by-shimano-etapa1-2025/20252024537/,"La Rioja, Logroño",Btt,17600 m,la-rioja,2024
S-17,Mayo,Carrera popular Enoturismo,https://runedia.mundodeportivo.com/carrera/carrera-popular-enoturismo-2025/20252016599/,"La Rioja, Aldeanueva de Ebro",Asfalto,11100 m,la-rioja,2024
