dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
M-8,Abril,Carreira Popular Volta A Oza,https://runedia.mundodeportivo.com/carrera/carreira-popular-volta-a-oza-2025/20252018032/,"A Coruña,  Oza-Cesuras",Asfalto,6200 m,galicia,2025
D-13,Abril,"Dúatlon ""Eleuterio Balayo"" Concello de Muros",https://runedia.mundodeportivo.com/carrera/duatlon-eleuterio-balayo-concello-de-muros-2025/20252022042/,"A Coruña, Muros",Duatlón,27500 m,galicia,2025
D-13,Abril,C-Trail  Brigantia Aventura - corto,https://runedia.mundodeportivo.com/carrera/c-trail-brigantia-aventura-corto-2025/20252019646/,"A Coruña, Novo Mesoiro",Montaña,12000 m,galicia,2025
D-13,Abril,Carreira Pedestre batalla de Cacheiras,https://runedia.mundodeportivo.com/carrera/carreira-pedestre-batalla-de-cacheiras-2025/20252020392/,"A Coruña, Teo",Asfalto,11000 m,galicia,2025
D-13,Abril,C-Trail  Brigantia Aventura - largo,https://runedia.mundodeportivo.com/carrera/c-trail-brigantia-aventura-largo-2025/20252019647/,"A Coruña, Novo Mesoiro",Montaña,22000 m,galicia,2025
L-14,Abril,Carrera Popular Fiesta de la cereza Run Run Vigo,https://runedia.mundodeportivo.com/carrera/carrera-popular-fiesta-de-la-cereza-run-run-vigo-2025/20252020786/,"Pontevedra, Vigo",Asfalto,10000 m,galicia,2025
L-14,Abril,Trail Do Barbanza - corto,https://runedia.mundodeportivo.com/carrera/trail-do-barbanza-corto-2025/20252021123/,"A Coruña, A Pobra do Caramiñal",Montaña,16700 m,galicia,2025
L-14,Abril,CARREIRA POPULAR RÍO EUME 8k o 12k,https://runedia.mundodeportivo.com/carrera/carreira-popular-rio-eume-8k-o-12k-2025/20252051144/,"A Coruña, La Coruña",Asfalto,12000 m,galicia,2025
L-14,Abril,Medio Maratón Gran Bahía Vig-Bay edp,https://runedia.mundodeportivo.com/carrera/medio-maraton-gran-bahia-vig-bay-edp-2025/20252018165/,"Pontevedra, Vigo",Asfalto,21097 m,galicia,2025
L-14,Abril,Minibay Gran Bahía Vig-Bay edp 10k,https://runedia.mundodeportivo.com/carrera/minibay-gran-bahia-vig-bay-edp-10k-2025/20252018171/,"Pontevedra, Vigo",Asfalto,10548 m,galicia,2025
L-14,Abril,Trail Do Barbanza - largo,https://runedia.mundodeportivo.com/carrera/trail-do-barbanza-largo-2025/20252021124/,"A Coruña, A Pobra do Caramiñal",Montaña,23300 m,galicia,2025
L-14,Abril,Clásica Gandeira de Santa Comba,https://runedia.mundodeportivo.com/carrera/clasica-gandeira-de-santa-comba-2025/20252020801/,"A Coruña, Santa Comba",Tierra,10000 m,galicia,2025
L-14,Abril,Carreira da Cereixa,https://runedia.mundodeportivo.com/carrera/carreira-da-cereixa-2025/20252020761/,"Ourense, Beade",Asfalto,10000 m,galicia,2025
S-19,Abril,Brevet Randonneur 300k C.C. Riazor,https://runedia.mundodeportivo.com/carrera/brevet-randonneur-300k-cc-riazor-2025/20252015203/,"A Coruña, A Coruña",Bici Carretera,300000 m,galicia,2025
D-20,Abril,CARREIRA PEDESTRE BATALLA DE CACHEIRAS,https://runedia.mundodeportivo.com/carrera/carreira-pedestre-batalla-de-cacheiras-2025/20252051236/,"A Coruña, Teo",Asfalto,10000 m,galicia,2025
D-20,Abril,Desafío Courel 38k,https://runedia.mundodeportivo.com/carrera/desafio-courel-38k-2025/20252022431/,"Lugo, Quiroga",Btt,38000 m,galicia,2025
D-20,Abril,Dúatlon Concello de Poio,https://runedia.mundodeportivo.com/carrera/duatlon-concello-de-poio-2025/20252013407/,"Pontevedra, Poio",Duatlón,27500 m,galicia,2025
D-20,Abril,Carreira popular concello de Friol,https://runedia.mundodeportivo.com/carrera/carreira-popular-concello-de-friol-2025/20252021263/,"Lugo, Friol",Asfalto,5000 m,galicia,2025
D-20,Abril,Desafío Courel - 100k,https://runedia.mundodeportivo.com/carrera/desafio-courel-100k-2025/20252022430/,"Lugo, Quiroga",Bici Carretera,97000 m,galicia,2025
D-20,Abril,Carreira da Muller vivas e visibles,https://runedia.mundodeportivo.com/carrera/carreira-da-muller-vivas-e-visibles-2025/20252021262/,"Lugo, Sarrià",Asfalto,5000 m,galicia,2025
L-21,Abril,Ourense Strade Termal by Ridley,https://runedia.mundodeportivo.com/carrera/ourense-strade-termal-by-ridley-2025/20252021015/,"Ourense, Ourense",Btt,110000 m,galicia,2025
L-21,Abril,Pontevedra 4 Picos Road - Clásica Evaristo Portela,https://runedia.mundodeportivo.com/carrera/pontevedra-4-picos-road-clasica-evaristo-portela-2025/20252021905/,"Pontevedra, Pontevedra",Bici Carretera,130000 m,galicia,2025
L-21,Abril,CAMOVI   Carrera de montaña Montes de Viveiro,https://runedia.mundodeportivo.com/carrera/camovi-carrera-de-montana-montes-de-viveiro-2025/20252021653/,"Lugo, Viveiro",Montaña,42000 m,galicia,2025
L-21,Abril,CAMOVI Carrera de Montaña de Viveiro 21k,https://runedia.mundodeportivo.com/carrera/camovi-carrera-de-montana-de-viveiro-21k-2025/20252021655/,"Lugo, Viveiro",Montaña,21000 m,galicia,2025
L-21,Abril,Carreira pedestre Concello de Vimianzo 10k,https://runedia.mundodeportivo.com/carrera/carreira-pedestre-concello-de-vimianzo-10k-2025/20252021658/,"A Coruña, Vimianzo",Asfalto,10000 m,galicia,2025
L-21,Abril,Transgalaica  #5 Manzaneda,https://runedia.mundodeportivo.com/carrera/transgalaica-5-manzaneda-2025/20252022252/,"Pontevedra, Manzaneda",Btt,54000 m,galicia,2025
L-21,Abril,Transgalaica  #4 Silleda,https://runedia.mundodeportivo.com/carrera/transgalaica-4-silleda-2025/20252022001/,"Pontevedra, Silleda",Btt,62000 m,galicia,2025
L-21,Abril,CAMOVI Carrera de Montaña de Viveiro 10k,https://runedia.mundodeportivo.com/carrera/camovi-carrera-de-montana-de-viveiro-10k-2025/20252021654/,"Lugo, Viveiro",Montaña,10000 m,galicia,2025
L-21,Abril,Carreira Popular Concello de Vimianzo - 5k en Ruta,https://runedia.mundodeportivo.com/carrera/carreira-popular-concello-de-vimianzo-5k-en-ruta-2025/20252021659/,"A Coruña, Vimianzo",Asfalto,5000 m,galicia,2025
L-21,Abril,Carreira pedestre Concello de Vimianzo - 3k,https://runedia.mundodeportivo.com/carrera/carreira-pedestre-concello-de-vimianzo-3k-2025/20252021657/,"A Coruña, Vimianzo",Asfalto,3000 m,galicia,2025
D-27,Abril,Carreira Popular de Chantada 10k no Corazón,https://runedia.mundodeportivo.com/carrera/carreira-popular-de-chantada-10k-no-corazon-2025/20252022068/,"Lugo, Chantada",Asfalto,10000 m,galicia,2025
D-27,Abril,SantYaGo10K,https://runedia.mundodeportivo.com/carrera/santyago10k-2025/20252022149/,"A Coruña, Santiago de Compostela",Asfalto,10000 m,galicia,2025
L-28,Abril,Travesía do Xalo - 10k,https://runedia.mundodeportivo.com/carrera/travesia-do-xalo-10k-2025/20252022004/,"A Coruña, Culleredo",Montaña,10000 m,galicia,2025
L-28,Abril,Carrera de O Porriño 10k,https://runedia.mundodeportivo.com/carrera/carrera-de-o-porrino-10k-2025/20252022189/,"Pontevedra, Porriño",Asfalto,10000 m,galicia,2025
L-28,Abril,Gladiator Race Warrior Pontevedra,https://runedia.mundodeportivo.com/carrera/gladiator-race-warrior-pontevedra-2025/20252027141/,"Pontevedra, Pontevedra",Obstáculos,11000 m,galicia,2025
L-28,Abril,Travesía do Xalo - 18k,https://runedia.mundodeportivo.com/carrera/travesia-do-xalo-18k-2025/20252021186/,"A Coruña, Culleredo",Montaña,18000 m,galicia,2025
L-28,Abril,Carrera popular Concello de Monforte de Lemos,https://runedia.mundodeportivo.com/carrera/carrera-popular-concello-de-monforte-de-lemos-2025/20252018940/,"Lugo, Monforte",Asfalto,10000 m,galicia,2025
L-28,Abril,Castro Trail corto,https://runedia.mundodeportivo.com/carrera/castro-trail-corto-2025/20252022194/,"Ourense, Barbadas",Montaña,12000 m,galicia,2025
L-28,Abril,Castro Trail largo,https://runedia.mundodeportivo.com/carrera/castro-trail-largo-2025/20252022195/,"Ourense, Barbadas",Montaña,24000 m,galicia,2025
J-1,Mayo,Carreira Popular Concello de Arteixo,https://runedia.mundodeportivo.com/carrera/carreira-popular-concello-de-arteixo-2025/20252022475/,"A Coruña, Arteixo",Asfalto,12000 m,galicia,2025
J-1,Mayo,Carrera pedestre popular Concello de Frades,https://runedia.mundodeportivo.com/carrera/carrera-pedestre-popular-concello-de-frades-2025/20252022478/,"A Coruña, Ponte Carreira (Frades)",Asfalto,8000 m,galicia,2025
D-4,Mayo,"Carrera Nocturna de  Nigrán  ""PlazaH2k""",https://runedia.mundodeportivo.com/carrera/carrera-nocturna-de-nigran-plazah2k-2025/20252022613/,"Pontevedra, Nigrán",Asfalto,10000 m,galicia,2025
D-4,Mayo,Trail de Mondariz - Minitrail 14k,https://runedia.mundodeportivo.com/carrera/trail-de-mondariz-minitrail-14k-2025/20252023285/,"Pontevedra, Mondariz",Montaña,14000 m,galicia,2025
D-4,Mayo,Carreira Popular Carballedo - Entre Carballos centenarios,https://runedia.mundodeportivo.com/carrera/carreira-popular-carballedo-entre-carballos-centenarios-2025/20252026498/,"Lugo, Carballedo",Tierra,9800 m,galicia,2025
D-4,Mayo,Trail de Mondariz - Maratona 40k,https://runedia.mundodeportivo.com/carrera/trail-de-mondariz-maratona-40k-2025/20252023284/,"Pontevedra, Mondariz",Montaña,41000 m,galicia,2025
D-4,Mayo,Trail Orixes Mondariz 60k,https://runedia.mundodeportivo.com/carrera/trail-orixes-mondariz-60k-2025/20252023305/,"Pontevedra, Mondariz",Montaña,60000 m,galicia,2025
D-4,Mayo,Trail de Mondariz - Trail 26k,https://runedia.mundodeportivo.com/carrera/trail-de-mondariz-trail-26k-2025/20252023286/,"Pontevedra, Mondariz",Montaña,26000 m,galicia,2025
