dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-11,Junio,Los 10 Montes de Vitoria,https://runedia.mundodeportivo.com/carrera/los-10-montes-de-vitoria-2011/20111424/,"Araba, Vitoria-Gasteiz",Montaña,55000 m,euskadi,2010
D-12,Junio,Carrera de montaña Zarautz,https://runedia.mundodeportivo.com/carrera/carrera-de-montana-zarautz-2011/20112671/,"Guipuzkoa, Guipuzcoa",Montaña,11315 m,euskadi,2010
D-12,Junio,Carrera de la mujer de Vitoria,https://runedia.mundodeportivo.com/carrera/carrera-de-la-mujer-de-vitoria-2011/20111887/,"Araba, Vitoria",Ruta,5000 m,euskadi,2010
S-18,Junio,Cross Azeri Bila Hernani,https://runedia.mundodeportivo.com/carrera/cross-azeri-bila-hernani-2011/20112674/,"Guipuzkoa, Hernani",Ruta,9000 m,euskadi,2010
S-18,Junio,Carrera subida vertical al Txindoki,https://runedia.mundodeportivo.com/carrera/carrera-subida-vertical-al-txindoki-2011/20112675/,"Guipuzkoa, Abaltzisketa",Montaña,3878 m,euskadi,2010
S-18,Junio,Cross Azeri Bila Hernani,https://runedia.mundodeportivo.com/carrera/cross-azeri-bila-hernani-2011/20112673/,"Guipuzkoa, Hernani",Ruta,9000 m,euskadi,2010
D-19,Junio,Cross popular de Herrera,https://runedia.mundodeportivo.com/carrera/cross-popular-de-herrera-2011/20112681/,"Guipuzkoa, Donostia-San Sebastián",Ruta,6000 m,euskadi,2010
D-19,Junio,Orozko Harana V. Mendiko Lasterketa,https://runedia.mundodeportivo.com/carrera/orozko-harana-v-mendiko-lasterketa-2011/20112825/,"Vizcaya, Orozko",Montaña,24000 m,euskadi,2010
D-19,Junio,Subida a Igeldo,https://runedia.mundodeportivo.com/carrera/subida-a-igeldo-2011/20113001/,"Guipuzkoa, San Sebastian",Montaña,7200 m,euskadi,2010
D-19,Junio,Cross de Araia,https://runedia.mundodeportivo.com/carrera/cross-de-araia-2011/20111888/,"Araba, ARAIA",Ruta,6100 m,euskadi,2010
S-25,Junio,Andoaingo IV kross mixtoa,https://runedia.mundodeportivo.com/carrera/andoaingo-iv-kross-mixtoa-2011/20113003/,"Guipuzkoa, Andoain",Ruta,5000 m,euskadi,2010
S-25,Junio,Carrera Nudista de Sopelana,https://runedia.mundodeportivo.com/carrera/carrera-nudista-de-sopelana-2011/20112826/,"Vizcaya, Sopelana",Ruta,5000 m,euskadi,2010
D-26,Junio,Torreauzoko XIII Herrikrossa,https://runedia.mundodeportivo.com/carrera/torreauzoko-xiii-herrikrossa-2011/20112686/,"Guipuzkoa, Oñati",Ruta,7600 m,euskadi,2010
X-29,Junio,Prueba de gran fondo Hiru Haundiak,https://runedia.mundodeportivo.com/carrera/prueba-de-gran-fondo-hiru-haundiak-2011/20111889/,"Araba, Vitoria-Gasteiz",Ruta,100000 m,euskadi,2010
D-3,Julio,Cross de montaña de Kaletxiki,https://runedia.mundodeportivo.com/carrera/cross-de-montana-de-kaletxiki-2011/20112687/,"Guipuzkoa, Andoain",Cross,6400 m,euskadi,2010
D-10,Julio,Carrera popular villa de Zumarraga,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-zumarraga-2011/20112689/,"Guipuzkoa, Zumarraga",Ruta,8600 m,euskadi,2010
D-10,Julio,Carrera popular villa de Zumarraga,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-zumarraga-2011/20112688/,"Guipuzkoa, Zumarraga",Ruta,8600 m,euskadi,2010
D-10,Julio,Zumaiako Flysch mendi lasterketa,https://runedia.mundodeportivo.com/carrera/zumaiako-flysch-mendi-lasterketa-2011/20112690/,"Guipuzkoa, Zumaia",Montaña,27000 m,euskadi,2010
S-16,Julio,Ehunmilak,https://runedia.mundodeportivo.com/carrera/ehunmilak-2011/20112691/,"Guipuzkoa, Beasain",Montaña,168000 m,euskadi,2010
D-17,Julio,Galarleiz Mendi Maratoia,https://runedia.mundodeportivo.com/carrera/galarleiz-mendi-maratoia-2011/20112827/,"Vizcaya, Malabrigo",Montaña,42195 m,euskadi,2010
S-30,Julio,Andutz Extreme Igoera,https://runedia.mundodeportivo.com/carrera/andutz-extreme-igoera-2011/20112692/,"Guipuzkoa, Itziar",Montaña,4400 m,euskadi,2010
D-31,Julio,Aramotz Mendi Lasterketa,https://runedia.mundodeportivo.com/carrera/aramotz-mendi-lasterketa-2011/20113617/,"Vizcaya, Amorebieta",Montaña,27100 m,euskadi,2010
X-3,Agosto,Cross popular de Oiartzun,https://runedia.mundodeportivo.com/carrera/cross-popular-de-oiartzun-2011/20112693/,"Guipuzkoa, Oiartzun",Ruta,9008 m,euskadi,2010
D-7,Agosto,Subida al Eretza,https://runedia.mundodeportivo.com/carrera/subida-al-eretza-2011/20112828/,"Vizcaya, Sodupe",Montaña,14400 m,euskadi,2010
D-28,Agosto,Lezamako Mugetatik,https://runedia.mundodeportivo.com/carrera/lezamako-mugetatik-2011/20112830/,"Vizcaya, Lezama",Montaña,24500 m,euskadi,2010
D-28,Agosto,Lezamako Mugetatik,https://runedia.mundodeportivo.com/carrera/lezamako-mugetatik-2011/20114335/,"Guipuzkoa, Lezama",Montaña,25000 m,euskadi,2010
S-3,Septiembre,Subida a Guadalupe,https://runedia.mundodeportivo.com/carrera/subida-a-guadalupe-2011/201131293/,"Guipuzkoa, Hondarribia",Asfalto,4720 m,euskadi,2010
D-4,Septiembre,Maratón de Montaña de Mendata,https://runedia.mundodeportivo.com/carrera/maraton-de-montana-de-mendata-2011/20112834/,"Vizcaya, Mendata",Montaña,42195 m,euskadi,2010
D-4,Septiembre,Andra Mari Mtb Martxa,https://runedia.mundodeportivo.com/carrera/andra-mari-mtb-martxa-2011/20112833/,"Vizcaya, Lezama",Btt,40000 m,euskadi,2010
D-11,Septiembre,Sorginen lasterketa,https://runedia.mundodeportivo.com/carrera/sorginen-lasterketa-2011/20113040/,"Vizcaya, Atxondo",Montaña,25000 m,euskadi,2010
S-24,Septiembre,Milla de Getxo,https://runedia.mundodeportivo.com/carrera/milla-de-getxo-2011/20112836/,"Vizcaya, Getxo",Ruta,1609 m,euskadi,2010
S-1,Octubre,Zumaiako - zakila bira,https://runedia.mundodeportivo.com/carrera/zumaiako-zakila-bira-2011/20113228/,"Guipuzkoa, Zumaia",Ruta,2000 m,euskadi,2010
D-2,Octubre,Btt Martxa  Bergara,https://runedia.mundodeportivo.com/carrera/btt-martxa-bergara-2011/20113790/,"Guipuzkoa, Bergara",Btt,44000 m,euskadi,2010
D-2,Octubre,Carrera Popular Memorial José Merino,https://runedia.mundodeportivo.com/carrera/carrera-popular-memorial-jose-merino-2011/20112837/,"Vizcaya, Ermua",Ruta,10000 m,euskadi,2010
D-2,Octubre,Urduña Hiria Herri Krossa,https://runedia.mundodeportivo.com/carrera/urduna-hiria-herri-krossa-2011/20112840/,"Vizcaya, Orduña",Ruta,10548 m,euskadi,2010
D-2,Octubre,Descenso Mtb Internacional de Galdakano,https://runedia.mundodeportivo.com/carrera/descenso-mtb-internacional-de-galdakano-2011/20112839/,"Vizcaya, Galdakao",Btt,40000 m,euskadi,2010
S-8,Octubre,Arrasate Oñati,https://runedia.mundodeportivo.com/carrera/arrasate-onati-2011/20113229/,"Guipuzkoa, Arrasate - Oñati",Ruta,11400 m,euskadi,2010
D-9,Octubre,IV Carrera en ruta Villa de Amurrio,https://runedia.mundodeportivo.com/carrera/iv-carrera-en-ruta-villa-de-amurrio-2011/20113073/,"Araba, Amurrio",Ruta,10000 m,euskadi,2010
D-9,Octubre,Carrera por montaña de Vitoria-Gasteiz,https://runedia.mundodeportivo.com/carrera/carrera-por-montana-de-vitoria-gasteiz-2011/20113676/,"Araba, Vitoria-Gasteiz",Montaña,29500 m,euskadi,2010
D-9,Octubre,Carrera por montaña de Vitoria-Gasteiz,https://runedia.mundodeportivo.com/carrera/carrera-por-montana-de-vitoria-gasteiz-2011/20111890/,"Araba, Vitoria-Gasteiz",Montaña,29500 m,euskadi,2010
M-11,Octubre,Cross Amstel 3 playas,https://runedia.mundodeportivo.com/carrera/cross-amstel-3-playas-2011/201131290/,"Guipuzkoa, San Sebastián",Cross,10000 m,euskadi,2010
D-16,Octubre,Carrera popular de San Sebastian,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-san-sebastian-2011/20113230/,"Guipuzkoa, San Sebastian",Ruta,15000 m,euskadi,2010
S-22,Octubre,Bilbao Bizkaia Night Marathon,https://runedia.mundodeportivo.com/carrera/bilbao-bizkaia-night-marathon-2011/20112852/,"Vizcaya, Bilbao",Ruta,42195 m,euskadi,2010
D-23,Octubre,Media maratón Donibane - Hondarribia,https://runedia.mundodeportivo.com/carrera/media-maraton-donibane-hondarribia-2011/20112694/,"Guipuzkoa, Hondarribia",Ruta,21097 m,euskadi,2010
D-23,Octubre,Urduña Ultimate,https://runedia.mundodeportivo.com/carrera/urduna-ultimate-2011/20112851/,"Vizcaya, Orduña",Triatlón,44000 m,euskadi,2010
S-5,Noviembre,Ikastegietako herrikrossa,https://runedia.mundodeportivo.com/carrera/ikastegietako-herrikrossa-2011/20113231/,"Guipuzkoa, Ikaztegieta",Ruta,10000 m,euskadi,2010
D-13,Noviembre,Behobia / San Sebastián,https://runedia.mundodeportivo.com/carrera/behobia-san-sebastian-2011/20112696/,"Guipuzkoa, San Sebastián",Ruta,20000 m,euskadi,2010
S-19,Noviembre,Carrera x-treme de Finaga,https://runedia.mundodeportivo.com/carrera/carrera-x-treme-de-finaga-2011/20113621/,"Vizcaya, Basauri",Montaña,13650 m,euskadi,2010
D-27,Noviembre,Maratón de San Sebastián (10 km),https://runedia.mundodeportivo.com/carrera/maraton-de-san-sebastian-10-km-2011/201110075/,"Guipuzkoa, San Sebastián",Ruta,10000 m,euskadi,2010
D-27,Noviembre,Maratón de San Sebastián,https://runedia.mundodeportivo.com/carrera/maraton-de-san-sebastian-2011/20114072/,"Guipuzkoa, San Sebastián",Ruta,42195 m,euskadi,2010
D-27,Noviembre,Cross internacional Valle de Llodio,https://runedia.mundodeportivo.com/carrera/cross-internacional-valle-de-llodio-2011/20113074/,"Araba, Llodio",Ruta,10000 m,euskadi,2010
D-27,Noviembre,Carrera internacional desde Santurce a Bilbao,https://runedia.mundodeportivo.com/carrera/carrera-internacional-desde-santurce-a-bilbao-2011/20113622/,"Vizcaya, Santurce",Ruta,16350 m,euskadi,2010
D-4,Diciembre,Cross parejas de Zarauz,https://runedia.mundodeportivo.com/carrera/cross-parejas-de-zarauz-2011/20113232/,"Guipuzkoa, Zarauz",Ruta,7500 m,euskadi,2010
J-8,Diciembre,Joseba jakaren oroimenezko herri lasterketa,https://runedia.mundodeportivo.com/carrera/joseba-jakaren-oroimenezko-herri-lasterketa-2011/20113623/,"Vizcaya, Durango",Ruta,7000 m,euskadi,2010
S-10,Diciembre,Zizurkilgo XV. Gau krosa,https://runedia.mundodeportivo.com/carrera/zizurkilgo-xv-gau-krosa-2011/20113233/,"Guipuzkoa, Zizurkil",Ruta,7500 m,euskadi,2010
D-11,Diciembre,Gasteizko herri krossa,https://runedia.mundodeportivo.com/carrera/gasteizko-herri-krossa-2011/20113076/,"Araba, Gasteiz",Ruta,9000 m,euskadi,2010
D-18,Diciembre,Media maratón de Vitoria-Gasteiz,https://runedia.mundodeportivo.com/carrera/media-maraton-de-vitoria-gasteiz-2011/20113077/,"Araba, Vitoria-Gasteiz",Ruta,21097 m,euskadi,2010
S-24,Diciembre,Subida a Belatxikieta,https://runedia.mundodeportivo.com/carrera/subida-a-belatxikieta-2011/20113624/,"Vizcaya, Amorebieta",Montaña,12000 m,euskadi,2010
S-31,Diciembre,San Silvestre de Vitoria-Gasteiz,https://runedia.mundodeportivo.com/carrera/san-silvestre-de-vitoria-gasteiz-2011/20113078/,"Araba, Vitoria-Gasteiz",Ruta,5750 m,euskadi,2010
S-31,Diciembre,Cross San Silvestre de Beasain,https://runedia.mundodeportivo.com/carrera/cross-san-silvestre-de-beasain-2011/20113236/,"Guipuzkoa, Beasain",Ruta,9000 m,euskadi,2010
S-31,Diciembre,Carrera nochevieja  Villabona-Zizurkil,https://runedia.mundodeportivo.com/carrera/carrera-nochevieja-villabona-zizurkil-2011/20113234/,"Guipuzkoa, Villabona-zizurkil",Asfalto,6500 m,euskadi,2010
S-31,Diciembre,San Silvestre de Ermua,https://runedia.mundodeportivo.com/carrera/san-silvestre-de-ermua-2011/20113627/,"Vizcaya, Ermua",Ruta,5000 m,euskadi,2010
S-31,Diciembre,San silvestre Galdakao,https://runedia.mundodeportivo.com/carrera/san-silvestre-galdakao-2011/20113625/,"Vizcaya, Galdacano",Ruta,8800 m,euskadi,2010
S-31,Diciembre,San Silvestre Txiki,https://runedia.mundodeportivo.com/carrera/san-silvestre-txiki-2011/20113235/,"Guipuzkoa, Errrenteria",Ruta,7250 m,euskadi,2010
S-31,Diciembre,San Silvestre de Bilbao,https://runedia.mundodeportivo.com/carrera/san-silvestre-de-bilbao-2011/20113626/,"Vizcaya, Bilbao",Ruta,7540 m,euskadi,2010
V-6,Enero,Cross gimnástica de Ulía,https://runedia.mundodeportivo.com/carrera/cross-gimnastica-de-ulia-2012/20123224/,"Guipuzkoa, San Sebastian",Ruta,9800 m,euskadi,2010
