dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-18,Marzo,"Terreña Duatlon - Cross ""Pinares & Lagunas""",https://runedia.mundodeportivo.com/carrera/terrena-duatlon-cross-pinares-lagunas-2017/201712868/,"Segovia, Fuenterrebollo",Duatlón,25000 m,castilla-y-leon,2017
S-18,Marzo,Carrera Nocturna de Palencia,https://runedia.mundodeportivo.com/carrera/carrera-nocturna-de-palencia-2017/201712788/,"Palencia, Palencia",Asfalto,14000 m,castilla-y-leon,2017
D-19,Marzo,Carrera de montaña Alto Sil,https://runedia.mundodeportivo.com/carrera/carrera-de-montana-alto-sil-2017/20173265/,"León, Santa Cruz del Sil",Montaña,31000 m,castilla-y-leon,2017
D-19,Marzo,Media Maraton Ciudad de Zamora,https://runedia.mundodeportivo.com/carrera/media-maraton-ciudad-de-zamora-2017/20172855/,"Zamora, Zamora",Asfalto,21097 m,castilla-y-leon,2017
D-19,Marzo,Tilenus Bike Xtreme,https://runedia.mundodeportivo.com/carrera/tilenus-bike-xtreme-2017/201713120/,"León, Castrocontrigo",Btt,74000 m,castilla-y-leon,2017
D-19,Marzo,II TRAIL A.R.B.A. TOTAL - Carrera,https://runedia.mundodeportivo.com/carrera/ii-trail-arba-total-carrera-2017/201730136/,"León, La Bañeza",Asfalto,15000 m,castilla-y-leon,2017
D-19,Marzo,Trail Vallejuelos - 22km,https://runedia.mundodeportivo.com/carrera/trail-vallejuelos-22km-2017/201713643/,"Palencia, Villamuriel de Cerrato",Montaña,22000 m,castilla-y-leon,2017
D-19,Marzo,Trail Castillo de Iscar,https://runedia.mundodeportivo.com/carrera/trail-castillo-de-iscar-2017/201713123/,"Valladolid, Íscar",Montaña,13000 m,castilla-y-leon,2017
D-19,Marzo,Trail Vallejuelos - 12km,https://runedia.mundodeportivo.com/carrera/trail-vallejuelos-12km-2017/201713642/,"Palencia, Villamuriel de Cerrato",Montaña,12100 m,castilla-y-leon,2017
D-19,Marzo,II TRAIL A.R.B.A. TOTAL - Marcha a pie,https://runedia.mundodeportivo.com/carrera/ii-trail-arba-total-marcha-a-pie-2017/201730137/,"León, La Bañeza",Asfalto,10000 m,castilla-y-leon,2017
D-19,Marzo,II TRAIL A.R.B.A. TOTAL - BTT,https://runedia.mundodeportivo.com/carrera/ii-trail-arba-total-btt-2017/201730135/,"León, La Bañeza",Btt,25000 m,castilla-y-leon,2017
D-19,Marzo,Carrera pedestre Los Molinos Villa de Riaza,https://runedia.mundodeportivo.com/carrera/carrera-pedestre-los-molinos-villa-de-riaza-2017/201712938/,"Segovia, Riaza",Montaña,13500 m,castilla-y-leon,2017
D-19,Marzo,Carrera de San Jose Gran Premio Diputacion de Burgos,https://runedia.mundodeportivo.com/carrera/carrera-de-san-jose-gran-premio-diputacion-de-burgos-2017/201713167/,"Burgos, Villasana de Mena",Asfalto,10000 m,castilla-y-leon,2017
S-25,Marzo,10 Km Pedrajas de San Esteban,https://runedia.mundodeportivo.com/carrera/10-km-pedrajas-de-san-esteban-2017/201712269/,"Valladolid, Pedrajas de San Esteban",Asfalto,10000 m,castilla-y-leon,2017
S-25,Marzo,5Km Pedrajas de San Esteban,https://runedia.mundodeportivo.com/carrera/5km-pedrajas-de-san-esteban-2017/201712272/,"Valladolid, Pedrajas de San Esteban",Asfalto,5000 m,castilla-y-leon,2017
D-26,Marzo,Carrera de Montaña La Guerrillera - Corta,https://runedia.mundodeportivo.com/carrera/carrera-de-montana-la-guerrillera-corta-2017/201720696/,"Burgos, Lerma",Montaña,11000 m,castilla-y-leon,2017
D-26,Marzo,Media Maratón Ciudad de León,https://runedia.mundodeportivo.com/carrera/media-maraton-ciudad-de-leon-2017/20174440/,"León, León",Asfalto,21097 m,castilla-y-leon,2017
D-26,Marzo,Vin Toro Bike - Larga,https://runedia.mundodeportivo.com/carrera/vin-toro-bike-larga-2017/201732178/,"Zamora, Toro",Btt,60000 m,castilla-y-leon,2017
D-26,Marzo,Duatlón Villa de Lumbrales,https://runedia.mundodeportivo.com/carrera/duatlon-villa-de-lumbrales-2017/201733370/,"Salamanca, Lumbrales",Duatlón,27500 m,castilla-y-leon,2017
D-26,Marzo,2ª Legua Cervillego - Circuito 5 Leguas Mayte Martinez,https://runedia.mundodeportivo.com/carrera/2-legua-cervillego-circuito-5-leguas-mayte-martinez-2017/201733367/,"Valladolid, Cervillego",Asfalto,5572 m,castilla-y-leon,2017
D-26,Marzo,"Ruta MTB Villa de Fabero ""Ruta de la Antracita""",https://runedia.mundodeportivo.com/carrera/ruta-mtb-villa-de-fabero-ruta-de-la-antracita-2017/201733382/,"León, Fabero",Btt,42000 m,castilla-y-leon,2017
D-26,Marzo,Legua Monasterio de Vega,https://runedia.mundodeportivo.com/carrera/legua-monasterio-de-vega-2017/201713931/,"Valladolid, Monasterio de Vega",Asfalto,5572 m,castilla-y-leon,2017
D-26,Marzo,Carrera Popular Subida a San Cebrián,https://runedia.mundodeportivo.com/carrera/carrera-popular-subida-a-san-cebrian-2017/20172063/,"Segovia, Fuentepelayo",Montaña,11000 m,castilla-y-leon,2017
D-26,Marzo,Xabalín Trail,https://runedia.mundodeportivo.com/carrera/xabalin-trail-2017/201713495/,"León, Rimor",Montaña,22000 m,castilla-y-leon,2017
D-26,Marzo,5km de la Media Maratón Ciudad de León,https://runedia.mundodeportivo.com/carrera/5km-de-la-media-maraton-ciudad-de-leon-2017/201733360/,"León, León",Asfalto,5000 m,castilla-y-leon,2017
D-26,Marzo,Carrera de Montaña La Guerrillera,https://runedia.mundodeportivo.com/carrera/carrera-de-montana-la-guerrillera-2017/201720695/,"Burgos, Lerma",Montaña,24000 m,castilla-y-leon,2017
D-26,Marzo,Vin Toro Bike - Corta,https://runedia.mundodeportivo.com/carrera/vin-toro-bike-corta-2017/201733412/,"Zamora, Toro",Btt,40000 m,castilla-y-leon,2017
D-26,Marzo,Carrera Popular. 2 Leguas por el Paraiso,https://runedia.mundodeportivo.com/carrera/carrera-popular-2-leguas-por-el-paraiso-2017/201713340/,"Salamanca, Montemayor del Rio",Asfalto,11100 m,castilla-y-leon,2017
S-1,Abril,Carrera del Hornazo,https://runedia.mundodeportivo.com/carrera/carrera-del-hornazo-2017/201713540/,"Salamanca, Peñaranda de Bracamonte",Asfalto,10000 m,castilla-y-leon,2017
S-1,Abril,101 Miradores Ruta Larga,https://runedia.mundodeportivo.com/carrera/101-miradores-ruta-larga-2017/201733466/,"Ávila, Avila",Btt,101000 m,castilla-y-leon,2017
S-1,Abril,"Carrera Popular ""La Torvera""",https://runedia.mundodeportivo.com/carrera/carrera-popular-la-torvera-2017/201715834/,"León, Laguna de Negrillos",Asfalto,50000 m,castilla-y-leon,2017
S-1,Abril,Carrera Popular Atmosfera Sport 5km,https://runedia.mundodeportivo.com/carrera/carrera-popular-atmosfera-sport-5km-2017/201713542/,"Valladolid, Medina del Campo",Asfalto,5000 m,castilla-y-leon,2017
S-1,Abril,Duatlón de Larga Distancia Torreón de los Guzmanes,https://runedia.mundodeportivo.com/carrera/duatlon-de-larga-distancia-torreon-de-los-guzmanes-2017/201713572/,"Burgos, Caleruega",Duatlón,100000 m,castilla-y-leon,2017
S-1,Abril,Carrera Popular Atmosfera Sport 10km,https://runedia.mundodeportivo.com/carrera/carrera-popular-atmosfera-sport-10km-2017/201713541/,"Valladolid, Medina del Campo",Asfalto,10000 m,castilla-y-leon,2017
S-1,Abril,Desafio Stage Running,https://runedia.mundodeportivo.com/carrera/desafio-stage-running-2017/201713570/,"Valladolid, Medina de Rioseco",Tierra,52000 m,castilla-y-leon,2017
