dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
D-9,Abril,Circuito Larsa Corre con Nos: Ombreiro,https://runedia.mundodeportivo.com/carrera/circuito-larsa-corre-con-nos-ombreiro-2017/201714894/,"Lugo, Ombreiro",Asfalto,6000 m,galicia,2017
V-14,Abril,Carreira Popular Feira do Viño,https://runedia.mundodeportivo.com/carrera/carreira-popular-feira-do-vino-2017/201713180/,"Lugo, Quiroga",Asfalto,9000 m,galicia,2017
S-15,Abril,Carreira Popular Pascua de Padrón,https://runedia.mundodeportivo.com/carrera/carreira-popular-pascua-de-padron-2017/201733624/,"A Coruña, Padrón",Asfalto,10500 m,galicia,2017
D-16,Abril,Carrera Popular festa da Aguardente de Portomarín,https://runedia.mundodeportivo.com/carrera/carrera-popular-festa-da-aguardente-de-portomarin-2017/201733613/,"Lugo, Aguardente",Asfalto,7800 m,galicia,2017
D-16,Abril,Carreira popular concello de a Merca,https://runedia.mundodeportivo.com/carrera/carreira-popular-concello-de-a-merca-2017/201714855/,"Ourense, Merca",Asfalto,10000 m,galicia,2017
S-22,Abril,Duatlón de Montaña Serra do Xurés,https://runedia.mundodeportivo.com/carrera/duatlon-de-montana-serra-do-xures-2017/201715274/,"Ourense, Maus de Salas",Duatlón,35000 m,galicia,2017
S-22,Abril,Duatlon Popular de Tomiño,https://runedia.mundodeportivo.com/carrera/duatlon-popular-de-tomino-2017/201715276/,"Pontevedra, tomiño",Duatlón,25000 m,galicia,2017
S-22,Abril,Duatlón Eleuterio Balayo,https://runedia.mundodeportivo.com/carrera/duatlon-eleuterio-balayo-2017/201733691/,"A Coruña, Muros",Duatlón,27500 m,galicia,2017
S-22,Abril,Carreira Pedestre batalla de Cacheiras,https://runedia.mundodeportivo.com/carrera/carreira-pedestre-batalla-de-cacheiras-2017/201715432/,"A Coruña, Teo",Asfalto,11000 m,galicia,2017
S-22,Abril,Brevet Randonneur 300k C.C. Riazor,https://runedia.mundodeportivo.com/carrera/brevet-randonneur-300k-cc-riazor-2017/201721105/,"A Coruña, A Coruña",Bici Carretera,300000 m,galicia,2017
D-23,Abril,HappyGoRunning Cidade Universitaria,https://runedia.mundodeportivo.com/carrera/happygorunning-cidade-universitaria-2017/201715565/,"Pontevedra, Vigo",Asfalto,10000 m,galicia,2017
D-23,Abril,Pontevedra 4 Picos Desafío Rias Baixas - Ultratrail,https://runedia.mundodeportivo.com/carrera/pontevedra-4-picos-desafio-rias-baixas-ultratrail-2017/201733785/,"Ourense, Pontevedra",Montaña,55000 m,galicia,2017
D-23,Abril,Pontevedra 4 Picos Desafío Rias Baixas - Citytrail,https://runedia.mundodeportivo.com/carrera/pontevedra-4-picos-desafio-rias-baixas-citytrail-2017/201733783/,"Ourense, Pontevedra",Montaña,17000 m,galicia,2017
D-23,Abril,10 km Coruña42,https://runedia.mundodeportivo.com/carrera/10-km-coruna42-2017/201714815/,"A Coruña, A Coruña",Asfalto,10000 m,galicia,2017
D-23,Abril,CAMOVI   Carrera de montaña Montes de Viveiro,https://runedia.mundodeportivo.com/carrera/camovi-carrera-de-montana-montes-de-viveiro-2017/201714258/,"Lugo, Viveiro",Montaña,42000 m,galicia,2017
D-23,Abril,Maratón Coruña42 - Maratón Atlántica,https://runedia.mundodeportivo.com/carrera/maraton-coruna42-maraton-atlantica-2017/20171814/,"A Coruña, A Coruña",Asfalto,42195 m,galicia,2017
D-23,Abril,Pontevedra 4 Picos Desafio Rias Baixas. Btt 33 km,https://runedia.mundodeportivo.com/carrera/pontevedra-4-picos-desafio-rias-baixas-btt-33-km-2017/201715087/,"Ourense, Pontevedra",Btt,33000 m,galicia,2017
D-23,Abril,Correndo por Ourense-Carreira do Vinteún,https://runedia.mundodeportivo.com/carrera/correndo-por-ourense-carreira-do-vinteun-2017/201715482/,"Ourense, Ourense",Asfalto,6000 m,galicia,2017
D-23,Abril,CAMOVI Carrera de Montaña de Viveiro 18km,https://runedia.mundodeportivo.com/carrera/camovi-carrera-de-montana-de-viveiro-18km-2017/201733687/,"Lugo, Viveiro",Montaña,18000 m,galicia,2017
D-23,Abril,Pontevedra 4 Picos Desafío Rias Baixas - Trail,https://runedia.mundodeportivo.com/carrera/pontevedra-4-picos-desafio-rias-baixas-trail-2017/201733784/,"Ourense, Potevedra",Montaña,33000 m,galicia,2017
D-23,Abril,Carrera popular Concello de Monforte de Lemos,https://runedia.mundodeportivo.com/carrera/carrera-popular-concello-de-monforte-de-lemos-2017/201713730/,"Lugo, Monforte",Asfalto,7000 m,galicia,2017
S-29,Abril,ruta bttraia,https://runedia.mundodeportivo.com/carrera/ruta-bttraia-2017/201733815/,"Pontevedra, portonovo",Btt,35000 m,galicia,2017
