dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-15,Febrero,Raid Villa de Madrid - Senderismo,https://runedia.mundodeportivo.com/carrera/raid-villa-de-madrid-senderismo-2020/202012868/,"Madrid, Madrid",Travesía,26000 m,madrid,2020
D-16,Febrero,Copa de España de Mushing Villamanta - Bikejoring,https://runedia.mundodeportivo.com/carrera/copa-de-espana-de-mushing-villamanta-bikejoring-2020/202013004/,"Madrid, Villamanta",Otros,5900 m,madrid,2020
D-16,Febrero,Villare trail - Expertos 20k,https://runedia.mundodeportivo.com/carrera/villare-trail-expertos-20k-2020/202013804/,"Madrid, Villarejo de Salvanés",Montaña,20000 m,madrid,2020
D-16,Febrero,Circuito 4 Desafios - Valdemorillo,https://runedia.mundodeportivo.com/carrera/circuito-4-desafios-valdemorillo-2020/202012998/,"Madrid, Valdemorillo",Montaña,23000 m,madrid,2020
D-16,Febrero,Carrera solidaria por la salud mental -  5km,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-por-la-salud-mental-5km-2020/202012988/,"Madrid, Madrid",Asfalto,5000 m,madrid,2020
D-16,Febrero,Carrera de las empresas Ciudad de Alcobendas - 10k,https://runedia.mundodeportivo.com/carrera/carrera-de-las-empresas-ciudad-de-alcobendas-10k-2020/202055151/,"Madrid, Alcobendas",Asfalto,10000 m,madrid,2020
D-16,Febrero,Diablues Trail Los Santos - Corta,https://runedia.mundodeportivo.com/carrera/diablues-trail-los-santos-corta-2020/202013051/,"Madrid, Los Santos de La Humosa",Montaña,7500 m,madrid,2020
D-16,Febrero,Copa de España de Mushing Villamanta - Canicross,https://runedia.mundodeportivo.com/carrera/copa-de-espana-de-mushing-villamanta-canicross-2020/202013005/,"Madrid, Villamanta",Canicross,5900 m,madrid,2020
D-16,Febrero,Carrera Solidaria Síndrome de Angelman,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-sindrome-de-angelman-2020/202049330/,"Madrid, Villaviciosa de odon",Asfalto,8000 m,madrid,2020
D-16,Febrero,Diablues Trail Los Santos - larga,https://runedia.mundodeportivo.com/carrera/diablues-trail-los-santos-larga-2020/202013052/,"Madrid, Los Santos de La Humosa",Montaña,15000 m,madrid,2020
D-16,Febrero,Carrera de las empresas Ciudad de Alcobendas - 5k,https://runedia.mundodeportivo.com/carrera/carrera-de-las-empresas-ciudad-de-alcobendas-5k-2020/202055150/,"Madrid, Alcobendas",Asfalto,5000 m,madrid,2020
D-16,Febrero,Villare trail - Iniciación 10k,https://runedia.mundodeportivo.com/carrera/villare-trail-iniciacion-10k-2020/202013805/,"Madrid, Villarejo de Salvanés",Montaña,10000 m,madrid,2020
D-16,Febrero,Carrera solidaria por la salud mental - 10km,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-por-la-salud-mental-10km-2020/202012989/,"Madrid, Madrid",Asfalto,10000 m,madrid,2020
D-16,Febrero,VII We Run 10K Ciudad de Parla,https://runedia.mundodeportivo.com/carrera/vii-we-run-10k-ciudad-de-parla-2020/202013269/,"Madrid, Parla",Asfalto,10000 m,madrid,2020
D-16,Febrero,Circuito 4 Desafíos - Valdemorillo (corto),https://runedia.mundodeportivo.com/carrera/circuito-4-desafios-valdemorillo-corto-2020/202012999/,"Madrid, Valdemorillo",Montaña,9000 m,madrid,2020
S-22,Febrero,Cross Solidario Fundación Liceo Europeo 8k,https://runedia.mundodeportivo.com/carrera/cross-solidario-fundacion-liceo-europeo-8k-2020/202049346/,"Madrid, Valdebebas",Cross,8000 m,madrid,2020
S-22,Febrero,Campeonato Cronoescalada skimo,https://runedia.mundodeportivo.com/carrera/campeonato-cronoescalada-skimo-2020/202016558/,"Madrid, Estación de Valdesquí",Esquí Montaña,600 m,madrid,2020
S-22,Febrero,Carrera y Marcha Solidaria Almenar,https://runedia.mundodeportivo.com/carrera/carrera-y-marcha-solidaria-almenar-2020/202013334/,"Madrid, Toledo",Asfalto,6000 m,madrid,2020
S-22,Febrero,Cross Solidario Fundación Liceo Europeo 6k,https://runedia.mundodeportivo.com/carrera/cross-solidario-fundacion-liceo-europeo-6k-2020/202049347/,"Madrid, Valdebebas",Cross,6000 m,madrid,2020
D-23,Febrero,Media Maratón de Latina,https://runedia.mundodeportivo.com/carrera/media-maraton-de-latina-2020/20203286/,"Madrid, Madrid",Asfalto,21097 m,madrid,2020
D-23,Febrero,Duatlon de Rivas,https://runedia.mundodeportivo.com/carrera/duatlon-de-rivas-2020/20203794/,"Madrid, Rivas Vaciamadrid",Duatlón,27500 m,madrid,2020
D-23,Febrero,Trail El Aguila 6k,https://runedia.mundodeportivo.com/carrera/trail-el-aguila-6k-2020/202013766/,"Madrid, Chapinería",Montaña,6000 m,madrid,2020
D-23,Febrero,Tactika Trail Torrelaguna - Larga,https://runedia.mundodeportivo.com/carrera/tactika-trail-torrelaguna-larga-2020/202013742/,"Madrid, Torrelaguna",Montaña,25270 m,madrid,2020
D-23,Febrero,Hard Running Nocturna,https://runedia.mundodeportivo.com/carrera/hard-running-nocturna-2020/202037025/,"Madrid, Valdemoro",Obstáculos,7000 m,madrid,2020
D-23,Febrero,Rally BTT Galapagar - Rally de los embalses - Larga 60k,https://runedia.mundodeportivo.com/carrera/rally-btt-galapagar-rally-de-los-embalses-larga-60k-2020/202013704/,"Madrid, Galapagar",Btt,60000 m,madrid,2020
D-23,Febrero,Canicross Anchuelo,https://runedia.mundodeportivo.com/carrera/canicross-anchuelo-2020/202013520/,"Madrid, Anchuelo",Canicross,6950 m,madrid,2020
D-23,Febrero,Cross Unión Atlética Coslada,https://runedia.mundodeportivo.com/carrera/cross-union-atletica-coslada-2020/202013580/,"Madrid, Coslada",Cross,6700 m,madrid,2020
,Febrero,Corre por Siria - 5km,https://runedia.mundodeportivo.com/carrera/corre-por-siria-5km-2020/202013559/,"Madrid, Madrid",Asfalto,5000 m,madrid,2020
,Febrero,Corre por Siria - 10km,https://runedia.mundodeportivo.com/carrera/corre-por-siria-10km-2020/202013558/,"Madrid, Madrid",Asfalto,10000 m,madrid,2020
