dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-14,Mayo,Allande Extremo - SpeedTrail,https://runedia.mundodeportivo.com/carrera/allande-extremo-speedtrail-2022/202224299/,"Asturias, Pola de Allande",Montaña,15000 m,asturias,2022
D-15,Mayo,Marcha Cicloturista Villa de Gijón - Corta,https://runedia.mundodeportivo.com/carrera/marcha-cicloturista-villa-de-gijon-corta-2022/202225167/,"Asturias, Gijón",Bici Carretera,33000 m,asturias,2022
D-15,Mayo,Desafio Ribadedeva BTT,https://runedia.mundodeportivo.com/carrera/desafio-ribadedeva-btt-2022/202222542/,"Asturias,  Colombres",Btt,50000 m,asturias,2022
D-15,Mayo,Carrera Benéfica Playa de Salinas,https://runedia.mundodeportivo.com/carrera/carrera-benefica-playa-de-salinas-2022/202224876/,"Asturias, Playa de Salinas",Asfalto,6200 m,asturias,2022
D-15,Mayo,Marcha Cicloturista Villa de Gijón - largo,https://runedia.mundodeportivo.com/carrera/marcha-cicloturista-villa-de-gijon-largo-2022/202225166/,"Asturias, Gijón",Bici Carretera,101000 m,asturias,2022
M-17,Mayo,Trail Valle de Lena - largo 20k,https://runedia.mundodeportivo.com/carrera/trail-valle-de-lena-largo-20k-2022/202225372/,"Asturias, Pola de Lena",Montaña,20000 m,asturias,2022
S-21,Mayo,Marcha Cicloturista Cabrales Subida a Sotres,https://runedia.mundodeportivo.com/carrera/marcha-cicloturista-cabrales-subida-a-sotres-2022/202225764/,"Asturias, Arenas de Cabrales",Bici Carretera,72000 m,asturias,2022
,Mayo,Storm Race Llanera - La Morgal,https://runedia.mundodeportivo.com/carrera/storm-race-llanera-la-morgal-2022/202225815/,"Asturias, La Morgal",Obstáculos,6000 m,asturias,2022
S-21,Mayo,MDS EDP DesafiOSOmiedo,https://runedia.mundodeportivo.com/carrera/mds-edp-desafiosomiedo-2022/202235776/,"Asturias, Pola de Somiedo",Montaña,50000 m,asturias,2022
S-21,Mayo,Trail Marinero,https://runedia.mundodeportivo.com/carrera/trail-marinero-2022/202223571/,"Asturias, Piedras Blancas",Montaña,12000 m,asturias,2022
M-24,Mayo,Carrera de las empresas de Asturias,https://runedia.mundodeportivo.com/carrera/carrera-de-las-empresas-de-asturias-2022/202225957/,"Asturias, Asturias",Asfalto,5500 m,asturias,2022
S-28,Mayo,Santander Triathlon Series Gijón (Olímpico),https://runedia.mundodeportivo.com/carrera/santander-triathlon-series-gijon-olimpico-2022/202228645/,"Asturias, Gijón",Triatlón,51500 m,asturias,2022
S-28,Mayo,Santander Triathlon Series Gijón (SuperSprint),https://runedia.mundodeportivo.com/carrera/santander-triathlon-series-gijon-supersprint-2022/202228647/,"Asturias, Gijón",Triatlón,12850 m,asturias,2022
S-28,Mayo,Santander Triathlon Series Gijón (Sprint),https://runedia.mundodeportivo.com/carrera/santander-triathlon-series-gijon-sprint-2022/202228646/,"Asturias, Gijón",Triatlón,26550 m,asturias,2022
S-28,Mayo,Media Maratón EDP Ruta de la Reconquista,https://runedia.mundodeportivo.com/carrera/media-maraton-edp-ruta-de-la-reconquista-2022/20222264/,"Asturias, Cangas de Onís",Asfalto,21097 m,asturias,2022
S-28,Mayo,Trail Valle de Lantero,https://runedia.mundodeportivo.com/carrera/trail-valle-de-lantero-2022/202225863/,"Asturias, Área Recreativa Lantero",Montaña,11000 m,asturias,2022
D-29,Mayo,Duatlón Ence Cuenca de Navia,https://runedia.mundodeportivo.com/carrera/duatlon-ence-cuenca-de-navia-2022/202226439/,"Asturias, Navia",Duatlón,27500 m,asturias,2022
D-29,Mayo,Carrera Dona Vida,https://runedia.mundodeportivo.com/carrera/carrera-dona-vida-2022/202227847/,"Asturias, Gijón",Asfalto,8000 m,asturias,2022
S-4,Junio,Subida a Lagos de Covadonga,https://runedia.mundodeportivo.com/carrera/subida-a-lagos-de-covadonga-2022/202227396/,"Asturias, El Repelao",Asfalto,13500 m,asturias,2022
S-4,Junio,VI Carrerina Celíaca,https://runedia.mundodeportivo.com/carrera/vi-carrerina-celiaca-2022/202227563/,"Asturias, Avilés",Pista,20000 m,asturias,2022
S-4,Junio,Clásica Lagos de Covadonga - Gran Fondo,https://runedia.mundodeportivo.com/carrera/clasica-lagos-de-covadonga-gran-fondo-2022/202226800/,"Asturias, Cangas de Onis",Bici Carretera,111000 m,asturias,2022
S-4,Junio,"10K Avilés ""Gran Premio TSK""",https://runedia.mundodeportivo.com/carrera/10k-aviles-gran-premio-tsk-2022/202226586/,"Asturias, Aviles",Asfalto,10000 m,asturias,2022
S-4,Junio,Brevet Randonneur 200k S.C.T.Asturiana,https://runedia.mundodeportivo.com/carrera/brevet-randonneur-200k-sctasturiana-2022/202226548/,"Asturias, Oviedo",Bici Carretera,200000 m,asturias,2022
S-4,Junio,Traveserina Picos de Europa,https://runedia.mundodeportivo.com/carrera/traveserina-picos-de-europa-2022/202227515/,"Asturias, Arenas de Cabrales",Montaña,46000 m,asturias,2022
S-4,Junio,Carrera de Montaña Sierra Llagos,https://runedia.mundodeportivo.com/carrera/carrera-de-montana-sierra-llagos-2022/202226734/,"Asturias, Soto Rei",Montaña,14000 m,asturias,2022
S-4,Junio,Carrera popular Candás - Luanco - Candás,https://runedia.mundodeportivo.com/carrera/carrera-popular-candas-luanco-candas-2022/20222285/,"Asturias, Candás",Asfalto,10600 m,asturias,2022
S-4,Junio,"Carrera Memorial Eloy Palacio Alonso, Bomberos",https://runedia.mundodeportivo.com/carrera/carrera-memorial-eloy-palacio-alonso-bomberos-2022/202226737/,"Asturias, Oviedo",Asfalto,5100 m,asturias,2022
S-4,Junio,Carrera Popular La Marinera Candás,https://runedia.mundodeportivo.com/carrera/carrera-popular-la-marinera-candas-2022/202226756/,"Asturias, Candás",Asfalto,8400 m,asturias,2022
S-4,Junio,Clásica Lagos de Covadonga - Medio Fondo,https://runedia.mundodeportivo.com/carrera/clasica-lagos-de-covadonga-medio-fondo-2022/202226801/,"Asturias, Cangas de Onis",Bici Carretera,94000 m,asturias,2022
D-5,Junio,Ruta de los Museos,https://runedia.mundodeportivo.com/carrera/ruta-de-los-museos-2022/202228634/,"Asturias, San Martín del Rey Aurelio",Asfalto,8100 m,asturias,2022
D-5,Junio,Can We Run Gijón,https://runedia.mundodeportivo.com/carrera/can-we-run-gijon-2022/202227809/,"Asturias, Gijón",Tierra,4000 m,asturias,2022
D-5,Junio,Carrera Popular Oviedo Corre por la Esclerosis Múltiple,https://runedia.mundodeportivo.com/carrera/carrera-popular-oviedo-corre-por-la-esclerosis-multiple-2022/202227864/,"Asturias, Ovíedo",Asfalto,6500 m,asturias,2022
D-5,Junio,Carrera Popular Solidaria La Serena- El Llano en marcha,https://runedia.mundodeportivo.com/carrera/carrera-popular-solidaria-la-serena-el-llano-en-marcha-2022/202231095/,"Asturias, Gijón",Asfalto,5000 m,asturias,2022
