dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-1,Mayo,30km Lagar Trail,https://runedia.mundodeportivo.com/carrera/30km-lagar-trail-2021/202113454/,"Gran Canaria, Agüimes",Tierra,30000 m,canarias,2021
S-1,Mayo,Travesia a Nado Alcaravan - corta,https://runedia.mundodeportivo.com/carrera/travesia-a-nado-alcaravan-corta-2021/202113550/,"Tenerife, Alcalá - Guía de Isora",Natación,2500 m,canarias,2021
S-1,Mayo,El Asomadero Trail,https://runedia.mundodeportivo.com/carrera/el-asomadero-trail-2021/202113427/,"Tenerife, Los Realejos",Montaña,14200 m,canarias,2021
S-1,Mayo,Carrera de montaña ruta de Almendros y volcanes - 21km,https://runedia.mundodeportivo.com/carrera/carrera-de-montana-ruta-de-almendros-y-volcanes-21km-2021/202113485/,"Tenerife, Santiago del Teide",Montaña,21000 m,canarias,2021
S-1,Mayo,15km Lagar Trail,https://runedia.mundodeportivo.com/carrera/15km-lagar-trail-2021/202113453/,"Gran Canaria, Agüimes",Tierra,15000 m,canarias,2021
S-1,Mayo,6km Lagar Trail,https://runedia.mundodeportivo.com/carrera/6km-lagar-trail-2021/202113458/,"Gran Canaria, Agüimes",Tierra,6000 m,canarias,2021
S-1,Mayo,Volcano Triathlon,https://runedia.mundodeportivo.com/carrera/volcano-triathlon-2021/202113558/,"Lanzarote, Tinajo",Triatlón,51500 m,canarias,2021
D-2,Mayo,Marcha Cicloturista Chineje,https://runedia.mundodeportivo.com/carrera/marcha-cicloturista-chineje-2021/202113697/,"Tenerife, Guía de Isora",Bici Carretera,72000 m,canarias,2021
D-2,Mayo,Carrera Popular de María Auxiliadora,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-maria-auxiliadora-2021/202113606/,"Gran Canaria, Las Palmas",Asfalto,5000 m,canarias,2021
,Mayo,Trail Las Vegas de Valsequillo Ecosub Atlantico - 22Km 13 KM,https://runedia.mundodeportivo.com/carrera/trail-las-vegas-de-valsequillo-ecosub-atlantico-22km-13-km-2021/202113753/,"Gran Canaria, Valsequillo de Gran Canaria",Montaña,22000 m,canarias,2021
D-2,Mayo,Marcha Cicloturista Chineje - corta,https://runedia.mundodeportivo.com/carrera/marcha-cicloturista-chineje-corta-2021/202113698/,"Tenerife, Guía de Isora",Bici Carretera,46000 m,canarias,2021
,Mayo,Trail Las Vegas de Valsequillo Ecosub Atlantico - 13Km,https://runedia.mundodeportivo.com/carrera/trail-las-vegas-de-valsequillo-ecosub-atlantico-13km-2021/202113752/,"Gran Canaria, Valsequillo de Gran Canaria",Montaña,13000 m,canarias,2021
J-6,Mayo,KV Transvulcania,https://runedia.mundodeportivo.com/carrera/kv-transvulcania-2021/202113784/,"La Palma, La Palma",Obstáculos,7600 m,canarias,2021
S-8,Mayo,SwimRun Series Canarias 2022 - Tenerife - SPRINT,https://runedia.mundodeportivo.com/carrera/swimrun-series-canarias-2022-tenerife-sprint-2021/202151401/,"Tenerife, Guía de Isora",Natación,11710 m,canarias,2021
S-8,Mayo,Disco Night Urban Race 10K,https://runedia.mundodeportivo.com/carrera/disco-night-urban-race-10k-2021/202113847/,"Lanzarote, Arrecife",Asfalto,10000 m,canarias,2021
S-8,Mayo,Maratón Transvulcania,https://runedia.mundodeportivo.com/carrera/maraton-transvulcania-2021/202113874/,"La Palma, Fuencaliente de La Palma",Montaña,44300 m,canarias,2021
S-8,Mayo,SwimRun Series Canarias 2020 - Tenerife - SUPERSPRINT,https://runedia.mundodeportivo.com/carrera/swimrun-series-canarias-2020-tenerife-supersprint-2021/202151402/,"Tenerife, Guía de Isora",Natación,6750 m,canarias,2021
S-8,Mayo,Disco Night Urban Race 5K,https://runedia.mundodeportivo.com/carrera/disco-night-urban-race-5k-2021/202113848/,"Lanzarote, Arrecife",Asfalto,5000 m,canarias,2021
D-9,Mayo,Cabraman El Tanque,https://runedia.mundodeportivo.com/carrera/cabraman-el-tanque-2021/202113947/,"Tenerife, El Tanque",Duatlón,30000 m,canarias,2021
,Mayo,Carrera de montaña El Ravelo Sauzal - 8k,https://runedia.mundodeportivo.com/carrera/carrera-de-montana-el-ravelo-sauzal-8k-2021/20213067/,"Tenerife, El Sauzal",Montaña,8000 m,canarias,2021
D-9,Mayo,Canicross El Sauzal,https://runedia.mundodeportivo.com/carrera/canicross-el-sauzal-2021/202113957/,"Tenerife, El Sauzal",Canicross,8000 m,canarias,2021
,Mayo,Carrera de Colores San Isidro,https://runedia.mundodeportivo.com/carrera/carrera-de-colores-san-isidro-2021/202113966/,"Gran Canaria, Yaiza",Asfalto,5800 m,canarias,2021
V-14,Mayo,Canarias Infinity Xtreme  Radical 8km,https://runedia.mundodeportivo.com/carrera/canarias-infinity-xtreme-radical-8km-2021/202114209/,"Tenerife, Los Realejos",Tierra,8000 m,canarias,2021
V-14,Mayo,Canarias InfinityXtreme Sprint  4km,https://runedia.mundodeportivo.com/carrera/canarias-infinityxtreme-sprint-4km-2021/202114210/,"Tenerife, Puerto de la Cruz",Tierra,4000 m,canarias,2021
S-15,Mayo,Entrenamiento oficial Binter Night Run,https://runedia.mundodeportivo.com/carrera/entrenamiento-oficial-binter-night-run-2021/202114304/,"Tenerife, Santa Cruz de Tenerife",Asfalto,1000 m,canarias,2021
D-16,Mayo,Cross María Auxiliadora - La Orotava,https://runedia.mundodeportivo.com/carrera/cross-maria-auxiliadora-la-orotava-2021/202114464/,"Tenerife, La Orotava",Cross,5000 m,canarias,2021
D-16,Mayo,5km Fundación Puerto de las Palmas,https://runedia.mundodeportivo.com/carrera/5km-fundacion-puerto-de-las-palmas-2021/202114400/,"Gran Canaria, Las Palmas de Gran Canaria",Asfalto,5000 m,canarias,2021
D-16,Mayo,La Mencey Granadilla,https://runedia.mundodeportivo.com/carrera/la-mencey-granadilla-2021/202113520/,"Tenerife, Granadilla",Obstáculos,8000 m,canarias,2021
D-16,Mayo,Media Maratón Fundación Puerto de las Palmas,https://runedia.mundodeportivo.com/carrera/media-maraton-fundacion-puerto-de-las-palmas-2021/20212814/,"Gran Canaria, Las Palmas de Gran Canaria",Asfalto,21097 m,canarias,2021
D-16,Mayo,10km Fundación Puerto de las Palmas,https://runedia.mundodeportivo.com/carrera/10km-fundacion-puerto-de-las-palmas-2021/202114380/,"Gran Canaria, Las Palmas de Gran Canaria",Asfalto,10000 m,canarias,2021
,Mayo,Gran Canaria Maratón,https://runedia.mundodeportivo.com/carrera/gran-canaria-maraton-2021/20213262/,"Gran Canaria, Las Palmas",Asfalto,42195 m,canarias,2021
S-22,Mayo,Tenerife Walking Festival (5 días),https://runedia.mundodeportivo.com/carrera/tenerife-walking-festival-5-dias-2021/202114788/,"Tenerife, Meeting point: Puerto de la Cruz",Travesía,30000 m,canarias,2021
S-22,Mayo,Tenerguera Trail,https://runedia.mundodeportivo.com/carrera/tenerguera-trail-2021/202154191/,"Tenerife, El Molledo",Montaña,8000 m,canarias,2021
D-23,Mayo,Urban Five Run,https://runedia.mundodeportivo.com/carrera/urban-five-run-2021/202114944/,"Tenerife, Los Llanos de Aridane",Asfalto,5000 m,canarias,2021
D-23,Mayo,Milla de Primavera Ciudad de Santa Cruz,https://runedia.mundodeportivo.com/carrera/milla-de-primavera-ciudad-de-santa-cruz-2021/202114912/,"Tenerife, Santa Cruz de Tenerife",Asfalto,1609 m,canarias,2021
S-29,Mayo,K21 LA GUANCHA,https://runedia.mundodeportivo.com/carrera/k21-la-guancha-2021/202114967/,"Tenerife, La Guancha",Montaña,21000 m,canarias,2021
S-29,Mayo,I Travesia Surf-Ski Herbania,https://runedia.mundodeportivo.com/carrera/i-travesia-surf-ski-herbania-2021/202115862/,"Fuerteventura, Puerto del Rosario",Otros,14000 m,canarias,2021
S-29,Mayo,Milla Urbana Villa de la Orotava,https://runedia.mundodeportivo.com/carrera/milla-urbana-villa-de-la-orotava-2021/202114968/,"Tenerife, La Orotava",Asfalto,1609 m,canarias,2021
