dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-6,Abril,Media de las Casa-Cueva - Desafío de los caseríos de Anaga,https://runedia.mundodeportivo.com/carrera/media-de-las-casa-cueva-desafio-de-los-caserios-de-anaga-2019/201954802/,"Tenerife, Punta del Hidalgo",Montaña,21000 m,canarias,2019
S-6,Abril,Reventón Trail Classic,https://runedia.mundodeportivo.com/carrera/reventon-trail-classic-2019/201917071/,"Tenerife, El Paso",Montaña,31900 m,canarias,2019
S-6,Abril,Reventón Trail Sprint,https://runedia.mundodeportivo.com/carrera/reventon-trail-sprint-2019/201917073/,"Tenerife, El Paso",Montaña,16800 m,canarias,2019
S-6,Abril,Ultra Los Caseríos - Desafío de los caseríos de Anaga,https://runedia.mundodeportivo.com/carrera/ultra-los-caserios-desafio-de-los-caserios-de-anaga-2019/201954799/,"Tenerife, Punta del Hidalgo",Montaña,73000 m,canarias,2019
S-6,Abril,Ruta de las Gangocheras - Desafío de los caseríos de Anaga,https://runedia.mundodeportivo.com/carrera/ruta-de-las-gangocheras-desafio-de-los-caserios-de-anaga-2019/201954801/,"Tenerife, Punta del Hidalgo",Montaña,10000 m,canarias,2019
S-6,Abril,Trail Sky Gran Canaria - 36km,https://runedia.mundodeportivo.com/carrera/trail-sky-gran-canaria-36km-2019/201956072/,"Gran Canaria, Gran Canaria",Montaña,36000 m,canarias,2019
D-7,Abril,5K Media Maratón de las Galletas,https://runedia.mundodeportivo.com/carrera/5k-media-maraton-de-las-galletas-2019/201917223/,"Tenerife, Arona",Asfalto,5000 m,canarias,2019
D-7,Abril,Canarias7 Carrera de las Empresas - 5K,https://runedia.mundodeportivo.com/carrera/canarias7-carrera-de-las-empresas-5k-2019/201919181/,"Gran Canaria, Las Palmas de Gran Canaria",Asfalto,5000 m,canarias,2019
D-7,Abril,10K Media maratón de las galletas,https://runedia.mundodeportivo.com/carrera/10k-media-maraton-de-las-galletas-2019/201917176/,"Tenerife, Arona",Asfalto,10800 m,canarias,2019
D-7,Abril,Media maratón de las galletas,https://runedia.mundodeportivo.com/carrera/media-maraton-de-las-galletas-2019/201917584/,"Tenerife, Arona",Asfalto,21097 m,canarias,2019
D-7,Abril,Canarias7 Carrera de las Empresas - 10K,https://runedia.mundodeportivo.com/carrera/canarias7-carrera-de-las-empresas-10k-2019/201919180/,"Gran Canaria, Las Palmas de Gran Canaria",Asfalto,10000 m,canarias,2019
S-13,Abril,Neon Run Spain © La Palma - 10km,https://runedia.mundodeportivo.com/carrera/neon-run-spain-la-palma-10km-2019/201915466/,"La Palma, Los Llanos de Aridane",Asfalto,10000 m,canarias,2019
S-13,Abril,"Travesía a Nado Costa Adeje - 2,8Km",https://runedia.mundodeportivo.com/carrera/travesia-a-nado-costa-adeje-28km-2019/201923591/,"Tenerife, Costa Adeje",Natación,2800 m,canarias,2019
