dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
,Octubre,Integral Sierra Bullones - Trail,https://runedia.mundodeportivo.com/carrera/integral-sierra-bullones-trail-2020/202046181/,"Ceuta, Ceuta",Montaña,30000 m,ceuta,2006
D-25,Octubre,Duatlón Cros Sprint Ceuta,https://runedia.mundodeportivo.com/carrera/duatlon-cros-sprint-ceuta-2020/202048963/,"Ceuta, Ceuta",Duatlón,18000 m,ceuta,2006
,Noviembre,CxM Nocturna AG Montes de Ceuta,https://runedia.mundodeportivo.com/carrera/cxm-nocturna-ag-montes-de-ceuta-2020/202025739/,"Ceuta, Ceuta",Montaña,18000 m,ceuta,2006
S-7,Noviembre,NORDIC WALKING ANYERA,https://runedia.mundodeportivo.com/carrera/nordic-walking-anyera-2020/202050333/,"Ceuta, Ceuta",Montaña,15400 m,ceuta,2006
D-15,Noviembre,Media maratón Ciudad de Ceuta,https://runedia.mundodeportivo.com/carrera/media-maraton-ciudad-de-ceuta-2020/202051316/,"Ceuta, Ceuta",Asfalto,21097 m,ceuta,2006
S-19,Diciembre,Carrera de nochebuena las 3 vueltas del pavo - corta 2 vueltas,https://runedia.mundodeportivo.com/carrera/carrera-de-nochebuena-las-3-vueltas-del-pavo-corta-2-vueltas-2020/202053990/,"Ceuta, CEUTÁ",Asfalto,5200 m,ceuta,2006
S-19,Diciembre,Carrera de nochebuena las 3 vueltas del pavo,https://runedia.mundodeportivo.com/carrera/carrera-de-nochebuena-las-3-vueltas-del-pavo-2020/202053989/,"Ceuta, CEUTÁ",Asfalto,7500 m,ceuta,2006
J-31,Diciembre,San Silvestre de Caballa,https://runedia.mundodeportivo.com/carrera/san-silvestre-de-caballa-2020/202054739/,"Ceuta, Ceuta",Asfalto,4800 m,ceuta,2006
S-13,Febrero,Travesía nocturna Sierra Cimera,https://runedia.mundodeportivo.com/carrera/travesia-nocturna-sierra-cimera-2021/202111122/,"Ceuta, Ceuta",Travesía,22000 m,ceuta,2006
D-21,Febrero,Campeonato de Ceuta de Cross largo,https://runedia.mundodeportivo.com/carrera/campeonato-de-ceuta-de-cross-largo-2021/202111427/,"Ceuta, Ceuta",Cross,8000 m,ceuta,2006
D-21,Febrero,Campeonato de Ceuta de Cross corto,https://runedia.mundodeportivo.com/carrera/campeonato-de-ceuta-de-cross-corto-2021/202111426/,"Ceuta, Ceuta",Cross,6000 m,ceuta,2006
D-21,Febrero,Duatlón Ciudad de Ceuta,https://runedia.mundodeportivo.com/carrera/duatlon-ciudad-de-ceuta-2021/202111476/,"Ceuta, Ceuta",Duatlón,27500 m,ceuta,2006
S-24,Abril,Vuelta andando a Ceuta - 20km,https://runedia.mundodeportivo.com/carrera/vuelta-andando-a-ceuta-20km-2021/202113209/,"Ceuta, Ceuta",Asfalto,20000 m,ceuta,2006
