dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
L-8,Abril,Carreira Popular Volta A Oza,https://runedia.mundodeportivo.com/carrera/carreira-popular-volta-a-oza-2024/202418032/,"A Coruña,  Oza-Cesuras",Asfalto,6200 m,galicia,2024
S-13,Abril,C-Trail  Brigantia Aventura - corto,https://runedia.mundodeportivo.com/carrera/c-trail-brigantia-aventura-corto-2024/202419646/,"A Coruña, Novo Mesoiro",Montaña,12000 m,galicia,2024
S-13,Abril,C-Trail  Brigantia Aventura - largo,https://runedia.mundodeportivo.com/carrera/c-trail-brigantia-aventura-largo-2024/202419647/,"A Coruña, Novo Mesoiro",Montaña,22000 m,galicia,2024
S-13,Abril,"Dúatlon ""Eleuterio Balayo"" Concello de Muros",https://runedia.mundodeportivo.com/carrera/duatlon-eleuterio-balayo-concello-de-muros-2024/202422042/,"A Coruña, Muros",Duatlón,27500 m,galicia,2024
S-13,Abril,Carreira Pedestre batalla de Cacheiras,https://runedia.mundodeportivo.com/carrera/carreira-pedestre-batalla-de-cacheiras-2024/202420392/,"A Coruña, Teo",Asfalto,11000 m,galicia,2024
D-14,Abril,Carrera Popular Fiesta de la cereza Run Run Vigo,https://runedia.mundodeportivo.com/carrera/carrera-popular-fiesta-de-la-cereza-run-run-vigo-2024/202420786/,"Pontevedra, Vigo",Asfalto,10000 m,galicia,2024
D-14,Abril,Clásica Gandeira de Santa Comba,https://runedia.mundodeportivo.com/carrera/clasica-gandeira-de-santa-comba-2024/202420801/,"A Coruña, Santa Comba",Tierra,10000 m,galicia,2024
D-14,Abril,Carreira da Cereixa,https://runedia.mundodeportivo.com/carrera/carreira-da-cereixa-2024/202420761/,"Ourense, Beade",Asfalto,10000 m,galicia,2024
D-14,Abril,Trail Do Barbanza - largo,https://runedia.mundodeportivo.com/carrera/trail-do-barbanza-largo-2024/202421124/,"A Coruña, A Pobra do Caramiñal",Montaña,23300 m,galicia,2024
D-14,Abril,Minibay Gran Bahía Vig-Bay edp 10k,https://runedia.mundodeportivo.com/carrera/minibay-gran-bahia-vig-bay-edp-10k-2024/202418171/,"Pontevedra, Vigo",Asfalto,10548 m,galicia,2024
D-14,Abril,Trail Do Barbanza - corto,https://runedia.mundodeportivo.com/carrera/trail-do-barbanza-corto-2024/202421123/,"A Coruña, A Pobra do Caramiñal",Montaña,16700 m,galicia,2024
D-14,Abril,CARREIRA POPULAR RÍO EUME 8k o 12k,https://runedia.mundodeportivo.com/carrera/carreira-popular-rio-eume-8k-o-12k-2024/202451144/,"A Coruña, La Coruña",Asfalto,12000 m,galicia,2024
D-14,Abril,Medio Maratón Gran Bahía Vig-Bay edp,https://runedia.mundodeportivo.com/carrera/medio-maraton-gran-bahia-vig-bay-edp-2024/202418165/,"Pontevedra, Vigo",Asfalto,21097 m,galicia,2024
