dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-3,Mayo,Ultratrail-Xtrem Apuko Igoera,https://runedia.mundodeportivo.com/carrera/ultratrail-xtrem-apuko-igoera-2014/201411015/,"Vizcaya, Zaramillo",Montaña,90000 m,euskadi,2014
S-3,Mayo,Maraton Trail Apuko,https://runedia.mundodeportivo.com/carrera/maraton-trail-apuko-2014/201417177/,"Vizcaya, zaramillo",Montaña,42000 m,euskadi,2014
S-3,Mayo,IV. Untzeta Mendi Lasterketa,https://runedia.mundodeportivo.com/carrera/iv-untzeta-mendi-lasterketa-2014/201421059/,"Vizcaya, Zeberio",Montaña,10900 m,euskadi,2014
S-3,Mayo,Brevet Randonneur 200K Sociedad Ciclista Bilbaína,https://runedia.mundodeportivo.com/carrera/brevet-randonneur-200k-sociedad-ciclista-bilbaina-2014/201416989/,"Vizcaya, Bilbao",Bici Carretera,200000 m,euskadi,2014
D-4,Mayo,Brevet Randonneur 200K Peña Ciclista Durana,https://runedia.mundodeportivo.com/carrera/brevet-randonneur-200k-pena-ciclista-durana-2014/201416991/,"Araba, Vitoria",Bici Carretera,200000 m,euskadi,2014
D-4,Mayo,Herry krosa de Hugao-Miraballes,https://runedia.mundodeportivo.com/carrera/herry-krosa-de-hugao-miraballes-2014/201411336/,"Vizcaya, Ugao-Miraballes",Cross,5500 m,euskadi,2014
D-4,Mayo,XXVI. Kofradietako BTT Ibilaldia,https://runedia.mundodeportivo.com/carrera/xxvi-kofradietako-btt-ibilaldia-2014/201430145/,"Vizcaya, Iurreta",Btt,35000 m,euskadi,2014
D-4,Mayo,Jentilen Bideetatik Mendi Ibilaldia,https://runedia.mundodeportivo.com/carrera/jentilen-bideetatik-mendi-ibilaldia-2014/201411338/,"Guipuzkoa, ATAUN",Caminata,48000 m,euskadi,2014
D-4,Mayo,2ª Pedales de Hierro,https://runedia.mundodeportivo.com/carrera/2-pedales-de-hierro-2014/201420157/,"Vizcaya, Trapagaran",Btt,30000 m,euskadi,2014
D-4,Mayo,Boga Mendi Martxa,https://runedia.mundodeportivo.com/carrera/boga-mendi-martxa-2014/201410896/,"Vizcaya, Ondarroa",Caminata,54000 m,euskadi,2014
