dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
D-14,Abril,Duatlón Ciudad de Chiclana,https://runedia.mundodeportivo.com/carrera/duatlon-ciudad-de-chiclana-2013/201315174/,"Cádiz, Chiclana de la Frontera",Duatlón,27500 m,andalucia,2013
D-14,Abril,Reto Trail Running de Jamilena,https://runedia.mundodeportivo.com/carrera/reto-trail-running-de-jamilena-2013/201315215/,"Jaén, Jamilena",Tierra,23000 m,andalucia,2013
D-14,Abril,Carrera popular de el Palo,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-el-palo-2013/201315009/,"Málaga, Málaga",Asfalto,7000 m,andalucia,2013
D-14,Abril,Triatlón de Benalmádena,https://runedia.mundodeportivo.com/carrera/triatlon-de-benalmadena-2013/201315170/,"Málaga, Benalmádena",Triatlón,25750 m,andalucia,2013
D-14,Abril,Carrera Popular Villa de Conil,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-conil-2013/201315216/,"Cádiz, Conil de la Frontera",Asfalto,8000 m,andalucia,2013
D-14,Abril,10 Km Puerto de Almería,https://runedia.mundodeportivo.com/carrera/10-km-puerto-de-almeria-2013/201315175/,"Almería, Puerto de Almería",Asfalto,10000 m,andalucia,2013
D-14,Abril,Cross popular San Juan Bautista,https://runedia.mundodeportivo.com/carrera/cross-popular-san-juan-bautista-2013/201315061/,"Huelva, San Juan del Puerto",Cross,8000 m,andalucia,2013
D-14,Abril,Carrera popular Santuario Arenal,https://runedia.mundodeportivo.com/carrera/carrera-popular-santuario-arenal-2013/201315006/,"Córdoba, Córdoba",Asfalto,8000 m,andalucia,2013
D-14,Abril,Prueba de fondo Ciudad de Alhama,https://runedia.mundodeportivo.com/carrera/prueba-de-fondo-ciudad-de-alhama-2013/201314846/,"Granada, Alhama",Asfalto,11000 m,andalucia,2013
D-14,Abril,Carrera popular Morisca,https://runedia.mundodeportivo.com/carrera/carrera-popular-morisca-2013/201315007/,"Sevilla, Puebla de Cazalla",Asfalto,10000 m,andalucia,2013
V-19,Abril,Carrera popular nocturna Carrión de los Céspedes,https://runedia.mundodeportivo.com/carrera/carrera-popular-nocturna-carrion-de-los-cespedes-2013/201315115/,"Sevilla, Carrión de los Céspedes",Asfalto,8700 m,andalucia,2013
S-20,Abril,Trail Dolmen del Gigante,https://runedia.mundodeportivo.com/carrera/trail-dolmen-del-gigante-2013/201315036/,"Cádiz, El Gastor",Montaña,16000 m,andalucia,2013
S-20,Abril,Cross Trail Cortijo de Ducha by Habitud,https://runedia.mundodeportivo.com/carrera/cross-trail-cortijo-de-ducha-by-habitud-2013/201315173/,"Cádiz, Jerez de la Frontera",Cross,10000 m,andalucia,2013
S-20,Abril,Carrera urbana de San Gregorio,https://runedia.mundodeportivo.com/carrera/carrera-urbana-de-san-gregorio-2013/20132768/,"Jaén, Pegalajar",Ruta,4700 m,andalucia,2013
