dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
X-23,Abril,Duatlón Ciudad de Soria,https://runedia.mundodeportivo.com/carrera/duatlon-ciudad-de-soria-2014/201420692/,"Soria, Soria",Duatlón,1000 m,castilla-y-leon,2014
X-23,Abril,XIV Carrera popular Fiestas del Resucitado,https://runedia.mundodeportivo.com/carrera/xiv-carrera-popular-fiestas-del-resucitado-2014/201420915/,"Ávila, Ávila",Asfalto,10000 m,castilla-y-leon,2014
X-23,Abril,Legua Castellana,https://runedia.mundodeportivo.com/carrera/legua-castellana-2014/201411067/,"Burgos, Palazuelos de Muñó",Asfalto,5572 m,castilla-y-leon,2014
X-23,Abril,Run 4 Parkinson Salamanca,https://runedia.mundodeportivo.com/carrera/run-4-parkinson-salamanca-2014/201420409/,"Salamanca, Salamanca",Asfalto,5500 m,castilla-y-leon,2014
S-26,Abril,Carrera Pedestre de Cantalejo,https://runedia.mundodeportivo.com/carrera/carrera-pedestre-de-cantalejo-2014/201419422/,"Segovia, Cantalejo",Asfalto,11000 m,castilla-y-leon,2014
S-26,Abril,Carrera Popular San Antonio,https://runedia.mundodeportivo.com/carrera/carrera-popular-san-antonio-2014/201420474/,"Valladolid, Villanueva de Duero",Asfalto,7400 m,castilla-y-leon,2014
S-26,Abril,I Trail de la Peña,https://runedia.mundodeportivo.com/carrera/i-trail-de-la-pena-2014/201420138/,"Palencia, Santibáñez de la Peña",Montaña,21000 m,castilla-y-leon,2014
S-26,Abril,I Subida al Puerto de Peñanegra,https://runedia.mundodeportivo.com/carrera/i-subida-al-puerto-de-penanegra-2014/201420995/,"Ávila, Piedrahita",Asfalto,14400 m,castilla-y-leon,2014
S-26,Abril,Duatlón de Boadilla del Camino - Palencia,https://runedia.mundodeportivo.com/carrera/duatlon-de-boadilla-del-camino-palencia-2014/201412237/,"Palencia, Boadilla del Camino",Duatlón,32400 m,castilla-y-leon,2014
D-27,Abril,Caminos del Cid,https://runedia.mundodeportivo.com/carrera/caminos-del-cid-2014/201430155/,"Burgos, Castrillo del Val",Btt,42000 m,castilla-y-leon,2014
D-27,Abril,Media Maratón de Ciudad Rodrigo,https://runedia.mundodeportivo.com/carrera/media-maraton-de-ciudad-rodrigo-2014/20142055/,"Salamanca, Ciudad Rodrigo",Asfalto,21097 m,castilla-y-leon,2014
D-27,Abril,Legua de Herrin de Campos,https://runedia.mundodeportivo.com/carrera/legua-de-herrin-de-campos-2014/201411184/,"Valladolid, Herrin de Campos",Asfalto,5572 m,castilla-y-leon,2014
D-27,Abril,Legua universitaria popular Universitaria,https://runedia.mundodeportivo.com/carrera/legua-universitaria-popular-universitaria-2014/201411185/,"Palencia, Palencia",Asfalto,5572 m,castilla-y-leon,2014
D-27,Abril,II Ciclo Marcha MTB por las Enfermedades Raras Metabólicas,https://runedia.mundodeportivo.com/carrera/ii-ciclo-marcha-mtb-por-las-enfermedades-raras-metabolicas-2014/201420295/,"Ávila, El Tiemblo",Bici Carretera,32000 m,castilla-y-leon,2014
D-27,Abril,"I Cross ""Itacca Olleros""",https://runedia.mundodeportivo.com/carrera/i-cross-itacca-olleros-2014/201416987/,"León, Sabero",Cross,8000 m,castilla-y-leon,2014
D-27,Abril,Arganza Trail,https://runedia.mundodeportivo.com/carrera/arganza-trail-2014/201412357/,"Soria, San Leonardo de Yagüe (Soria)",Montaña,15000 m,castilla-y-leon,2014
D-27,Abril,Tebaida Berciana,https://runedia.mundodeportivo.com/carrera/tebaida-berciana-2014/201411198/,"León, Ponferrada",Montaña,23000 m,castilla-y-leon,2014
D-27,Abril,Rexona Street Run Valladolid,https://runedia.mundodeportivo.com/carrera/rexona-street-run-valladolid-2014/201420142/,"Valladolid, Valladolid",Asfalto,10000 m,castilla-y-leon,2014
D-27,Abril,III Quedada del Cocido.,https://runedia.mundodeportivo.com/carrera/iii-quedada-del-cocido-2014/201421006/,"Valladolid, Renedo de Esgueva .-  Valladolid",Btt,40000 m,castilla-y-leon,2014
D-27,Abril,Carrera Popular de Santo Toribio,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-santo-toribio-2014/201410777/,"León, Astorga",Asfalto,10000 m,castilla-y-leon,2014
J-1,Mayo,Carrera Popular Peñarandina,https://runedia.mundodeportivo.com/carrera/carrera-popular-penarandina-2014/20142173/,"Salamanca, Peñaranda de Bracamonte",Asfalto,5000 m,castilla-y-leon,2014
J-1,Mayo,Carrera del tren burra,https://runedia.mundodeportivo.com/carrera/carrera-del-tren-burra-2014/201411229/,"Valladolid, Zaratan",Asfalto,9500 m,castilla-y-leon,2014
J-1,Mayo,Carrera Popular Burganes de Valverde,https://runedia.mundodeportivo.com/carrera/carrera-popular-burganes-de-valverde-2014/20142853/,"Zamora, Burganes de Valverde",Asfalto,5000 m,castilla-y-leon,2014
J-1,Mayo,Cross popular Santiago Manguán,https://runedia.mundodeportivo.com/carrera/cross-popular-santiago-manguan-2014/201431540/,"Burgos, Aranda de Duero",Cross,7000 m,castilla-y-leon,2014
S-3,Mayo,Subida a Sonsoles,https://runedia.mundodeportivo.com/carrera/subida-a-sonsoles-2014/20143122/,"Ávila, Avila",Ruta,6970 m,castilla-y-leon,2014
S-3,Mayo,101 km Peregrinos en 24 horas,https://runedia.mundodeportivo.com/carrera/101-km-peregrinos-en-24-horas-2014/20142875/,"León, Ponferrada",Travesía,101000 m,castilla-y-leon,2014
S-3,Mayo,Carrera popular de Castrodeza,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-castrodeza-2014/201411259/,"Valladolid, Castrodeza",Asfalto,6000 m,castilla-y-leon,2014
S-3,Mayo,Carrera Popular Dical 7000,https://runedia.mundodeportivo.com/carrera/carrera-popular-dical-7000-2014/201419424/,"Ávila, Burgohondo",Asfalto,7000 m,castilla-y-leon,2014
S-3,Mayo,101 km Peregrinos btt,https://runedia.mundodeportivo.com/carrera/101-km-peregrinos-btt-2014/201421102/,"León, Ponferrada",Btt,101000 m,castilla-y-leon,2014
D-4,Mayo,XXVII Carrera popular el Salvador,https://runedia.mundodeportivo.com/carrera/xxvii-carrera-popular-el-salvador-2014/20142877/,"León, La Bañeza",Asfalto,8000 m,castilla-y-leon,2014
D-4,Mayo,Clásica ett de Miguel los Buitres,https://runedia.mundodeportivo.com/carrera/clasica-ett-de-miguel-los-buitres-2014/20142409/,"Burgos, Puentedura",Asfalto,10000 m,castilla-y-leon,2014
D-4,Mayo,Legua de Torquemada,https://runedia.mundodeportivo.com/carrera/legua-de-torquemada-2014/201411343/,"Palencia, Torquemada",Asfalto,5572 m,castilla-y-leon,2014
D-4,Mayo,1/2 Media Maratón Universitaria Popular,https://runedia.mundodeportivo.com/carrera/12-media-maraton-universitaria-popular-2014/201411295/,"Valladolid, Valladolid",Asfalto,10400 m,castilla-y-leon,2014
,Mayo,"Carrera Pedestre ""Ovieco Locano"" Trofeo fiestas de San Segundo",https://runedia.mundodeportivo.com/carrera/carrera-pedestre-ovieco-locano-trofeo-fiestas-de-san-segundo-2014/201411307/,"Ávila, Avila",Raid,14000 m,castilla-y-leon,2014
D-4,Mayo,Carrera popular memorial Santi,https://runedia.mundodeportivo.com/carrera/carrera-popular-memorial-santi-2014/20142036/,"Segovia, Marugán",Asfalto,8100 m,castilla-y-leon,2014
