dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-31,Diciembre,San Silvestre de Logroño,https://runedia.mundodeportivo.com/carrera/san-silvestre-de-logrono-2016/201629543/,"La Rioja, Logroño",Asfalto,8000 m,la-rioja,2016
D-8,Enero,IX Cross popular de reyes Los Lirios,https://runedia.mundodeportivo.com/carrera/ix-cross-popular-de-reyes-los-lirios-2017/20173257/,"La Rioja, Logroño",Cross,11200 m,la-rioja,2016
D-15,Enero,"Canicross Canicross ""Parque del Cidacos"" Arnedo",https://runedia.mundodeportivo.com/carrera/canicross-canicross-parque-del-cidacos-arnedo-2017/201710222/,"La Rioja, Casalarreina",Canicross,6100 m,la-rioja,2016
D-22,Enero,Cross Ciudad de Haro,https://runedia.mundodeportivo.com/carrera/cross-ciudad-de-haro-2017/201710137/,"La Rioja, Haro",Cross,10000 m,la-rioja,2016
,Enero,10K La Rioja Hace Equipo,https://runedia.mundodeportivo.com/carrera/10k-la-rioja-hace-equipo-2017/201710507/,"La Rioja, La Rioja",Asfalto,10000 m,la-rioja,2016
S-18,Febrero,Carrera Nocturna Rincón de Soto - 10km,https://runedia.mundodeportivo.com/carrera/carrera-nocturna-rincon-de-soto-10km-2017/201711507/,"La Rioja, Rincón de Soto",Asfalto,10000 m,la-rioja,2016
D-19,Febrero,I Carrera 10k Campo de Golf,https://runedia.mundodeportivo.com/carrera/i-carrera-10k-campo-de-golf-2017/201711382/,"La Rioja, Logroño",Asfalto,10000 m,la-rioja,2016
S-25,Febrero,Ogrito - Carrera de montaña de  18km,https://runedia.mundodeportivo.com/carrera/ogrito-carrera-de-montana-de-18km-2017/201727994/,"La Rioja, Autol",Montaña,18190 m,la-rioja,2016
S-25,Febrero,Maratón de Montaña  Ogro,https://runedia.mundodeportivo.com/carrera/maraton-de-montana-ogro-2017/201727950/,"La Rioja, Autol",Montaña,42000 m,la-rioja,2016
D-5,Marzo,8km de la Media Maratón del Camino,https://runedia.mundodeportivo.com/carrera/8km-de-la-media-maraton-del-camino-2017/201733142/,"La Rioja, Nájera",Pista,8000 m,la-rioja,2016
D-5,Marzo,Media Maratón del Camino,https://runedia.mundodeportivo.com/carrera/media-maraton-del-camino-2017/201712118/,"La Rioja, Nájera",Pista,21095 m,la-rioja,2016
D-5,Marzo,Cross Popular Ciudad de Logroño,https://runedia.mundodeportivo.com/carrera/cross-popular-ciudad-de-logrono-2017/201733083/,"La Rioja, Logroño",Cross,8050 m,la-rioja,2016
S-11,Marzo,Carrera nocturna de Logroño,https://runedia.mundodeportivo.com/carrera/carrera-nocturna-de-logrono-2017/201713213/,"La Rioja, Logroño",Asfalto,10000 m,la-rioja,2016
S-11,Marzo,Carrera nocturna de Logroño 5K,https://runedia.mundodeportivo.com/carrera/carrera-nocturna-de-logrono-5k-2017/201713214/,"La Rioja, Logroño",Asfalto,5000 m,la-rioja,2016
D-12,Marzo,Marcha Enoturismo Entreviñas,https://runedia.mundodeportivo.com/carrera/marcha-enoturismo-entrevinas-2017/20172796/,"La Rioja, Aldeanueva de Ebro",Travesía,24000 m,la-rioja,2016
D-12,Marzo,Más x Menos Trail Arnedo,https://runedia.mundodeportivo.com/carrera/mas-x-menos-trail-arnedo-2017/201712610/,"La Rioja, Arnedo",Montaña,24000 m,la-rioja,2016
D-12,Marzo,12ª Carrera popular Enoturismo,https://runedia.mundodeportivo.com/carrera/12-carrera-popular-enoturismo-2017/201712434/,"La Rioja, Aldeanueva de Ebro",Asfalto,10000 m,la-rioja,2016
D-19,Marzo,Carrera del Hombre - 10km,https://runedia.mundodeportivo.com/carrera/carrera-del-hombre-10km-2017/201712425/,"La Rioja, Logroño",Asfalto,10000 m,la-rioja,2016
D-19,Marzo,Carrera del Hombre - 5km,https://runedia.mundodeportivo.com/carrera/carrera-del-hombre-5km-2017/201733334/,"La Rioja, Logroño",Asfalto,5000 m,la-rioja,2016
D-26,Marzo,Carrera de la Mujer por la Investigación,https://runedia.mundodeportivo.com/carrera/carrera-de-la-mujer-por-la-investigacion-2017/201715441/,"La Rioja, Logroño",Asfalto,5000 m,la-rioja,2016
S-8,Abril,"1ª Carrera Casco Histórico ""Ciudad de Calahorra""",https://runedia.mundodeportivo.com/carrera/1-carrera-casco-historico-ciudad-de-calahorra-2017/201714077/,"La Rioja, Calahorra",Asfalto,5500 m,la-rioja,2016
D-9,Abril,"Cross Nutrium ""Ruta de las ermitas""",https://runedia.mundodeportivo.com/carrera/cross-nutrium-ruta-de-las-ermitas-2017/201712974/,"La Rioja, Lagunilla del Jubera",Cross,8000 m,la-rioja,2016
D-9,Abril,Carrera Campus Universitario de La Rioja,https://runedia.mundodeportivo.com/carrera/carrera-campus-universitario-de-la-rioja-2017/201714862/,"La Rioja, Logroño",Asfalto,10000 m,la-rioja,2016
V-21,Abril,Rioja Wine Ultratrail,https://runedia.mundodeportivo.com/carrera/rioja-wine-ultratrail-2017/201714652/,"La Rioja, Logroño",Montaña,84100 m,la-rioja,2016
V-21,Abril,Rioja Ultra Trail - La ruta capital - 1a etapa,https://runedia.mundodeportivo.com/carrera/rioja-ultra-trail-la-ruta-capital-1a-etapa-2017/201733101/,"La Rioja, La Grajera",Montaña,13000 m,la-rioja,2016
S-22,Abril,Rioja Ultra Trail - La Ruta capital - 2a etapa,https://runedia.mundodeportivo.com/carrera/rioja-ultra-trail-la-ruta-capital-2a-etapa-2017/201733102/,"La Rioja, Nalda",Montaña,24700 m,la-rioja,2016
S-22,Abril,"VII Duatlón de Galilea ""Tierras de Ocón""",https://runedia.mundodeportivo.com/carrera/vii-duatlon-de-galilea-tierras-de-ocon-2017/201715363/,"La Rioja, Galilea",Duatlón,27500 m,la-rioja,2016
D-23,Abril,La Rioja Ultra Trail - La Ruta capital - 3a etapa,https://runedia.mundodeportivo.com/carrera/la-rioja-ultra-trail-la-ruta-capital-3a-etapa-2017/201733103/,"La Rioja, San Millán de la Cogoll",Montaña,46410 m,la-rioja,2016
D-23,Abril,10km Calahorra ciudad de la verdura,https://runedia.mundodeportivo.com/carrera/10km-calahorra-ciudad-de-la-verdura-2017/20173258/,"La Rioja, Calahorra",Asfalto,10000 m,la-rioja,2016
D-23,Abril,Carrera de la Familia - Logroño,https://runedia.mundodeportivo.com/carrera/carrera-de-la-familia-logrono-2017/201715439/,"La Rioja, Logroño",Asfalto,5000 m,la-rioja,2016
