dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
D-19,Julio,Circular de Nembra BTT,https://runedia.mundodeportivo.com/carrera/circular-de-nembra-btt-2015/201520557/,"Asturias, Nembra - Aller",Btt,50000 m,asturias,2015
S-25,Julio,TielVertical,https://runedia.mundodeportivo.com/carrera/tielvertical-2015/201520812/,"Asturias, Poncebos de Cabrales",Montaña,11500 m,asturias,2015
S-25,Julio,Vuelta Subepicos BTT Cangas de Onís,https://runedia.mundodeportivo.com/carrera/vuelta-subepicos-btt-cangas-de-onis-2015/201520777/,"Asturias, Cangas de Onís",Btt,60000 m,asturias,2015
S-25,Julio,Carrera Santiago del Monte,https://runedia.mundodeportivo.com/carrera/carrera-santiago-del-monte-2015/201520779/,"Asturias, Santiago del Monte",Montaña,8000 m,asturias,2015
D-26,Julio,Cross popular Santiago de Sariego,https://runedia.mundodeportivo.com/carrera/cross-popular-santiago-de-sariego-2015/20153015/,"Asturias, Sariego",Cross,10000 m,asturias,2015
S-1,Agosto,Maratón Desafío Somiedo,https://runedia.mundodeportivo.com/carrera/maraton-desafio-somiedo-2015/201521117/,"Asturias, Somiedo",Montaña,45000 m,asturias,2015
S-1,Agosto,Ruenisca - Carrera vertical,https://runedia.mundodeportivo.com/carrera/ruenisca-carrera-vertical-2015/201521364/,"Asturias, Ruenes",Montaña,7000 m,asturias,2015
S-1,Agosto,Ultra Trail Desafío Somiedo,https://runedia.mundodeportivo.com/carrera/ultra-trail-desafio-somiedo-2015/201521042/,"Asturias, Somiedo",Montaña,86000 m,asturias,2015
D-2,Agosto,Ruenes Trail,https://runedia.mundodeportivo.com/carrera/ruenes-trail-2015/201521464/,"Asturias, Ruenes",Montaña,21000 m,asturias,2015
S-8,Agosto,XVI Copa Asturias de Natación de Aguas Abiertas,https://runedia.mundodeportivo.com/carrera/xvi-copa-asturias-de-natacion-de-aguas-abiertas-2015/201521385/,"Asturias, Navía",Natación,7500 m,asturias,2015
S-8,Agosto,Maratón Solidario por Equipos de Laviana,https://runedia.mundodeportivo.com/carrera/maraton-solidario-por-equipos-de-laviana-2015/201521348/,"Asturias, Laviana",Asfalto,42195 m,asturias,2015
S-8,Agosto,Carrera Popular Llaranes,https://runedia.mundodeportivo.com/carrera/carrera-popular-llaranes-2015/201520778/,"Asturias, Llaranes",Asfalto,5200 m,asturias,2015
D-9,Agosto,LVIII Descenso a Nado de la Ría de Navía,https://runedia.mundodeportivo.com/carrera/lviii-descenso-a-nado-de-la-ria-de-navia-2015/201521452/,"Asturias, Navía",Natación,5000 m,asturias,2015
L-10,Agosto,"Carrera Popular Noctuna ""Playa de San Lorenzo""",https://runedia.mundodeportivo.com/carrera/carrera-popular-noctuna-playa-de-san-lorenzo-2015/201521287/,"Asturias, Gijón",Otros,5000 m,asturias,2015
S-15,Agosto,Kilometro Vertical Macizo de Ubiña,https://runedia.mundodeportivo.com/carrera/kilometro-vertical-macizo-de-ubina-2015/201521615/,"Asturias, Tuiza de Arriba",Montaña,2600 m,asturias,2015
S-15,Agosto,Travesía Nocturna de Begoña,https://runedia.mundodeportivo.com/carrera/travesia-nocturna-de-begona-2015/201521591/,"Asturias, Gijón",Natación,700 m,asturias,2015
D-23,Agosto,Cross solidario villa de Figueras,https://runedia.mundodeportivo.com/carrera/cross-solidario-villa-de-figueras-2015/20152327/,"Asturias, Figueras",Cross,7000 m,asturias,2015
D-23,Agosto,Travesía del Este,https://runedia.mundodeportivo.com/carrera/travesia-del-este-2015/201521759/,"Asturias, Gijón",Natación,1800 m,asturias,2015
D-23,Agosto,Trail de Valgrande - Pajares,https://runedia.mundodeportivo.com/carrera/trail-de-valgrande-pajares-2015/20152329/,"Asturias, Estacion Invernal Valgrande-Pajares",Montaña,21000 m,asturias,2015
D-23,Agosto,Trail de Valgrande - Pajares 10km,https://runedia.mundodeportivo.com/carrera/trail-de-valgrande-pajares-10km-2015/201521904/,"Asturias, Estacion Invernal Valgrande-Pajares",Montaña,10000 m,asturias,2015
J-27,Agosto,Carrera popular subida al picu incós,https://runedia.mundodeportivo.com/carrera/carrera-popular-subida-al-picu-incos-2015/20152330/,"Asturias, Torazo",Cross,5500 m,asturias,2015
