dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-10,Julio,Maraton La Herradura de Campoo,https://runedia.mundodeportivo.com/carrera/maraton-la-herradura-de-campoo-2021/202117649/,"Cantabria, Celada de los Calderones - Valle de Campoo",Montaña,42300 m,cantabria,2021
V-16,Julio,"Cross nuestra señora del carmen 2,8k",https://runedia.mundodeportivo.com/carrera/cross-nuestra-senora-del-carmen-28k-2021/202117799/,"Cantabria, Zurita de Piélagos",Asfalto,2800 m,cantabria,2021
V-16,Julio,Cross nuestra señora del carmen,https://runedia.mundodeportivo.com/carrera/cross-nuestra-senora-del-carmen-2021/20212493/,"Cantabria, Zurita de Piélagos",Asfalto,4000 m,cantabria,2021
S-17,Julio,Triatlon Sur de Cantabria,https://runedia.mundodeportivo.com/carrera/triatlon-sur-de-cantabria-2021/202117907/,"Cantabria, Las Rozas de Valdearroyo",Triatlón,24000 m,cantabria,2021
D-18,Julio,XXVI Carrera de montaña de Soña,https://runedia.mundodeportivo.com/carrera/xxvi-carrera-de-montana-de-sona-2021/20212494/,"Cantabria, SOÑA- POLANCO",Tierra,12000 m,cantabria,2021
S-24,Julio,10 y 5  kms villa de Cabezón,https://runedia.mundodeportivo.com/carrera/10-y-5-kms-villa-de-cabezon-2021/20212496/,"Cantabria, Cabezón de la Sal",Asfalto,10000 m,cantabria,2021
,Julio,Trail Los Carabeos-. Memorial Manuel Pérez Nestár,https://runedia.mundodeportivo.com/carrera/trail-los-carabeos-memorial-manuel-perez-nestar-2021/202118203/,"Cantabria, Valdeprado del Rio",Montaña,21000 m,cantabria,2021
D-25,Julio,Subida al Monte Dobra,https://runedia.mundodeportivo.com/carrera/subida-al-monte-dobra-2021/202118200/,"Cantabria, Tanos",Tierra,10000 m,cantabria,2021
S-31,Julio,XXX Milla urbana de Polanco,https://runedia.mundodeportivo.com/carrera/xxx-milla-urbana-de-polanco-2021/20212497/,"Cantabria, Polanco",Asfalto,1609 m,cantabria,2021
D-1,Agosto,Carrera Popular San Lorenzo,https://runedia.mundodeportivo.com/carrera/carrera-popular-san-lorenzo-2021/202118350/,"Cantabria, Laredo",Asfalto,5000 m,cantabria,2021
D-1,Agosto,Milla urbana de Selaya,https://runedia.mundodeportivo.com/carrera/milla-urbana-de-selaya-2021/20212499/,"Cantabria, Selaya",Asfalto,1609 m,cantabria,2021
D-1,Agosto,Triatlón de Castro Urdiales,https://runedia.mundodeportivo.com/carrera/triatlon-de-castro-urdiales-2021/202118403/,"Cantabria, Castro Urdiales",Triatlón,24000 m,cantabria,2021
S-7,Agosto,La Ira del Erudino,https://runedia.mundodeportivo.com/carrera/la-ira-del-erudino-2021/202118296/,"Cantabria, Tanos",Obstáculos,10000 m,cantabria,2021
S-7,Agosto,Marcha Nocturna Benefica Cicero,https://runedia.mundodeportivo.com/carrera/marcha-nocturna-benefica-cicero-2021/202118462/,"Cantabria, Cicero",Montaña,15000 m,cantabria,2021
S-7,Agosto,Triatlón Somo,https://runedia.mundodeportivo.com/carrera/triatlon-somo-2021/202118413/,"Cantabria, Somo",Triatlón,36000 m,cantabria,2021
