dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-4,Marzo,Trail La Fuente vieja - 15k,https://runedia.mundodeportivo.com/carrera/trail-la-fuente-vieja-15k-2023/202314190/,"Guadalajara, Iriépal",Montaña,15000 m,castilla-la-mancha,2023
D-5,Marzo,Duatlón Cross La Hinojosa,https://runedia.mundodeportivo.com/carrera/duatlon-cross-la-hinojosa-2023/202314528/,"Cuenca, La Hinojosa",Duatlón,6800 m,castilla-la-mancha,2023
D-5,Marzo,MonTTrail Series de Toledo - Senderismo 10k,https://runedia.mundodeportivo.com/carrera/monttrail-series-de-toledo-senderismo-10k-2023/202314850/,"Toledo, Mora",Travesía,10000 m,castilla-la-mancha,2023
D-5,Marzo,Circuito Provincial BTT de Toledo - Bargas,https://runedia.mundodeportivo.com/carrera/circuito-provincial-btt-de-toledo-bargas-2023/202337120/,"Toledo, Bargas",Btt,40000 m,castilla-la-mancha,2023
D-5,Marzo,Subida a la cuerda - Jábaga - Iniciacion,https://runedia.mundodeportivo.com/carrera/subida-a-la-cuerda-jabaga-iniciacion-2023/202313804/,"Cuenca, Jábaga",Montaña,10490 m,castilla-la-mancha,2023
D-5,Marzo,BTT Bargas - Pro,https://runedia.mundodeportivo.com/carrera/btt-bargas-pro-2023/202331126/,"Toledo, Bargas",Btt,54000 m,castilla-la-mancha,2023
D-5,Marzo,MTB Virgen de Rus - Larga - Circuito MTB Diputación de Cuenca,https://runedia.mundodeportivo.com/carrera/mtb-virgen-de-rus-larga-circuito-mtb-diputacion-de-cuenca-2023/202314857/,"Cuenca, San Clemente",Btt,40000 m,castilla-la-mancha,2023
D-5,Marzo,Carrera popular de Higueruela,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-higueruela-2023/202314231/,"Albacete, Higueruela",Asfalto,10000 m,castilla-la-mancha,2023
D-5,Marzo,Dragón Trail TRAIL,https://runedia.mundodeportivo.com/carrera/dragon-trail-trail-2023/202313759/,"Guadalajara, Uceda",Montaña,27200 m,castilla-la-mancha,2023
D-5,Marzo,MonTTrail Series de Toledo - 20k,https://runedia.mundodeportivo.com/carrera/monttrail-series-de-toledo-20k-2023/202314849/,"Toledo, Mora",Montaña,20000 m,castilla-la-mancha,2023
D-5,Marzo,Carrera de la Mujer Talavera de la Reina,https://runedia.mundodeportivo.com/carrera/carrera-de-la-mujer-talavera-de-la-reina-2023/202314366/,"Toledo, Talavera de la Reina",Asfalto,4400 m,castilla-la-mancha,2023
D-5,Marzo,Almodovar del Campo - Circuito BTT Ciudad Real,https://runedia.mundodeportivo.com/carrera/almodovar-del-campo-circuito-btt-ciudad-real-2023/202330503/,"Ciudad Real, Almodóvar del Campo",Btt,35000 m,castilla-la-mancha,2023
D-5,Marzo,Segura Trail 23k,https://runedia.mundodeportivo.com/carrera/segura-trail-23k-2023/202314945/,"Albacete, Elche de la Sierra",Montaña,23000 m,castilla-la-mancha,2023
D-5,Marzo,Subida a la cuerda - Jábaga,https://runedia.mundodeportivo.com/carrera/subida-a-la-cuerda-jabaga-2023/202313803/,"Cuenca, Jábaga",Montaña,24890 m,castilla-la-mancha,2023
D-5,Marzo,Ducross Valenzuela,https://runedia.mundodeportivo.com/carrera/ducross-valenzuela-2023/202313696/,"Ciudad Real, Valenzuela",Duatlón,29000 m,castilla-la-mancha,2023
D-5,Marzo,Segura Trail - Sprint trail 15.6k,https://runedia.mundodeportivo.com/carrera/segura-trail-sprint-trail-156k-2023/202314944/,"Albacete, Elche de la Sierra",Montaña,15600 m,castilla-la-mancha,2023
D-5,Marzo,Dragón Trail ADVANCE,https://runedia.mundodeportivo.com/carrera/dragon-trail-advance-2023/202313760/,"Guadalajara, Uceda",Montaña,15700 m,castilla-la-mancha,2023
D-5,Marzo,Duatlón de Marchamalo - Carrera Popular,https://runedia.mundodeportivo.com/carrera/duatlon-de-marchamalo-carrera-popular-2023/202314531/,"Guadalajara, Marchamalo",Duatlón,52025 m,castilla-la-mancha,2023
D-5,Marzo,Media Maratón y 10K Run & Walk Villa de Illescas - 21k,https://runedia.mundodeportivo.com/carrera/media-maraton-y-10k-run-walk-villa-de-illescas-21k-2023/202313839/,"Toledo, Illescas",Asfalto,21000 m,castilla-la-mancha,2023
D-5,Marzo,Dragón Trail XTREM,https://runedia.mundodeportivo.com/carrera/dragon-trail-xtrem-2023/202313758/,"Guadalajara, Uceda",Montaña,8500 m,castilla-la-mancha,2023
D-5,Marzo,10k Villa de Illescas,https://runedia.mundodeportivo.com/carrera/10k-villa-de-illescas-2023/202341484/,"Toledo, Illescas",Asfalto,10000 m,castilla-la-mancha,2023
D-5,Marzo,MonTTrail Series de Toledo - 10k,https://runedia.mundodeportivo.com/carrera/monttrail-series-de-toledo-10k-2023/202314848/,"Toledo, Mora",Montaña,10000 m,castilla-la-mancha,2023
D-5,Marzo,Duatlón Cross Sprint Oropesa,https://runedia.mundodeportivo.com/carrera/duatlon-cross-sprint-oropesa-2023/202314530/,"Toledo, Oropesa de Toledo",Duatlón,27000 m,castilla-la-mancha,2023
D-5,Marzo,BTT Bargas -Marcha,https://runedia.mundodeportivo.com/carrera/btt-bargas-marcha-2023/202331125/,"Toledo, Bargas",Btt,29000 m,castilla-la-mancha,2023
L-6,Marzo,Circuito BTT Dip. Albacete - Lietor,https://runedia.mundodeportivo.com/carrera/circuito-btt-dip-albacete-lietor-2023/202314420/,"Albacete, Lietor",Btt,40000 m,castilla-la-mancha,2023
L-6,Marzo,Circuito BTT Dip. Albacete - Lietor - corto,https://runedia.mundodeportivo.com/carrera/circuito-btt-dip-albacete-lietor-corto-2023/202314421/,"Albacete, Lietor",Btt,16000 m,castilla-la-mancha,2023
S-11,Marzo,Brevet 200 km ciclomaratón. Club Ciclista Yepes,https://runedia.mundodeportivo.com/carrera/brevet-200-km-ciclomaraton-club-ciclista-yepes-2023/202322305/,"Toledo, Yepes",Bici Carretera,200000 m,castilla-la-mancha,2023
S-11,Marzo,Cross Popular el cordel de la Merinas,https://runedia.mundodeportivo.com/carrera/cross-popular-el-cordel-de-la-merinas-2023/202315273/,"Toledo, Nuño Gomez",Cross,15500 m,castilla-la-mancha,2023
S-11,Marzo,Maratón solidario de Toledo,https://runedia.mundodeportivo.com/carrera/maraton-solidario-de-toledo-2023/202315206/,"Toledo, Toledo",Tierra,42195 m,castilla-la-mancha,2023
S-11,Marzo,Carrera Popular La Guitarra Española,https://runedia.mundodeportivo.com/carrera/carrera-popular-la-guitarra-espanola-2023/202315247/,"Cuenca, Cuenca",Asfalto,9500 m,castilla-la-mancha,2023
D-12,Marzo,Carrera Solidaria Mujeres Y Hombres Por La Igualdad - Corta,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-mujeres-y-hombres-por-la-igualdad-corta-2023/202315588/,"Toledo, Toledo",Asfalto,1500 m,castilla-la-mancha,2023
D-12,Marzo,Marcha MTB San Blas - 30km,https://runedia.mundodeportivo.com/carrera/marcha-mtb-san-blas-30km-2023/202315805/,"Cuenca, Torrubia del Campo",Btt,30000 m,castilla-la-mancha,2023
D-12,Marzo,Open BTT de Ciudad Real - Villa de Herencia,https://runedia.mundodeportivo.com/carrera/open-btt-de-ciudad-real-villa-de-herencia-2023/202315843/,"Ciudad Real, Herencia",Btt,54000 m,castilla-la-mancha,2023
D-12,Marzo,Carrera popular de Fuentealbilla,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-fuentealbilla-2023/202315573/,"Albacete, Fuentealbilla",Tierra,10000 m,castilla-la-mancha,2023
D-12,Marzo,Contra el DIPG Race,https://runedia.mundodeportivo.com/carrera/contra-el-dipg-race-2023/202353633/,"Cuenca, Boniches",Obstáculos,10000 m,castilla-la-mancha,2023
D-12,Marzo,Trail Ayna,https://runedia.mundodeportivo.com/carrera/trail-ayna-2023/202315921/,"Albacete, Ayna",Montaña,20500 m,castilla-la-mancha,2023
D-12,Marzo,Trail de la Alcarruela - 7km,https://runedia.mundodeportivo.com/carrera/trail-de-la-alcarruela-7km-2023/202316289/,"Guadalajara, Malacuera",Montaña,7000 m,castilla-la-mancha,2023
D-12,Marzo,5k Navarrosa,https://runedia.mundodeportivo.com/carrera/5k-navarrosa-2023/202316424/,"Guadalajara, Azuqueca de Henares",Asfalto,5000 m,castilla-la-mancha,2023
D-12,Marzo,Carrera Villa de Mocejon 10k,https://runedia.mundodeportivo.com/carrera/carrera-villa-de-mocejon-10k-2023/202315592/,"Toledo, Mocejón",Otros,10000 m,castilla-la-mancha,2023
D-12,Marzo,Carrera Popular Villa de Mocejón 5k,https://runedia.mundodeportivo.com/carrera/carrera-popular-villa-de-mocejon-5k-2023/20232343/,"Toledo, Mocejón",Asfalto,5000 m,castilla-la-mancha,2023
D-12,Marzo,Trail Almodovar del Campo - 23k,https://runedia.mundodeportivo.com/carrera/trail-almodovar-del-campo-23k-2023/202353637/,"Ciudad Real, Almodovar del campo",Montaña,23000 m,castilla-la-mancha,2023
D-12,Marzo,"Quintanareña 5,5k",https://runedia.mundodeportivo.com/carrera/quintanarena-55k-2023/202315852/,"Toledo, Quintanar de la Orden",Asfalto,5500 m,castilla-la-mancha,2023
D-12,Marzo,Duatlón Popular Ciudad Albacete,https://runedia.mundodeportivo.com/carrera/duatlon-popular-ciudad-albacete-2023/202321362/,"Albacete, Albacete",Duatlón,27500 m,castilla-la-mancha,2023
D-12,Marzo,Marcha MTB San Blas - 50km,https://runedia.mundodeportivo.com/carrera/marcha-mtb-san-blas-50km-2023/202315806/,"Cuenca, Torrubia del Campo",Btt,50000 m,castilla-la-mancha,2023
