dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
D-7,Abril,10KM Media Maratón de Cáceres,https://runedia.mundodeportivo.com/carrera/10km-media-maraton-de-caceres-2019/201917182/,"Cáceres, Cáceres",Asfalto,10500 m,extremadura,2019
D-7,Abril,Btt Cuatro lobos y 3000 buitres 44km,https://runedia.mundodeportivo.com/carrera/btt-cuatro-lobos-y-3000-buitres-44km-2019/201921104/,"Cáceres, Serradilla",Btt,44000 m,extremadura,2019
D-7,Abril,Carrera Popular Solidaria Ciudad de Talavera la Real,https://runedia.mundodeportivo.com/carrera/carrera-popular-solidaria-ciudad-de-talavera-la-real-2019/201917297/,"Badajoz, Talavera la Real",Asfalto,10000 m,extremadura,2019
S-13,Abril,"IX Cross Popular-Solidario y VI Ruta Senderista ""Camino Ermita de la Dehesa""",https://runedia.mundodeportivo.com/carrera/ix-cross-popular-solidario-y-vi-ruta-senderista-camino-ermita-de-la-dehesa-2019/201915556/,"Cáceres, Jaraíz de la Vera",Cross,10000 m,extremadura,2019
S-13,Abril,Carrera por Montaña de Valencia del Ventoso 19k,https://runedia.mundodeportivo.com/carrera/carrera-por-montana-de-valencia-del-ventoso-19k-2019/201954868/,"Badajoz, Valencia del Ventoso",Montaña,19000 m,extremadura,2019
S-13,Abril,"Carrera por Montaña de Valencia del Ventoso 6,5K",https://runedia.mundodeportivo.com/carrera/carrera-por-montana-de-valencia-del-ventoso-65k-2019/201954869/,"Badajoz, Valencia del Ventoso",Montaña,6500 m,extremadura,2019
D-14,Abril,Subida a la Sierra de Alor,https://runedia.mundodeportivo.com/carrera/subida-a-la-sierra-de-alor-2019/201918565/,"Badajoz, Olivienza",Tierra,22000 m,extremadura,2019
,Abril,Triatlón Trialqueva Olivenza-Elvas - Olímpico,https://runedia.mundodeportivo.com/carrera/triatlon-trialqueva-olivenza-elvas-olimpico-2019/201918638/,"Badajoz, Olivenza",Triatlón,61500 m,extremadura,2019
D-14,Abril,Ruta MTB La Garrovilla,https://runedia.mundodeportivo.com/carrera/ruta-mtb-la-garrovilla-2019/201917628/,"Badajoz, La Garrovilla",Btt,42000 m,extremadura,2019
,Abril,Triatlón Trialqueva Olivenza-Elvas - Sprint,https://runedia.mundodeportivo.com/carrera/triatlon-trialqueva-olivenza-elvas-sprint-2019/201918639/,"Badajoz, Olivenza",Triatlón,20750 m,extremadura,2019
,Abril,Triatlón Trialqueva Olivenza-Elvas - Half,https://runedia.mundodeportivo.com/carrera/triatlon-trialqueva-olivenza-elvas-half-2019/201918637/,"Badajoz, Olivenza",Triatlón,109000 m,extremadura,2019
S-20,Abril,Carrera por montaña Garganta de los infiernos,https://runedia.mundodeportivo.com/carrera/carrera-por-montana-garganta-de-los-infiernos-2019/201918284/,"Cáceres, Jerte",Montaña,27000 m,extremadura,2019
S-20,Abril,Trail running sierra de la Mosca,https://runedia.mundodeportivo.com/carrera/trail-running-sierra-de-la-mosca-2019/201919045/,"Cáceres, Cáceres",Montaña,21500 m,extremadura,2019
D-21,Abril,Desafio San Fernando Carrera Solidaria Reto BTT,https://runedia.mundodeportivo.com/carrera/desafio-san-fernando-carrera-solidaria-reto-btt-2019/201919314/,"Badajoz, Bótoa",Btt,60000 m,extremadura,2019
D-21,Abril,Desafío San Fernando duatlón,https://runedia.mundodeportivo.com/carrera/desafio-san-fernando-duatlon-2019/201919317/,"Badajoz, Badajoz",Duatlón,55000 m,extremadura,2019
V-26,Abril,Subida del Cubo,https://runedia.mundodeportivo.com/carrera/subida-del-cubo-2019/201919545/,"Cáceres, Coria",Asfalto,10000 m,extremadura,2019
S-27,Abril,Carrera corta de la Media Maratón de Alburquerque,https://runedia.mundodeportivo.com/carrera/carrera-corta-de-la-media-maraton-de-alburquerque-2019/201917273/,"Badajoz, Alburquerque",Asfalto,10000 m,extremadura,2019
S-27,Abril,Media Maratón Ciudad de Coria,https://runedia.mundodeportivo.com/carrera/media-maraton-ciudad-de-coria-2019/201919068/,"Cáceres, Coria",Asfalto,21097 m,extremadura,2019
S-27,Abril,Media Maratón Alburquerque,https://runedia.mundodeportivo.com/carrera/media-maraton-alburquerque-2019/201917580/,"Badajoz, Alburquerque",Tierra,21097 m,extremadura,2019
S-27,Abril,Music Run Mérida,https://runedia.mundodeportivo.com/carrera/music-run-merida-2019/201918966/,"Badajoz, Mérida",Asfalto,7000 m,extremadura,2019
