dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-29,Abril,Carrera Africana de la Legión en Melilla BTT,https://runedia.mundodeportivo.com/carrera/carrera-africana-de-la-legion-en-melilla-btt-2023/202344077/,"Melilla, Melilla",Btt,75000 m,melilla,2006
S-3,Junio,Nocturna de Melilla 5k,https://runedia.mundodeportivo.com/carrera/nocturna-de-melilla-5k-2023/202327733/,"Melilla, Melilla",Asfalto,5000 m,melilla,2006
S-3,Junio,Nocturna de Melilla 10k,https://runedia.mundodeportivo.com/carrera/nocturna-de-melilla-10k-2023/202327732/,"Melilla, Melilla",Asfalto,10000 m,melilla,2006
S-1,Julio,Color Run Melilla,https://runedia.mundodeportivo.com/carrera/color-run-melilla-2023/202332448/,"Melilla, Melilla",Asfalto,5000 m,melilla,2006
S-23,Septiembre,Triatlón Día de Melilla Premio Clínica Imera,https://runedia.mundodeportivo.com/carrera/triatlon-dia-de-melilla-premio-clinica-imera-2023/202342453/,"Melilla, Melilla",Triatlón,25750 m,melilla,2006
D-15,Octubre,Carrera contra el cancer Melilla - 6 km,https://runedia.mundodeportivo.com/carrera/carrera-contra-el-cancer-melilla-6-km-2023/202346784/,"Melilla, Melilla",Asfalto,6000 m,melilla,2006
S-21,Octubre,Desafío Melilla,https://runedia.mundodeportivo.com/carrera/desafio-melilla-2023/202347283/,"Melilla, Melilla",Obstáculos,12000 m,melilla,2006
D-5,Noviembre,Carrera Solidaria Ruta 091 Melilla,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-ruta-091-melilla-2023/202354107/,"Melilla, Melilla",Asfalto,8000 m,melilla,2006
D-26,Noviembre,Maraton de Melilla,https://runedia.mundodeportivo.com/carrera/maraton-de-melilla-2023/202350852/,"Melilla, Melilla",Asfalto,42000 m,melilla,2006
D-26,Noviembre,10k Media Maratón de Melilla,https://runedia.mundodeportivo.com/carrera/10k-media-maraton-de-melilla-2023/202350792/,"Melilla, Melilla",Asfalto,10000 m,melilla,2006
D-26,Noviembre,Media Maratón Ciudad de Melilla,https://runedia.mundodeportivo.com/carrera/media-maraton-ciudad-de-melilla-2023/202350864/,"Melilla, Melilla",Asfalto,21097 m,melilla,2006
M-2,Abril,Triatlón Ciudad de Melilla,https://runedia.mundodeportivo.com/carrera/triatlon-ciudad-de-melilla-2024/202442002/,"Melilla, Melilla",Triatlón,25750 m,melilla,2006
S-4,Mayo,Carrera Africana de la Legión en Melilla,https://runedia.mundodeportivo.com/carrera/carrera-africana-de-la-legion-en-melilla-2024/202422069/,"Melilla, Melilla",Asfalto,50000 m,melilla,2006
S-4,Mayo,Carrera miniafricana,https://runedia.mundodeportivo.com/carrera/carrera-miniafricana-2024/202422449/,"Melilla, Melilla",Asfalto,2000 m,melilla,2006
S-4,Mayo,Carrera Africana de la Legión en Melilla BTT,https://runedia.mundodeportivo.com/carrera/carrera-africana-de-la-legion-en-melilla-btt-2024/202422448/,"Melilla, Melilla",Btt,75000 m,melilla,2006
D-22,Septiembre,Trail solidario Guardia Civil 062 Melilla 10k 5k,https://runedia.mundodeportivo.com/carrera/trail-solidario-guardia-civil-062-melilla-10k-5k-2024/202446942/,"Melilla, Melilla",Montaña,10000 m,melilla,2006
D-13,Octubre,Carrera contra el cancer Melilla - 6 km,https://runedia.mundodeportivo.com/carrera/carrera-contra-el-cancer-melilla-6-km-2024/202445225/,"Melilla, Melilla",Asfalto,6000 m,melilla,2006
D-24,Noviembre,Maraton de Melilla,https://runedia.mundodeportivo.com/carrera/maraton-de-melilla-2024/202448901/,"Melilla, Melilla",Asfalto,42000 m,melilla,2006
D-24,Noviembre,10k Media Maratón de Melilla,https://runedia.mundodeportivo.com/carrera/10k-media-maraton-de-melilla-2024/202448834/,"Melilla, Melilla",Asfalto,10000 m,melilla,2006
D-24,Noviembre,Media Maratón Ciudad de Melilla,https://runedia.mundodeportivo.com/carrera/media-maraton-ciudad-de-melilla-2024/202448914/,"Melilla, Melilla",Asfalto,21097 m,melilla,2006
X-2,Abril,Triatlón Ciudad de Melilla,https://runedia.mundodeportivo.com/carrera/triatlon-ciudad-de-melilla-2025/20252042002/,"Melilla, Melilla",Triatlón,25750 m,melilla,2006
D-4,Mayo,Carrera Africana de la Legión en Melilla,https://runedia.mundodeportivo.com/carrera/carrera-africana-de-la-legion-en-melilla-2025/20252022069/,"Melilla, Melilla",Asfalto,50000 m,melilla,2006
D-4,Mayo,Carrera miniafricana,https://runedia.mundodeportivo.com/carrera/carrera-miniafricana-2025/20252022449/,"Melilla, Melilla",Asfalto,2000 m,melilla,2006
