dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
D-15,Marzo,Media Maratón de Aranjuez,https://runedia.mundodeportivo.com/carrera/media-maraton-de-aranjuez-2015/201511152/,"Madrid, Aranjuez",Asfalto,21097 m,madrid,2015
D-15,Marzo,Rexona Street Run Madrid - 10km,https://runedia.mundodeportivo.com/carrera/rexona-street-run-madrid-10km-2015/201515488/,"Madrid, Madrid",Asfalto,10000 m,madrid,2015
D-15,Marzo,Pedrezuela Trail 13k,https://runedia.mundodeportivo.com/carrera/pedrezuela-trail-13k-2015/201528132/,"Madrid, Pedrezuela",Montaña,13000 m,madrid,2015
D-15,Marzo,Duatlón Popular de Alcobendas,https://runedia.mundodeportivo.com/carrera/duatlon-popular-de-alcobendas-2015/201528853/,"Madrid, Alcobendas",Duatlón,23500 m,madrid,2015
D-15,Marzo,Carrera Popular Pozuelo Corre por el Sahara,https://runedia.mundodeportivo.com/carrera/carrera-popular-pozuelo-corre-por-el-sahara-2015/201510958/,"Madrid, Pozuelo de Alarcón",Asfalto,10000 m,madrid,2015
D-15,Marzo,Carrera Sotos Históricos Aranjuez,https://runedia.mundodeportivo.com/carrera/carrera-sotos-historicos-aranjuez-2015/201511080/,"Madrid, Aranjuez",Asfalto,7500 m,madrid,2015
D-15,Marzo,Carrera Popular Intercampus (getafe),https://runedia.mundodeportivo.com/carrera/carrera-popular-intercampus-getafe-2015/201511077/,"Madrid, Getafe",Asfalto,10000 m,madrid,2015
J-19,Marzo,Carrera Primavera en V. de la Cañada,https://runedia.mundodeportivo.com/carrera/carrera-primavera-en-v-de-la-canada-2015/201511241/,"Madrid, Villanueva de la Cañada",Tierra,5000 m,madrid,2015
S-21,Marzo,Carrera Solidaria club de Campo Villa de Madrid,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-club-de-campo-villa-de-madrid-2015/201511021/,"Madrid, Madrid",Asfalto,5000 m,madrid,2015
S-21,Marzo,Cross Día Forestal Mundial,https://runedia.mundodeportivo.com/carrera/cross-dia-forestal-mundial-2015/201511010/,"Madrid, Manzanares el real",Cross,4200 m,madrid,2015
S-21,Marzo,Raid Montes de Robledo,https://runedia.mundodeportivo.com/carrera/raid-montes-de-robledo-2015/201527336/,"Madrid, Robledo de Chavela",Montaña,50000 m,madrid,2015
S-21,Marzo,Brevet Randonneur 200K Grupo Deportivo Ciclista Pueblo Nuevo,https://runedia.mundodeportivo.com/carrera/brevet-randonneur-200k-grupo-deportivo-ciclista-pueblo-nuevo-2015/201511015/,"Madrid, Algete",Bici Carretera,200000 m,madrid,2015
D-22,Marzo,Maratest Alcorcón 30K,https://runedia.mundodeportivo.com/carrera/maratest-alcorcon-30k-2015/201511139/,"Madrid, Alcorcón",Asfalto,30000 m,madrid,2015
D-22,Marzo,Carrera x Montaña Peña del Águila,https://runedia.mundodeportivo.com/carrera/carrera-x-montana-pena-del-aguila-2015/201511112/,"Madrid, Collado Villalba",Asfalto,16000 m,madrid,2015
D-22,Marzo,Carrera popular Alcalá de Henares,https://runedia.mundodeportivo.com/carrera/carrera-popular-alcala-de-henares-2015/201511073/,"Madrid, Alcalá de Henares",Asfalto,5000 m,madrid,2015
D-22,Marzo,Media Maratón Cervantina,https://runedia.mundodeportivo.com/carrera/media-maraton-cervantina-2015/201511150/,"Madrid, Acalá de Henares",Asfalto,21097 m,madrid,2015
D-22,Marzo,Maratest Alcorcón 15k,https://runedia.mundodeportivo.com/carrera/maratest-alcorcon-15k-2015/201511138/,"Madrid, Alcorcón",Asfalto,15000 m,madrid,2015
D-22,Marzo,Abantos Trail - Madrid Tactika Trail,https://runedia.mundodeportivo.com/carrera/abantos-trail-madrid-tactika-trail-2015/201529029/,"Madrid, San Lorenzo del Escorial",Montaña,20000 m,madrid,2015
D-22,Marzo,Rally BTT Robledo,https://runedia.mundodeportivo.com/carrera/rally-btt-robledo-2015/201511331/,"Madrid, Robledo de Chavela",Btt,52400 m,madrid,2015
D-22,Marzo,Du Cross San Sebastian de los Reyes,https://runedia.mundodeportivo.com/carrera/du-cross-san-sebastian-de-los-reyes-2015/201511096/,"Madrid, San Sebastian de los Reyes",Duatlón,21000 m,madrid,2015
D-22,Marzo,Open de Madrid XCO - Villa del Prado,https://runedia.mundodeportivo.com/carrera/open-de-madrid-xco-villa-del-prado-2015/201511158/,"Madrid, Villa del Prado",Btt,27000 m,madrid,2015
D-22,Marzo,Carrera de Bomberos Madrid,https://runedia.mundodeportivo.com/carrera/carrera-de-bomberos-madrid-2015/201511065/,"Madrid, Madrid",Asfalto,10000 m,madrid,2015
L-23,Marzo,Duatlón popular de Madrid,https://runedia.mundodeportivo.com/carrera/duatlon-popular-de-madrid-2015/201511198/,"Madrid, Madrid",Duatlón,21000 m,madrid,2015
S-28,Marzo,Genaro Xtrem,https://runedia.mundodeportivo.com/carrera/genaro-xtrem-2015/201521023/,"Madrid, El Berrueco",Montaña,10000 m,madrid,2015
S-28,Marzo,Genaro Trail,https://runedia.mundodeportivo.com/carrera/genaro-trail-2015/201511202/,"Madrid, El Berrueco",Montaña,50000 m,madrid,2015
S-28,Marzo,Genaro Advance,https://runedia.mundodeportivo.com/carrera/genaro-advance-2015/201521022/,"Madrid, El Berrueco",Montaña,27000 m,madrid,2015
D-29,Marzo,Marcha BTT de las Vegas,https://runedia.mundodeportivo.com/carrera/marcha-btt-de-las-vegas-2015/201511812/,"Madrid, Valdemoro",Btt,50000 m,madrid,2015
D-29,Marzo,Carrera de Fondo de Navalafuente,https://runedia.mundodeportivo.com/carrera/carrera-de-fondo-de-navalafuente-2015/20153291/,"Madrid, Navalafuente",Asfalto,12000 m,madrid,2015
D-29,Marzo,Asics Medio Maratón  Villa de Madrid,https://runedia.mundodeportivo.com/carrera/asics-medio-maraton-villa-de-madrid-2015/20153292/,"Madrid, Madrid",Asfalto,21097 m,madrid,2015
D-29,Marzo,5km de Madrid MMT,https://runedia.mundodeportivo.com/carrera/5km-de-madrid-mmt-2015/201511533/,"Madrid, Madrid",Asfalto,5000 m,madrid,2015
X-1,Abril,Cross de Primavera de San Fernando,https://runedia.mundodeportivo.com/carrera/cross-de-primavera-de-san-fernando-2015/201521010/,"Madrid, San Fernando de Henares",Cross,8000 m,madrid,2015
D-5,Abril,Marcha MTB San Agustín de Guadalix,https://runedia.mundodeportivo.com/carrera/marcha-mtb-san-agustin-de-guadalix-2015/201511813/,"Madrid, San Agustín del Guadalix",Btt,60000 m,madrid,2015
S-11,Abril,Cross Sanchinarro,https://runedia.mundodeportivo.com/carrera/cross-sanchinarro-2015/201511982/,"Madrid, Madrid",Tierra,7100 m,madrid,2015
S-11,Abril,Ecodumad Cross,https://runedia.mundodeportivo.com/carrera/ecodumad-cross-2015/201511988/,"Madrid, San Agustin del Guadix",Duatlón,21000 m,madrid,2015
D-12,Abril,Carrera Internacional Memorial Piotr Nurowski,https://runedia.mundodeportivo.com/carrera/carrera-internacional-memorial-piotr-nurowski-2015/201512223/,"Madrid, Alcalá de Henares",Cross,8000 m,madrid,2015
D-12,Abril,Trangoworld Trebol Trail,https://runedia.mundodeportivo.com/carrera/trangoworld-trebol-trail-2015/201516057/,"Madrid, Becerril de la Sierra",Montaña,20000 m,madrid,2015
D-12,Abril,Ruta Cadalso de los Vidrios 30km,https://runedia.mundodeportivo.com/carrera/ruta-cadalso-de-los-vidrios-30km-2015/201516017/,"Madrid, Cadalso de los Vidrios",Btt,30000 m,madrid,2015
D-12,Abril,Carrera por el Planeta 4K,https://runedia.mundodeportivo.com/carrera/carrera-por-el-planeta-4k-2015/201512119/,"Madrid, Madrid",Asfalto,4000 m,madrid,2015
D-12,Abril,Carrera del Libro 5K,https://runedia.mundodeportivo.com/carrera/carrera-del-libro-5k-2015/201512110/,"Madrid, Pinto",Asfalto,5000 m,madrid,2015
D-12,Abril,Casa de Campo a la Dehesa Boyal y Vuelta,https://runedia.mundodeportivo.com/carrera/casa-de-campo-a-la-dehesa-boyal-y-vuelta-2015/201512717/,"Madrid, Madrid",Btt,64000 m,madrid,2015
D-12,Abril,Carrera del Libro,https://runedia.mundodeportivo.com/carrera/carrera-del-libro-2015/201512109/,"Madrid, Pinto",Asfalto,10000 m,madrid,2015
D-12,Abril,Doble Legua de Coslada,https://runedia.mundodeportivo.com/carrera/doble-legua-de-coslada-2015/201511286/,"Madrid, Coslada",Asfalto,11650 m,madrid,2015
D-12,Abril,Ruta Cadalso de los Vidrios,https://runedia.mundodeportivo.com/carrera/ruta-cadalso-de-los-vidrios-2015/201516018/,"Madrid, Cadalso de los Vidrios",Btt,50000 m,madrid,2015
D-12,Abril,Carrera por el Planeta 10K,https://runedia.mundodeportivo.com/carrera/carrera-por-el-planeta-10k-2015/201512118/,"Madrid, Madrid",Asfalto,10000 m,madrid,2015
D-12,Abril,Holi Run Madrid,https://runedia.mundodeportivo.com/carrera/holi-run-madrid-2015/201512211/,"Madrid, Madrid",Asfalto,5000 m,madrid,2015
D-12,Abril,Du Cross Villaviciosa de Odón,https://runedia.mundodeportivo.com/carrera/du-cross-villaviciosa-de-odon-2015/201511617/,"Madrid, Villaviciosa de Odón",Duatlón,25500 m,madrid,2015
D-12,Abril,Media maratón de Coslada,https://runedia.mundodeportivo.com/carrera/media-maraton-de-coslada-2015/201511320/,"Madrid, Coslada",Asfalto,21097 m,madrid,2015
S-18,Abril,"Cross Arroyomolinos para policias, Bomberos y Servicios de Emergencia",https://runedia.mundodeportivo.com/carrera/cross-arroyomolinos-para-policias-bomberos-y-servicios-de-emergencia-2015/201518226/,"Madrid, Arroyomolinos",Cross,6400 m,madrid,2015
,Abril,Maratón Nocturna Cervantina,https://runedia.mundodeportivo.com/carrera/maraton-nocturna-cervantina-2015/201528738/,"Madrid, Alcalá de Henares",Asfalto,45195 m,madrid,2015
S-18,Abril,Carrera Solidaria de la Resiliencia 5k,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-de-la-resiliencia-5k-2015/201511192/,"Madrid, Madrid",Asfalto,5000 m,madrid,2015
S-18,Abril,Carrera Solidaria de la Resiliencia 10k,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-de-la-resiliencia-10k-2015/201520989/,"Madrid, Madrid",Asfalto,10000 m,madrid,2015
S-18,Abril,II Trail Running Colmenar Viejo,https://runedia.mundodeportivo.com/carrera/ii-trail-running-colmenar-viejo-2015/201528875/,"Madrid, Colmenar Viejo",Cross,10000 m,madrid,2015
S-18,Abril,Brevet Randonneur 300K Grupo Deportivo Ciclista Pueblo Nuevo,https://runedia.mundodeportivo.com/carrera/brevet-randonneur-300k-grupo-deportivo-ciclista-pueblo-nuevo-2015/201513098/,"Madrid, Algete",Bici Carretera,300000 m,madrid,2015
D-19,Abril,XXXII Carrera Popular 10km Mejorada del Campo,https://runedia.mundodeportivo.com/carrera/xxxii-carrera-popular-10km-mejorada-del-campo-2015/201511565/,"Madrid, Mejorada del Campo",Asfalto,10000 m,madrid,2015
D-19,Abril,Carrera popular 10k de Valdemoro,https://runedia.mundodeportivo.com/carrera/carrera-popular-10k-de-valdemoro-2015/201517872/,"Madrid, Valdemoro",Asfalto,10500 m,madrid,2015
D-19,Abril,Media Maratón de Valdemoro,https://runedia.mundodeportivo.com/carrera/media-maraton-de-valdemoro-2015/201518025/,"Madrid, Valdemoro",Asfalto,21097 m,madrid,2015
D-19,Abril,Tactika Trail Torrelaguna - Corta,https://runedia.mundodeportivo.com/carrera/tactika-trail-torrelaguna-corta-2015/201522147/,"Madrid, Torrelaguna",Montaña,8620 m,madrid,2015
D-19,Abril,Carrera popular síndrome Sanfilippo 5km,https://runedia.mundodeportivo.com/carrera/carrera-popular-sindrome-sanfilippo-5km-2015/201515841/,"Madrid, Madrid",Asfalto,5000 m,madrid,2015
D-19,Abril,Carné Joven contra la violencia de genero,https://runedia.mundodeportivo.com/carrera/carne-joven-contra-la-violencia-de-genero-2015/201528977/,"Madrid, Alcorcón",Asfalto,10000 m,madrid,2015
D-19,Abril,Marxa solidaria por la salud mental 5K,https://runedia.mundodeportivo.com/carrera/marxa-solidaria-por-la-salud-mental-5k-2015/201511319/,"Madrid, Madrid",Asfalto,2000 m,madrid,2015
D-19,Abril,Carrera Popular Moraleja de Enmedio,https://runedia.mundodeportivo.com/carrera/carrera-popular-moraleja-de-enmedio-2015/201511243/,"Madrid, Moraleja de Enmedio",Otros,10000 m,madrid,2015
D-19,Abril,IV Carrera popular del Pau de Vallecas,https://runedia.mundodeportivo.com/carrera/iv-carrera-popular-del-pau-de-vallecas-2015/201511971/,"Madrid, Madrid",Asfalto,10000 m,madrid,2015
D-19,Abril,Carrera solidaria por la salud mental,https://runedia.mundodeportivo.com/carrera/carrera-solidaria-por-la-salud-mental-2015/201511248/,"Madrid, Madrid",Asfalto,10000 m,madrid,2015
D-19,Abril,Carrera Popular de Colmenarejo,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-colmenarejo-2015/201516459/,"Madrid, Colmenarejo",Asfalto,9560 m,madrid,2015
D-19,Abril,Duatlón Villa de Madrid,https://runedia.mundodeportivo.com/carrera/duatlon-villa-de-madrid-2015/201510597/,"Madrid, Madrid",Duatlón,30900 m,madrid,2015
D-19,Abril,Carrera popular síndrome Sanfilippo 10km,https://runedia.mundodeportivo.com/carrera/carrera-popular-sindrome-sanfilippo-10km-2015/201515840/,"Madrid, Madrid",Asfalto,10000 m,madrid,2015
D-19,Abril,"II Carrera Solidaria N+1, en memoria de Roque",https://runedia.mundodeportivo.com/carrera/ii-carrera-solidaria-n1-en-memoria-de-roque-2015/201529059/,"Madrid, Alcobendas",Asfalto,5000 m,madrid,2015
D-19,Abril,XIV Marcha MTB Colmenar Viejo,https://runedia.mundodeportivo.com/carrera/xiv-marcha-mtb-colmenar-viejo-2015/201513589/,"Madrid, Colmenar Viejo",Btt,70000 m,madrid,2015
D-19,Abril,Marcha Cicloturista en Bicicleta de Montaña,https://runedia.mundodeportivo.com/carrera/marcha-cicloturista-en-bicicleta-de-montana-2015/201519428/,"Madrid, Colmenar Viejo",Bici Carretera,41000 m,madrid,2015
D-19,Abril,Races Trail Running Hoyo de Manzanares,https://runedia.mundodeportivo.com/carrera/races-trail-running-hoyo-de-manzanares-2015/201512314/,"Madrid, Hoyo de manzanares",Montaña,12000 m,madrid,2015
D-19,Abril,Tactika Trail Torrelaguna - Larga,https://runedia.mundodeportivo.com/carrera/tactika-trail-torrelaguna-larga-2015/201522148/,"Madrid, Torrelaguna",Montaña,17850 m,madrid,2015
X-22,Abril,Run 4 Parkinson Alcobendas,https://runedia.mundodeportivo.com/carrera/run-4-parkinson-alcobendas-2015/201513050/,"Madrid, Alcobendas",Asfalto,10000 m,madrid,2015
S-25,Abril,Carrera popular el Buen Pastor,https://runedia.mundodeportivo.com/carrera/carrera-popular-el-buen-pastor-2015/201515671/,"Madrid, Madrid",Asfalto,8000 m,madrid,2015
S-25,Abril,Cross-Trail Solidario Policia Municipal con Alex,https://runedia.mundodeportivo.com/carrera/cross-trail-solidario-policia-municipal-con-alex-2015/201513121/,"Madrid, Madrid",Asfalto,9200 m,madrid,2015
S-25,Abril,Marcha de Montaña Cruzapedriza,https://runedia.mundodeportivo.com/carrera/marcha-de-montana-cruzapedriza-2015/201513175/,"Madrid, El Boalo",Montaña,25000 m,madrid,2015
,Abril,Duatlón Cros Ciudad de San Sebastián de los Reyes,https://runedia.mundodeportivo.com/carrera/duatlon-cros-ciudad-de-san-sebastian-de-los-reyes-2015/201513127/,"Madrid, San Sebastián de los Reyes",Duatlón,29000 m,madrid,2015
D-26,Abril,Rock n Roll Maratón de Madrid,https://runedia.mundodeportivo.com/carrera/rock-n-roll-maraton-de-madrid-2015/20153293/,"Madrid, Madrid",Asfalto,42195 m,madrid,2015
D-26,Abril,II Carrera Solidria Colegio Mirasur,https://runedia.mundodeportivo.com/carrera/ii-carrera-solidria-colegio-mirasur-2015/201513358/,"Madrid, Pinto",Asfalto,10000 m,madrid,2015
D-26,Abril,Carrera Popular Ciudad de Majadahonda 5K,https://runedia.mundodeportivo.com/carrera/carrera-popular-ciudad-de-majadahonda-5k-2015/201516529/,"Madrid, Majadahonda",Asfalto,5000 m,madrid,2015
D-26,Abril,10k Rock n Roll Maratón de Madrid,https://runedia.mundodeportivo.com/carrera/10k-rock-n-roll-maraton-de-madrid-2015/201513238/,"Madrid, Madrid",Asfalto,10000 m,madrid,2015
D-26,Abril,Rock n Roll Medio Maratón de Madrid,https://runedia.mundodeportivo.com/carrera/rock-n-roll-medio-maraton-de-madrid-2015/201513497/,"Madrid, Madrid",Asfalto,21097 m,madrid,2015
D-26,Abril,Ruta MTB Casa de Campo,https://runedia.mundodeportivo.com/carrera/ruta-mtb-casa-de-campo-2015/201513504/,"Madrid, Madrid",Btt,24000 m,madrid,2015
D-26,Abril,Carrera Popular Ciudad de Majadahonda,https://runedia.mundodeportivo.com/carrera/carrera-popular-ciudad-de-majadahonda-2015/20152598/,"Madrid, Majadahonda",Asfalto,10000 m,madrid,2015
V-1,Mayo,Rumbo a Gredos - 1a Etapa,https://runedia.mundodeportivo.com/carrera/rumbo-a-gredos-1a-etapa-2015/201515159/,"Madrid, Alcorcon",Btt,107000 m,madrid,2015
S-2,Mayo,Carrera popular De Mayo,https://runedia.mundodeportivo.com/carrera/carrera-popular-de-mayo-2015/201515218/,"Madrid, Casarrubuelos",Asfalto,10000 m,madrid,2015
S-2,Mayo,VI Carrera del Mayo - 10km,https://runedia.mundodeportivo.com/carrera/vi-carrera-del-mayo-10km-2015/201529374/,"Madrid, Casarrubuelos",Asfalto,10000 m,madrid,2015
S-2,Mayo,VI Carrera del Mayo,https://runedia.mundodeportivo.com/carrera/vi-carrera-del-mayo-2015/201529373/,"Madrid, Casarrubuelos",Asfalto,5000 m,madrid,2015
S-2,Mayo,Rumbo a Gredos - 2a Etapa,https://runedia.mundodeportivo.com/carrera/rumbo-a-gredos-2a-etapa-2015/201515199/,"Madrid, Ávila",Btt,70000 m,madrid,2015
D-3,Mayo,Rumbo a Gredos - 3a Etapa,https://runedia.mundodeportivo.com/carrera/rumbo-a-gredos-3a-etapa-2015/201515267/,"Madrid, Hoyocasero",Btt,93500 m,madrid,2015
