dia,mes,titulo,enlace,localidad,tipo,distancia,provincia,año
S-6,Abril,Reventón El Paso - Starter,https://runedia.mundodeportivo.com/carrera/reventon-el-paso-starter-2024/202422266/,"La Palma, La Palma",Montaña,8000 m,canarias,2024
S-6,Abril,Reventón El Paso -  Classic,https://runedia.mundodeportivo.com/carrera/reventon-el-paso-classic-2024/202422264/,"La Palma, La Palma",Montaña,31800 m,canarias,2024
S-6,Abril,Corriendo por Vegueta 5k,https://runedia.mundodeportivo.com/carrera/corriendo-por-vegueta-5k-2024/202418425/,"Gran Canaria, Las Palmas",Asfalto,5000 m,canarias,2024
D-7,Abril,Milla Urbana Villa de la Orotava,https://runedia.mundodeportivo.com/carrera/milla-urbana-villa-de-la-orotava-2024/202419310/,"Tenerife, La Orotava",Asfalto,1609 m,canarias,2024
D-7,Abril,5K Medio Maratón de las Galletas,https://runedia.mundodeportivo.com/carrera/5k-medio-maraton-de-las-galletas-2024/202418852/,"Tenerife, Arona",Asfalto,5000 m,canarias,2024
D-7,Abril,10km Urbanos Ciudad de Telde,https://runedia.mundodeportivo.com/carrera/10km-urbanos-ciudad-de-telde-2024/202419938/,"Gran Canaria, Telde",Asfalto,10000 m,canarias,2024
D-7,Abril,Medio maratón de las galletas,https://runedia.mundodeportivo.com/carrera/medio-maraton-de-las-galletas-2024/202419305/,"Tenerife, Arona",Asfalto,21097 m,canarias,2024
D-7,Abril,10K Medio maratón de las galletas,https://runedia.mundodeportivo.com/carrera/10k-medio-maraton-de-las-galletas-2024/202418824/,"Tenerife, Arona",Asfalto,10800 m,canarias,2024
S-13,Abril,Tenerife Teide 360º,https://runedia.mundodeportivo.com/carrera/tenerife-teide-360-2024/202420635/,"Tenerife, Vilaflor",Btt,130000 m,canarias,2024
S-13,Abril,Carrera entre cortijos EC26,https://runedia.mundodeportivo.com/carrera/carrera-entre-cortijos-ec26-2024/202421266/,"Gran Canaria, Montaña Alta-Guía. Gran Canaria",Montaña,26400 m,canarias,2024
S-13,Abril,Carrera entre cortijos EC15,https://runedia.mundodeportivo.com/carrera/carrera-entre-cortijos-ec15-2024/202421265/,"Gran Canaria, Montaña Alta-Guía. Gran Canaria",Montaña,14600 m,canarias,2024
D-14,Abril,Ponle Freno Las Palmas,https://runedia.mundodeportivo.com/carrera/ponle-freno-las-palmas-2024/202421021/,"Gran Canaria, Las Palmas de Gran Canaria",Asfalto,10000 m,canarias,2024
D-14,Abril,Ponle Freno Las Palmas - 5km,https://runedia.mundodeportivo.com/carrera/ponle-freno-las-palmas-5km-2024/202421022/,"Gran Canaria, Las Palmas de Gran Canaria",Asfalto,5000 m,canarias,2024
D-14,Abril,Triatlón de Salinetas,https://runedia.mundodeportivo.com/carrera/triatlon-de-salinetas-2024/202422426/,"Gran Canaria, Telde",Triatlón,25750 m,canarias,2024
D-14,Abril,CONTROL MARCAS FIAT PISTA AL PROG. C,https://runedia.mundodeportivo.com/carrera/control-marcas-fiat-pista-al-prog-c-2024/202451242/,"Tenerife, Tenerife",Pista,3000 m,canarias,2024
S-20,Abril,Challenge Fuerteventura - Media Distancia 1.9+90+21,https://runedia.mundodeportivo.com/carrera/challenge-fuerteventura-media-distancia-199021-2024/202421284/,"Fuerteventura, Fuerteventura",Triatlón,112900 m,canarias,2024
S-20,Abril,Challenge Mogán Gran Canarias - D. Media,https://runedia.mundodeportivo.com/carrera/challenge-mogan-gran-canarias-d-media-2024/202421287/,"Gran Canaria, Las Palmas de Gran Canaria",Triatlón,113000 m,canarias,2024
S-20,Abril,CONTROL MARCAS FIAT PISTA AL PROG. A,https://runedia.mundodeportivo.com/carrera/control-marcas-fiat-pista-al-prog-a-2024/202451263/,"Tenerife, Tenerife",Pista,1500 m,canarias,2024
S-20,Abril,Challenge Fuerteventura - Olimpico 1.9+40+10,https://runedia.mundodeportivo.com/carrera/challenge-fuerteventura-olimpico-194010-2024/202421285/,"Fuerteventura, Fuerteventura",Triatlón,51900 m,canarias,2024
S-20,Abril,Challenge Mogán Gran Canarias - Corto Olímpico,https://runedia.mundodeportivo.com/carrera/challenge-mogan-gran-canarias-corto-olimpico-2024/202421286/,"Gran Canaria, Las Palmas de Gran Canaria",Triatlón,51900 m,canarias,2024
S-20,Abril,Challenge Mogán Gran Canarias - Relevos,https://runedia.mundodeportivo.com/carrera/challenge-mogan-gran-canarias-relevos-2024/202421288/,"Gran Canaria, Las Palmas de Gran Canaria",Triatlón,113000 m,canarias,2024
D-21,Abril,Carrera Popular Trotadunas - 21k,https://runedia.mundodeportivo.com/carrera/carrera-popular-trotadunas-21k-2024/202421675/,"Gran Canaria, Puerto del Rosario",Asfalto,21097 m,canarias,2024
